Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Tyler Blandford,Mariners (A),22,27,8.67,8.33,1.04,1,20.60%,19.80%,0.80%,0.24,1.81,0.296,74.20%,3.67,6.05,-2.39,sa501450
Max Russell,Angels (A),21,42.1,6.38,1.7,3.75,2.13,16.30%,4.40%,12.00%,0.318,1.49,0.338,76.90%,5.31,6.08,-0.77,sa526948
Ramiro Peralta,Mets (A),20,2.1,0,7.71,0,0,0.00%,16.70%,-16.70%,0.3,2.14,0.3,100.00%,0,6.09,-6.09,sa504077
Randy Rodriguez,Diamondbacks (A),22,71.1,5.93,3.28,1.81,1.77,14.60%,8.10%,6.50%,0.317,1.67,0.341,68.40%,6.06,6.1,-0.04,sa455680
Fray Martinez,Mariners (A),21,13,4.85,6.92,0.7,0.69,10.00%,14.30%,-4.30%,0.322,2.23,0.353,55.90%,9.69,6.11,3.58,sa456054
Eric Arnett,Brewers (A),22,84.2,6.38,4.15,1.54,1.49,14.90%,9.70%,5.20%,0.274,1.61,0.296,56.20%,6.7,6.12,0.58,sa500738
Francisco Rondon,Yankees (A),22,11.2,12.34,5.4,2.29,2.31,28.60%,12.50%,16.10%,0.25,1.63,0.31,63.30%,7.71,6.18,1.54,sa456143
Brandt Walker,Astros (A),22,26.1,5.47,6.84,0.8,1.03,12.30%,15.40%,-3.10%,0.275,1.9,0.3,38.50%,8.89,6.18,2.71,sa328127
Michael Schurz,Astros (A),23,44.2,9.27,4.84,1.92,2.01,21.70%,11.30%,10.40%,0.287,1.72,0.333,69.70%,6.04,6.18,-0.14,sa503567
Curtis Petersen,Marlins (A),20,98.1,4.85,6.04,0.8,1.01,11.50%,14.30%,-2.80%,0.264,1.71,0.283,59.30%,6.32,6.25,0.07,sa454518
Juan Martinez,Giants (A),23,3.2,7.36,2.45,3,2.45,15.80%,5.30%,10.50%,0.389,2.18,0.429,45.50%,12.27,6.25,6.03,sa502541
Rodolfo Encarnacion,Royals (A),24,50.1,8.05,8.05,1,1.07,18.40%,18.40%,0.00%,0.267,1.93,0.319,50.80%,7.87,6.33,1.54,sa328804
Danny Salazar,Indians (A),20,32.1,6.4,3.62,1.77,1.95,16.40%,9.30%,7.10%,0.27,1.45,0.281,83.80%,4.45,6.34,-1.88,5867
Allen Marona,Padres (A),21,13.1,4.73,5.4,0.88,1.35,11.10%,12.70%,-1.60%,0.291,1.8,0.304,66.00%,4.73,6.35,-1.62,sa549610
Ryan Palsha,Orioles (A),20,9,9,4,2.25,2,22.00%,9.80%,12.20%,0.229,1.33,0.25,71.40%,4,6.41,-2.41,sa501904
Rafeal Arias,Padres (A),21,4.1,12.46,12.46,1,0,24.00%,24.00%,0.00%,0.294,2.54,0.455,46.20%,10.38,6.42,3.97,sa502988
Ryan Moorer,Mariners (A),24,9,1,6,0.17,0,2.30%,14.00%,-11.60%,0.324,1.89,0.333,40.00%,10,6.42,3.58,sa388949
Brad Dydalewicz,Astros (A),20,47.1,6.08,6.46,0.94,1.14,14.20%,15.10%,-0.90%,0.279,1.8,0.31,60.30%,6.46,6.48,-0.01,sa454976
Michael Lehmann,Royals (A),21,31.2,5.97,4.83,1.24,1.71,14.10%,11.40%,2.70%,0.328,1.89,0.356,64.60%,6.82,6.49,0.33,sa389870
Zach See,Twins (A),21,15.1,5.28,6.46,0.82,1.17,11.80%,14.50%,-2.60%,0.25,1.76,0.264,51.60%,7.04,6.52,0.53,sa504231
Sam Spangler,Twins (A),22,18.2,9.64,5.79,1.67,1.93,22.50%,13.50%,9.00%,0.293,1.82,0.353,52.60%,9.16,6.54,2.62,sa501996
Chris Armstrong,Twins (A),22,10,9,9.9,0.91,0.9,14.90%,16.40%,-1.50%,0.455,3.6,0.546,39.30%,18,6.55,11.45,sa327811
Jonathan Arias,Mariners (A),22,11,4.91,4.91,1,1.64,14.00%,14.00%,0.00%,0.216,1.27,0.207,80.40%,4.09,6.56,-2.47,sa392877
Dexter Carter,Padres (A),23,38,6.63,5.68,1.17,1.42,16.00%,13.70%,2.30%,0.235,1.53,0.252,59.40%,6.63,6.59,0.04,sa454566
Michael Marseco,Brewers (A),23,1,0,9,0,0,0.00%,14.30%,-14.30%,0.5,4,0.5,25.00%,27,6.65,20.35,sa454869
Luis Liria,Cubs (A),20,7,7.71,12.86,0.6,0,15.00%,25.00%,-10.00%,0.276,2.57,0.348,52.60%,10.29,6.65,3.64,sa506679
Tony Butler,- - -,22,45.2,7.69,7.69,1,1.58,16.50%,16.50%,0.00%,0.323,2.26,0.371,47.90%,9.07,6.65,2.41,sa326556
Aaron Northcraft,Braves (A),20,14.1,5.02,9.42,0.53,0.63,10.00%,18.80%,-8.80%,0.328,2.51,0.364,53.40%,8.16,6.66,1.5,sa501597
LaCurtis Mayes,Cardinals (A),21,17,5.29,5.82,0.91,1.59,11.60%,12.80%,-1.20%,0.333,2.12,0.355,50.30%,8.47,6.71,1.76,sa328212
Vic Black,Pirates (A),22,4.2,15.43,9.64,1.6,1.93,34.80%,21.70%,13.00%,0.177,1.71,0.25,52.60%,9.64,6.73,2.91,9195
Philip Negus,White Sox (A),22,3.2,12.27,7.36,1.67,2.45,23.80%,14.30%,9.50%,0.222,1.91,0.25,71.40%,2.45,6.79,-4.34,sa502063
Daniel Renken,Reds (A),20,6,6,12,0.5,0,13.30%,26.70%,-13.30%,0.191,2,0.235,84.60%,3,6.81,-3.81,sa549725
Brandon Barrow,Royals (A),21,10.1,3.48,4.35,0.8,1.74,10.00%,12.50%,-2.50%,0.2,1.16,0.172,76.10%,4.35,6.84,-2.49,sa390457
Takafumi Nakamura,Indians (A),22,4.1,2.08,2.08,1,2.08,4.40%,4.40%,0.00%,0.409,2.31,0.4,81.40%,6.23,6.88,-0.65,sa549424
Steve Blevins,Twins (A),23,11.2,6.94,6.17,1.13,1.54,15.50%,13.80%,1.70%,0.271,1.8,0.297,84.20%,3.86,6.9,-3.05,sa455241
Taylor Lewis,Mariners (A),22,49,3.31,4.96,0.67,1.47,7.80%,11.70%,-3.90%,0.302,1.78,0.301,64.40%,6.06,6.99,-0.93,sa328315
Michael Konstanty,Reds (A),24,15.1,5.28,7.04,0.75,1.17,10.80%,14.50%,-3.60%,0.353,2.35,0.386,69.10%,6.46,7.1,-0.65,sa455671
Aaron Laffey,Indians (A),25,2,13.5,0,3,4.5,37.50%,0.00%,37.50%,0.25,1,0.25,100.00%,4.5,7.15,-2.65,6248
Mario Mercedes,Cubs (A),23,1.2,0,10.8,0,0,0.00%,20.00%,-20.00%,0.5,3.6,0.5,83.30%,5.4,7.25,-1.85,sa293187
Johnny Gunter,Rangers (A),22,13,4.15,6.92,0.6,1.38,9.10%,15.20%,-6.10%,0.315,2.08,0.326,57.30%,9,7.37,1.63,sa501625
David Duncan,Astros (A),24,22.2,5.16,1.19,4.33,3.18,14.00%,3.20%,10.80%,0.258,1.15,0.221,69.60%,6.35,7.49,-1.14,sa388389
Harold Mozingo,Royals (A),25,8.2,11.42,5.19,2.2,3.12,27.50%,12.50%,15.00%,0.265,1.62,0.3,83.30%,6.23,7.69,-1.45,sa326758
Jordan Zimmermann,Nationals (A),24,5,5.4,1.8,3,3.6,12.00%,4.00%,8.00%,0.292,1.6,0.263,19.20%,10.8,8.12,2.68,4505
Roman Mendez,Red Sox (A),19,15,10.8,6,1.8,3,20.50%,11.40%,9.10%,0.392,2.6,0.471,52.80%,11.4,8.25,3.15,10307
Chad Robinson,Brewers (A),22,12.1,5.84,10.22,0.57,1.46,12.70%,22.20%,-9.50%,0.196,1.86,0.194,73.30%,5.84,8.59,-2.76,sa327676
Ryan Morris,Indians (A),22,5.2,6.35,9.53,0.67,1.59,13.30%,20.00%,-6.70%,0.227,1.94,0.235,43.10%,12.71,8.76,3.94,sa326721
Bryant George,Angels (A),21,2.2,13.5,10.13,1.33,3.38,26.70%,20.00%,6.70%,0.25,2.25,0.286,43.50%,13.5,8.9,4.6,sa549177
Pat Schatz,White Sox (A),22,2.1,11.57,0,3,3.86,23.10%,0.00%,23.10%,0.364,1.71,0.429,87.00%,7.71,9.09,-1.38,sa549869
Levi Carolus,Orioles (A),22,2,0,13.5,0,0,0.00%,30.00%,-30.00%,0.167,2,0.167,80.00%,4.5,9.52,-5.02,sa396250
Edgar Lara,Cardinals (A),21,1,0,18,0,0,0.00%,50.00%,-50.00%,0,2,0,100.00%,0,9.65,-9.65,sa328986
Aaron Larsen,Athletics (A),23,5.2,7.94,4.76,1.67,4.76,16.10%,9.70%,6.50%,0.357,2.29,0.35,34.10%,7.94,10.35,-2.41,sa549613
Adys Portillo,Padres (A),18,2,4.5,4.5,1,4.5,12.50%,12.50%,0.00%,0.286,1.5,0.2,100.00%,4.5,10.65,-6.15,sa503004
Matt Irsfeld,Padres (A),23,4.2,3.86,11.57,0.33,1.93,7.40%,22.20%,-14.80%,0.316,2.57,0.313,31.80%,19.29,10.72,8.57,sa543933
Mark James,Reds (A),22,2.1,0,23.14,0,0,0.00%,40.00%,-40.00%,0.222,3.43,0.222,100.00%,0,11.36,-11.36,sa294307
Timothy Clubb,Cubs (A),23,3.2,9.82,9.82,1,4.91,16.00%,16.00%,0.00%,0.476,3.82,0.533,53.60%,19.64,11.83,7.81,sa502439
Alexander Jones,Brewers (A),23,1.1,13.5,27,0.5,0,15.40%,30.80%,-15.40%,0.5,6,0.667,33.30%,40.5,11.9,28.6,sa549766
Johan Figuereo,Mets (A),24,1.2,5.4,5.4,1,5.4,12.50%,12.50%,0.00%,0.286,1.8,0.2,62.50%,10.8,11.92,-1.12,sa295172
Juan Nunez,Athletics (A),22,0.1,0,27,0,0,0.00%,50.00%,-50.00%,0,3,0,100.00%,0,12.65,-12.65,sa392783
Juan Hernandez,Blue Jays (A),22,0.2,13.5,27,0.5,0,14.30%,28.60%,-14.30%,0.5,6,0.667,40.00%,40.5,14.15,26.36,sa503592
Tobias Streich,Twins (A),22,1,9,9,1,9,16.70%,16.70%,0.00%,0.4,3,0.333,0.00%,27,17.65,9.35,sa392187
Leonardo Gil,Athletics (A),22,0.2,13.5,54.01,0.25,0,16.70%,66.70%,-50.00%,0,6,0,75.00%,13.5,18.65,-5.15,sa392778
Ron Harris,Mets (A),23,0.2,0,54.01,0,0,0.00%,66.70%,-66.70%,0,6,0,75.00%,13.5,21.52,-8.02,sa501743
Victor Estevez,Diamondbacks (A),21,0.2,13.5,13.5,1,13.5,16.70%,16.70%,0.00%,0.5,4.5,0.5,0.00%,54.01,29.15,24.86,sa392860
Matt Weaver,Braves (A),20,0.1,0,54.01,0,0,0.00%,50.00%,-50.00%,0,6,0,100.00%,0,30.52,-30.52,sa501548
