Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Jair Jurrjens,Braves (AAA),24,13,6.23,4.15,1.5,1.38,14.30%,9.50%,4.80%,0.351,2,0.391,77.60%,5.54,5.26,0.28,5556
Angel Garcia,White Sox (AAA),26,3,15,3,5,3,31.30%,6.30%,25.00%,0.4,2.33,0.556,35.70%,12,5.26,6.74,sa201015
John Ely,Dodgers (AAA),24,68,7.41,3.84,1.93,1.32,18.70%,9.70%,9.00%,0.262,1.46,0.299,61.40%,6.22,5.27,0.96,6132
Daniel Davidson,Angels (AAA),29,87,6.52,2.9,2.25,1.45,16.60%,7.40%,9.20%,0.281,1.45,0.309,71.00%,5.17,5.27,-0.09,5869
Scott Dohmann,Dodgers (AAA),32,51,7.41,3.53,2.1,1.41,17.80%,8.50%,9.30%,0.299,1.65,0.342,70.90%,5.82,5.28,0.55,1936
Matt Herges,Royals (AAA),40,89.1,4.94,3.63,1.36,1.01,12.40%,9.10%,3.30%,0.287,1.54,0.311,72.70%,4.63,5.29,-0.66,780
Bobby Cassevah,Angels (AAA),24,59,5.8,3.81,1.52,1.07,14.10%,9.30%,4.80%,0.288,1.59,0.318,74.80%,4.27,5.32,-1.05,6950
Lance Pendleton,Yankees (AAA),26,34,5.82,3.18,1.83,1.59,15.60%,8.50%,7.10%,0.225,1.21,0.228,73.60%,4.24,5.32,-1.08,4214
Juan Rincon,Rockies (AAA),31,45.2,8.28,7.29,1.14,0.79,18.50%,16.30%,2.20%,0.305,2.08,0.375,58.20%,7.88,5.32,2.56,752
Tyler Norrick,Cardinals (AAA),26,15,9.6,9,1.07,0.6,21.30%,20.00%,1.30%,0.267,2.07,0.349,67.60%,6.6,5.32,1.28,sa326807
Chris Young,Padres (AAA),31,6.1,5.68,2.84,2,1.42,17.40%,8.70%,8.70%,0.095,0.63,0.063,100.00%,1.42,5.33,-3.9,3196
Chase Wright,Brewers (AAA),27,151,5.54,3.28,1.69,1.19,13.90%,8.20%,5.70%,0.279,1.48,0.303,68.10%,5.13,5.33,-0.2,3593
Todd Wellemeyer,Giants (AAA),31,16,6.75,6.75,1,0.56,18.50%,18.50%,0.00%,0.173,1.31,0.205,82.50%,2.25,5.34,-3.09,1709
Josh Banks,Astros (AAA),27,171.2,3.77,1.94,1.95,1.31,10.10%,5.20%,4.90%,0.262,1.25,0.263,70.90%,4.04,5.34,-1.31,5570
Robert Ray,Blue Jays (AAA),26,96.1,7.01,4.2,1.67,1.21,17.20%,10.30%,6.90%,0.307,1.69,0.354,68.10%,5.51,5.34,0.17,3359
Waldis Joaquin,Giants (AAA),23,34.2,8.57,5.71,1.5,1.04,19.40%,12.90%,6.50%,0.303,1.9,0.37,71.00%,4.93,5.35,-0.42,6580
Jose Marte,Diamondbacks (AAA),26,66.2,8.1,4.19,1.94,1.35,20.70%,10.70%,10.00%,0.252,1.43,0.294,60.50%,5.67,5.36,0.31,sa295503
Jose Lugo,Twins (AAA),26,85.2,8.82,4.62,1.91,1.68,20.70%,10.90%,9.90%,0.296,1.75,0.349,65.10%,6.72,5.37,1.35,sa294401
Elizardo Ramirez,Rangers (AAA),27,52.2,4.44,1.71,2.6,1.37,10.90%,4.20%,6.70%,0.302,1.48,0.314,65.00%,5.13,5.37,-0.25,1946
Josh Geer,Padres (AAA),27,171.1,4.68,1.68,2.78,1.52,12.10%,4.30%,7.70%,0.302,1.42,0.313,66.10%,5.41,5.38,0.03,4781
Billy Buckner,- - -,26,80.2,5.36,3.68,1.45,1.12,12.90%,8.90%,4.00%,0.302,1.65,0.33,61.40%,6.25,5.38,0.87,8253
Alberto Bastardo,Dodgers (AAA),26,56.2,6.19,3.02,2.05,1.43,14.40%,7.00%,7.40%,0.329,1.78,0.363,50.90%,7.46,5.39,2.08,sa267846
Matt Zaleski,White Sox (AAA),28,139.1,5.49,3.04,1.81,1.49,14.30%,7.90%,6.40%,0.256,1.33,0.267,69.20%,5.17,5.39,-0.22,sa253571
Carlton Smith,Indians (AAA),24,48,5.63,3.75,1.5,1.31,13.10%,8.70%,4.40%,0.322,1.79,0.351,67.30%,6.56,5.4,1.16,sa288773
Kevin Pucetas,Giants (AAA),25,136,6.29,4.04,1.56,1.13,15.20%,9.80%,5.40%,0.311,1.71,0.352,69.90%,5.69,5.41,0.29,sa327994
Mike Parisi,Cubs (AAA),27,18,6.5,4.5,1.44,1,15.10%,10.50%,4.70%,0.32,1.83,0.367,46.60%,8.5,5.42,3.08,8070
Manny Alvarez,Mets (AAA),24,6,4.5,3,1.5,1.5,11.10%,7.40%,3.70%,0.32,1.67,0.333,69.80%,6,5.43,0.57,sa329011
Simon Castro,Padres (AAA),22,10.1,5.23,5.23,1,0.87,11.10%,11.10%,0.00%,0.333,2.13,0.366,58.30%,7.84,5.43,2.41,9243
Charlie Haeger,Dodgers (AAA),26,53.2,6.88,7.04,0.98,0.67,16.70%,17.10%,-0.40%,0.223,1.62,0.261,60.70%,5.53,5.43,0.1,3545
Matt Harrison,Rangers (AAA),24,4.1,8.31,2.08,4,2.08,18.20%,4.60%,13.60%,0.429,2.31,0.5,69.80%,6.23,5.43,0.8,5551
Josh Collmenter,Diamondbacks (AAA),24,57.2,6.09,4.06,1.5,1.25,15.10%,10.10%,5.00%,0.277,1.56,0.304,63.90%,5.77,5.44,0.33,7312
John Halama,Athletics (AAA),38,87.2,4.11,2.77,1.48,1.23,10.50%,7.10%,3.40%,0.301,1.52,0.313,64.30%,5.44,5.45,-0.01,1080
Mitch Stetter,Brewers (AAA),29,42,11.14,3.86,2.89,1.93,26.80%,9.30%,17.50%,0.267,1.52,0.333,65.00%,6.86,5.47,1.39,5579
Matt Klinker,Reds (AAA),25,52.1,7.05,3.61,1.95,1.55,17.50%,9.00%,8.60%,0.295,1.57,0.331,70.30%,5.85,5.48,0.37,sa389882
Marco Albano,Angels (AAA),26,59.1,4.7,6.52,0.72,0.46,11.20%,15.50%,-4.30%,0.289,1.85,0.323,64.00%,6.52,5.48,1.05,sa291702
Eric Berger,Indians (AAA),24,24.2,6.2,7.3,0.85,0.73,13.60%,16.00%,-2.40%,0.298,2.07,0.341,69.10%,5.84,5.49,0.35,sa389697
Wesley Wright,Astros (AAA),25,69.2,5.3,4.26,1.24,1.03,13.10%,10.60%,2.60%,0.276,1.56,0.301,72.70%,4.78,5.5,-0.72,5960
Deolis Guerra,Twins (AAA),21,25,6.48,2.88,2.25,1.8,15.50%,6.90%,8.60%,0.327,1.72,0.357,62.20%,6.84,5.5,1.34,sa325009
Blake Johnson,Royals (AAA),25,8.1,3.24,3.24,1,1.08,7.30%,7.30%,0.00%,0.342,1.92,0.353,34.30%,9.72,5.51,4.21,sa253230
Chuckie Fick,Cardinals (AAA),24,49,5.69,3.31,1.72,1.29,15.00%,8.70%,6.30%,0.276,1.41,0.299,74.40%,4.78,5.53,-0.75,7978
Lance Broadway,Blue Jays (AAA),26,143,5.73,4.85,1.18,1.01,13.10%,11.10%,2.00%,0.322,1.92,0.359,59.20%,7.62,5.53,2.08,9885
Luke Sommer,Cubs (AAA),25,6.2,4.05,2.7,1.5,1.35,10.00%,6.70%,3.30%,0.321,1.65,0.333,83.30%,4.05,5.54,-1.49,sa388967
Jordan Smith,Reds (AAA),24,4.1,6.23,2.08,3,2.08,15.80%,5.30%,10.50%,0.278,1.38,0.286,65.20%,6.23,5.57,0.66,9515
Yoslan Herrera,Twins (AAA),29,26.2,4.73,5.06,0.93,1.01,11.20%,12.00%,-0.80%,0.306,1.8,0.33,67.70%,6.08,5.58,0.49,7759
Tim Byrdak,Astros (AAA),36,2,4.5,9,0.5,0,11.10%,22.20%,-11.10%,0.143,1.5,0.167,66.70%,4.5,5.59,-1.09,1995
Scott Thorman,Royals (AAA),28,2,4.5,9,0.5,0,7.70%,15.40%,-7.70%,0.546,4,0.6,37.50%,22.5,5.59,16.91,2238
Jesse Litsch,Blue Jays (AAA),25,22,5.32,1.23,4.33,1.64,12.40%,2.90%,9.50%,0.343,1.68,0.366,40.70%,8.18,5.59,2.59,3688
Mickey Storey,Athletics (AAA),24,13,9.69,3.46,2.8,2.08,23.30%,8.30%,15.00%,0.273,1.54,0.316,63.30%,5.54,5.59,-0.05,4721
Ted Lilly,Cubs (AAA),34,4,9,2.25,4,2.25,28.60%,7.10%,21.40%,0.077,0.5,0,100.00%,2.25,5.59,-3.34,833
Luis Munoz,Mariners (AAA),28,5,7.2,9,0.8,0,14.80%,18.50%,-3.70%,0.286,2.2,0.353,50.00%,10.8,5.59,5.21,sa201423
Matt Camp,Cubs (AAA),26,2,4.5,9,0.5,0,10.00%,20.00%,-10.00%,0.25,2,0.286,75.00%,4.5,5.59,-1.09,sa327674
Daniel Ottone,Padres (AAA),22,2,4.5,9,0.5,0,12.50%,25.00%,-12.50%,0.333,2,0.4,100.00%,0,5.59,-5.59,sa526347
Freddy Dolsi,White Sox (AAA),27,91.2,6.97,4.42,1.58,1.47,17.20%,10.90%,6.30%,0.259,1.51,0.286,65.10%,4.91,5.6,-0.7,5424
Clevelan Santeliz,White Sox (AAA),23,54,8.33,5.67,1.47,1.5,21.90%,14.90%,7.00%,0.209,1.37,0.235,76.10%,4.67,5.63,-0.96,sa323420
Kiko Calero,- - -,35,32,7.59,4.5,1.69,1.41,17.50%,10.40%,7.10%,0.291,1.72,0.333,65.40%,7.03,5.63,1.4,1676
Matt Peterson,Marlins (AAA),28,32,5.63,5.06,1.11,1.13,13.30%,11.90%,1.30%,0.278,1.72,0.303,70.90%,4.5,5.65,-1.15,sa200095
Scott Nestor,Giants (AAA),25,9.2,6.52,6.52,1,0.93,14.60%,14.60%,0.00%,0.317,2.07,0.364,53.80%,9.31,5.66,3.65,sa225795
Matt Desalvo,Marlins (AAA),29,13,9.69,9.69,1,0.69,20.00%,20.00%,0.00%,0.286,2.31,0.366,45.50%,10.38,5.67,4.72,5439
Daniel Cabrera,Angels (AAA),29,10,7.2,6.3,1.14,0.9,15.40%,13.50%,1.90%,0.318,2.1,0.371,43.70%,11.7,5.69,6.01,1931
Bobby Mosebach,Angels (AAA),25,18,4,2,2,1.5,10.00%,5.00%,5.00%,0.333,1.61,0.344,58.10%,7,5.7,1.3,6927
Edward Paredes,Mariners (AAA),23,20.1,5.31,6.64,0.8,0.44,11.90%,14.90%,-3.00%,0.289,1.92,0.329,61.60%,6.64,5.7,0.94,sa389327
Jay Sborz,Tigers (AAA),25,43.2,8.66,4.95,1.75,1.65,21.40%,12.20%,9.20%,0.228,1.42,0.256,77.10%,4.95,5.71,-0.76,2271
Mike Jones,Brewers (AAA),27,12.2,4.26,9.24,0.46,0,10.30%,22.40%,-12.10%,0.178,1.66,0.205,90.50%,0.71,5.72,-5.01,sa201265
Matt Wilhite,Rockies (AAA),28,58.2,6.75,3.53,1.91,1.53,16.00%,8.40%,7.60%,0.324,1.76,0.363,67.00%,6.75,5.74,1.01,sa226380
Jason Waddell,Tigers (AAA),29,10,8.1,8.1,1,0.9,19.60%,19.60%,0.00%,0.194,1.6,0.231,70.50%,5.4,5.76,-0.36,3474
Austin Bibens-Dirkx,Cubs (AAA),25,52.2,5.81,3.59,1.62,1.54,14.70%,9.10%,5.60%,0.262,1.44,0.275,66.80%,4.61,5.77,-1.16,sa327879
Chris Schroder,Marlins (AAA),31,17.1,4.67,4.67,1,1.04,10.20%,10.20%,0.00%,0.359,2.13,0.388,59.70%,8.83,5.78,3.05,3553
Brandon Hynick,White Sox (AAA),25,59.1,6.67,3.19,2.1,1.97,15.90%,7.60%,8.30%,0.312,1.69,0.337,71.60%,6.22,5.79,0.43,sa326872
Gustavo Chacin,Astros (AAA),29,25,5.04,2.16,2.33,1.8,13.90%,5.90%,7.90%,0.253,1.2,0.25,87.00%,3.6,5.79,-2.19,2060
Greg Aquino,White Sox (AAA),32,49.1,8.76,4.2,2.09,2.01,22.40%,10.80%,11.70%,0.239,1.38,0.264,71.90%,5.66,5.79,-0.14,1899
Zach Jackson,Blue Jays (AAA),27,81.1,5.42,5.09,1.07,1.11,12.90%,12.10%,0.80%,0.315,1.84,0.347,70.70%,5.75,5.83,-0.07,8356
T.J. Burton,Astros (AAA),26,29.1,5.22,4.3,1.21,1.23,12.50%,10.30%,2.20%,0.258,1.53,0.273,70.10%,5.52,5.84,-0.32,sa201982
Jamie Vermilyea,Blue Jays (AAA),28,6.2,6.75,5.4,1.25,1.35,16.10%,12.90%,3.20%,0.333,1.95,0.381,77.60%,5.4,5.84,-0.44,5660
Fu-Te Ni,Tigers (AAA),27,12,12,6,2,2.25,26.70%,13.30%,13.30%,0.346,2.17,0.455,73.40%,7.5,5.84,1.66,4199
Brad Hennessey,Twins (AAA),30,26.2,4.39,2.7,1.63,1.69,9.60%,5.90%,3.70%,0.365,2.03,0.38,63.30%,7.76,5.85,1.92,3720
Sergio Perez,Astros (AAA),25,63.1,5.4,4.41,1.23,1.28,13.20%,10.80%,2.40%,0.281,1.61,0.301,64.90%,5.4,5.85,-0.45,sa326541
Federico Castaneda,Royals (AAA),26,75.2,6.42,3.57,1.8,1.55,17.10%,9.50%,7.60%,0.209,1.16,0.213,79.40%,3.69,5.86,-2.17,sa504429
Mike Koplove,- - -,33,43,6.49,4.4,1.48,1.47,15.80%,10.70%,5.10%,0.266,1.56,0.289,72.60%,5.23,5.87,-0.64,63
Kyle Mcculloch,White Sox (AAA),25,47,3.06,2.87,1.07,1.53,7.70%,7.20%,0.50%,0.313,1.6,0.31,59.30%,5.94,5.88,0.06,sa326500
Francisco Felix,Dodgers (AAA),26,12.2,7.82,2.13,3.67,2.13,22.00%,6.00%,16.00%,0.239,1.11,0.25,83.30%,4.26,5.88,-1.62,sa323427
Henry Sosa,Giants (AAA),24,115,6.5,4.3,1.51,1.57,16.20%,10.80%,5.50%,0.249,1.46,0.265,76.80%,4.07,5.89,-1.82,6936
Dan Giese,Athletics (AAA),33,10.1,3.48,1.74,2,1.74,9.50%,4.80%,4.80%,0.225,1.06,0.206,100.00%,1.74,5.91,-4.17,2656
Tim Kiely,Angels (AAA),24,39,4.15,2.54,1.64,1.62,9.70%,5.90%,3.80%,0.351,1.85,0.362,49.10%,9,5.92,3.08,sa455346
Greg Smith,Rockies (AAA),26,75,5.88,3.6,1.63,1.68,14.50%,8.90%,5.60%,0.288,1.57,0.305,60.40%,6.12,5.95,0.17,3455
Marty Mcleary,- - -,35,106.2,6.67,3.8,1.76,1.69,15.20%,8.60%,6.50%,0.348,1.96,0.387,60.80%,7,5.95,1.05,2022
Manauris Baez,Royals (AAA),24,33,4.64,4.91,0.94,1.09,10.80%,11.50%,-0.60%,0.314,1.85,0.336,64.50%,7.09,5.95,1.14,sa456079
Shane Lindsay,- - -,25,24.2,11.31,12.04,0.94,0.36,22.80%,24.30%,-1.50%,0.283,2.47,0.403,69.20%,6.93,5.96,0.98,3881
Amauri Sanit,Yankees (AAA),30,33.2,5.88,4.01,1.47,1.87,14.10%,9.60%,4.50%,0.333,1.84,0.357,63.20%,7.75,5.99,1.76,5436
Jarrett Grube,Mariners (AAA),28,8.2,4.15,1.04,4,2.08,10.80%,2.70%,8.10%,0.278,1.27,0.267,61.00%,6.23,6.01,0.22,7553
Blake Parker,Cubs (AAA),25,49.1,7.66,5.11,1.5,1.64,19.30%,12.80%,6.40%,0.275,1.62,0.312,74.60%,4.74,6.02,-1.28,5224
Alex Concepcion,Phillies (AAA),25,30,5.4,5.4,1,1.5,13.40%,13.40%,0.00%,0.224,1.47,0.226,62.20%,6,6.03,-0.03,sa295341
Greg Burke,Padres (AAA),27,58.2,7.06,3.22,2.19,1.99,18.00%,8.20%,9.80%,0.265,1.41,0.28,63.80%,5.68,6.03,-0.35,6282
Taylor Buchholz,Rockies (AAA),28,18.1,5.89,4.42,1.33,1.47,14.30%,10.70%,3.60%,0.297,1.69,0.322,71.90%,5.89,6.04,-0.15,2168
Tim Bascom,Orioles (AAA),25,84.1,4.7,3.42,1.38,1.81,11.10%,8.10%,3.00%,0.321,1.75,0.33,65.80%,6.94,6.05,0.89,sa326787
Steve Garrison,Padres (AAA),23,22.1,6.85,2.82,2.43,2.01,16.00%,6.60%,9.40%,0.347,1.84,0.382,57.10%,8.87,6.05,2.81,9869
Jesus Rodriguez,Dodgers (AAA),24,38.2,4.19,4.19,1,1.4,10.10%,10.10%,0.00%,0.275,1.6,0.279,65.30%,5.82,6.07,-0.25,sa323452
Nic Ungs,Marlins (AAA),30,33.2,4.81,3.48,1.38,1.6,11.80%,8.50%,3.30%,0.288,1.57,0.296,57.00%,6.68,6.08,0.6,sa200955
Oliver Perez,Mets (AAA),28,11.2,7.71,5.4,1.43,1.54,18.90%,13.20%,5.70%,0.227,1.46,0.25,92.60%,2.31,6.09,-3.77,1514
Robert Hinton,Brewers (AAA),25,2,9,13.5,0.67,0,18.20%,27.30%,-9.10%,0.25,2.5,0.333,80.00%,4.5,6.09,-1.59,sa251522
Gaby Hernandez,Royals (AAA),24,144.2,7.09,3.48,2.04,1.93,18.40%,9.10%,9.40%,0.25,1.35,0.263,76.30%,4.91,6.1,-1.19,sa254327
Daniel Meszaros,Astros (AAA),24,8.1,5.4,6.48,0.83,1.08,13.50%,16.20%,-2.70%,0.194,1.44,0.2,66.00%,5.4,6.11,-0.71,sa462132
Tommy Hottovy,Red Sox (AAA),28,35.2,5.55,5.8,0.96,1.26,13.00%,13.60%,-0.60%,0.261,1.68,0.278,79.00%,4.54,6.12,-1.58,7542
Andy Graham,Rockies (AAA),26,15,5.4,6,0.9,1.2,13.20%,14.70%,-1.50%,0.259,1.67,0.277,58.60%,5.4,6.12,-0.72,sa328123
Billy Spottiswood,Diamondbacks (AAA),25,4.1,4.15,10.38,0.4,0,7.70%,19.20%,-11.50%,0.429,3.23,0.474,35.70%,18.69,6.13,12.57,sa389182
Andrew Romo,Giants (AAA),23,11,4.91,4.91,1,0.82,10.90%,10.90%,0.00%,0.304,1.82,0.333,74.10%,5.73,6.13,-0.41,sa503954
Pedro Viola,- - -,27,9.2,8.38,9.31,0.9,0.93,15.50%,17.20%,-1.70%,0.404,3,0.487,42.00%,15.83,6.16,9.67,5971
Jack Spradlin,Nationals (AAA),25,10,3.6,6.3,0.57,0.9,7.70%,13.50%,-5.80%,0.341,2.2,0.359,74.10%,6.3,6.16,0.14,sa294510
Billy Traber,Mariners (AAA),30,7,9,2.57,3.5,2.57,25.00%,7.10%,17.90%,0.192,1,0.177,71.40%,3.86,6.16,-2.3,410
Cody White,Dodgers (AAA),25,23.1,5.79,6.56,0.88,1.16,12.60%,14.30%,-1.70%,0.333,2.19,0.369,64.10%,7.33,6.16,1.17,sa262061
Hung-Wen Chen,Cubs (AAA),24,49.2,6.89,2.17,3.17,2.17,17.20%,5.40%,11.80%,0.278,1.39,0.29,67.60%,5.98,6.17,-0.19,sa403057
Marco Carrillo,Cubs (AAA),23,7.1,6.14,1.23,5,2.45,17.90%,3.60%,14.30%,0.222,0.95,0.2,100.00%,2.45,6.18,-3.73,sa328993
Ching-Lung Lo,Rockies (AAA),24,5,1.8,9,0.2,0,3.90%,19.20%,-15.40%,0.238,2,0.25,70.00%,1.8,6.19,-4.39,sa201380
Beau Vaughan,Athletics (AAA),29,7.2,8.22,7.04,1.17,1.17,18.40%,15.80%,2.60%,0.323,2.09,0.391,70.50%,7.04,6.2,0.85,sa226255
Edgmer Escalona,Rockies (AAA),23,69,9.65,4.17,2.31,2.22,24.20%,10.50%,13.70%,0.244,1.42,0.274,70.30%,6,6.21,-0.21,8574
Clay Condrey,Twins (AAA),34,1,0,0,0,0,0.00%,0.00%,0.00%,0.5,3,0.5,50.00%,18,6.26,11.74,1579
Travis Chick,Pirates (AAA),26,1,0,9,0,0,0.00%,12.50%,-12.50%,0.571,5,0.571,40.00%,27,6.26,20.74,4524
Brad Lidge,Phillies (AAA),33,1,0,9,0,0,0.00%,25.00%,-25.00%,0,1,0,100.00%,0,6.26,-6.26,563
Luis Marte,Tigers (AAA),23,1,0,9,0,0,0.00%,20.00%,-20.00%,0.25,2,0.25,50.00%,0,6.26,-6.26,8651
Tim Norton,Yankees (AAA),27,1,0,9,0,0,0.00%,20.00%,-20.00%,0.25,2,0.25,100.00%,0,6.26,-6.26,sa326853
Ramon Garcia,Tigers (AAA),25,3,6,0,2,3,15.40%,0.00%,15.40%,0.462,2,0.5,65.20%,9,6.26,2.74,sa295372
T.J. Large,Red Sox (AAA),27,35.1,5.09,6.11,0.83,1.27,12.00%,14.40%,-2.40%,0.264,1.73,0.278,57.90%,7.64,6.26,1.38,sa295161
Michael Cisco,Phillies (AAA),23,6.1,7.11,1.42,5,2.84,18.50%,3.70%,14.80%,0.308,1.42,0.316,64.50%,7.11,6.26,0.85,sa455688
Josh Towers,Dodgers (AAA),33,38,4.26,1.42,3,2.13,9.50%,3.20%,6.30%,0.339,1.79,0.34,47.90%,8.05,6.27,1.78,1489
Carlos Monasterios,Dodgers (AAA),24,6.2,6.75,4.05,1.67,1.35,15.60%,9.40%,6.30%,0.259,1.5,0.286,66.00%,5.4,6.29,-0.89,2506
Rey Gonzalez,Blue Jays (AAA),24,82.1,6.01,3.94,1.53,1.75,13.20%,8.70%,4.60%,0.369,2.11,0.403,57.10%,9.18,6.31,2.87,sa290382
Ramon Troncoso,Dodgers (AAA),27,22,7.77,4.5,1.73,2.05,20.20%,11.70%,8.50%,0.277,1.55,0.305,74.10%,5.73,6.32,-0.59,4685
Chris Carpenter,Cubs (AAA),24,15,7.2,5.4,1.33,1.8,17.10%,12.90%,4.30%,0.312,1.87,0.348,79.80%,5.4,6.39,-0.99,8556
Chris Waters,Brewers (AAA),29,105.1,5.21,4.78,1.09,1.54,13.00%,11.90%,1.10%,0.246,1.49,0.251,73.80%,4.44,6.39,-1.95,7015
Federico Baez,Reds (AAA),28,28,3.86,6.11,0.63,1.29,9.50%,15.00%,-5.50%,0.234,1.57,0.231,78.70%,3.21,6.4,-3.19,sa201250
Blake Maxwell,Red Sox (AAA),25,7,3.86,3.86,1,1.29,8.60%,8.60%,0.00%,0.267,1.57,0.269,69.00%,6.43,6.4,0.03,sa294209
Vicente Padilla,Dodgers (AAA),32,5.2,7.94,0,5,3.18,19.20%,0.00%,19.20%,0.308,1.41,0.316,38.50%,6.35,6.41,-0.06,964
Aaron Poreda,Padres (AAA),23,29,6.83,11.79,0.58,0,16.20%,27.90%,-11.80%,0.138,1.76,0.181,67.30%,4.97,6.42,-1.45,4313
Chuck Lofgren,Brewers (AAA),24,131.2,6.22,5.13,1.21,1.64,15.10%,12.50%,2.70%,0.277,1.66,0.296,73.20%,5.19,6.42,-1.23,sa262158
Tim Wood,Marlins (AAA),27,14,7.71,2.57,3,2.57,18.20%,6.10%,12.10%,0.307,1.64,0.326,63.20%,6.43,6.45,-0.02,3775
Andrew Dobies,White Sox (AAA),27,4.1,8.31,6.23,1.33,2.08,19.10%,14.30%,4.80%,0.278,1.85,0.308,75.80%,6.23,6.49,-0.26,sa253636
Francisco Samuel,Cardinals (AAA),23,11.2,7.71,13.89,0.56,0,16.70%,30.00%,-13.30%,0.191,2.23,0.25,69.20%,4.63,6.5,-1.87,sa396275
David Kopp,Cardinals (AAA),24,24,4.5,4.13,1.09,1.5,10.10%,9.20%,0.80%,0.362,2.04,0.382,51.70%,8.63,6.51,2.12,sa388375
Wes Whisler,- - -,27,105,4.8,5.83,0.82,1.29,11.00%,13.30%,-2.40%,0.292,1.85,0.308,65.60%,5.91,6.52,-0.6,8023
T.J. Beam,Diamondbacks (AAA),29,54,5.67,7.33,0.77,1.17,13.40%,17.40%,-4.00%,0.256,1.8,0.277,66.10%,6.33,6.57,-0.24,6101
Nathan Culp,Padres (AAA),25,19,3.79,3.32,1.14,1.89,8.50%,7.50%,1.10%,0.333,1.89,0.333,36.20%,9.95,6.59,3.36,sa326712
Ryan Cook,Diamondbacks (AAA),23,5,9,3.6,2.5,1.8,20.00%,8.00%,12.00%,0.333,1.8,0.4,52.10%,10.8,6.59,4.21,8855
Adam Reifer,Cardinals (AAA),24,1,0,9,0,0,0.00%,33.30%,-33.30%,0,1,0,100.00%,0,6.59,-6.59,sa389398
A.J. Battisto,Marlins (AAA),26,9,7,5,1.4,2,16.30%,11.60%,4.70%,0.29,1.78,0.31,68.20%,6,6.59,-0.59,sa390469
Marcus Mcbeth,Athletics (AAA),29,15.1,8.22,9.39,0.88,1.17,17.50%,20.00%,-2.50%,0.281,2.22,0.333,64.10%,6.46,6.59,-0.13,3874
Jesus Castillo,Dodgers (AAA),26,23.2,4.94,5.7,0.87,1.52,11.20%,12.90%,-1.70%,0.337,2.07,0.357,50.70%,10.27,6.59,3.68,sa287103
Mark Shorey,Cardinals (AAA),25,3.2,4.91,12.27,0.4,0,10.00%,25.00%,-15.00%,0.4,3,0.462,72.70%,7.36,6.59,0.77,sa327078
Trevor Reckling,Angels (AAA),21,69.2,5.94,6.46,0.92,1.42,13.00%,14.20%,-1.10%,0.335,2.14,0.368,61.90%,8.53,6.78,1.75,sa390627
Wes Roemer,Diamondbacks (AAA),23,71.2,7.16,4.9,1.46,2.13,17.00%,11.60%,5.40%,0.306,1.8,0.332,65.30%,7.03,6.8,0.23,sa389931
Alfredo Aceves,Yankees (AAA),28,3.2,9.82,12.27,0.8,0,17.40%,21.70%,-4.40%,0.25,2.45,0.333,63.60%,7.36,6.8,0.56,5164
Ruddy Lugo,Tigers (AAA),30,43,3.77,3.98,0.95,2.09,8.80%,9.30%,-0.50%,0.344,1.91,0.342,58.60%,8.16,6.91,1.25,2710
Ron Villone,Nationals (AAA),40,42.1,5.31,6.38,0.83,1.49,12.20%,14.60%,-2.40%,0.299,1.89,0.319,70.30%,6.59,6.92,-0.33,1010
Anthony Bass,Padres (AAA),22,5.2,4.76,4.76,1,1.59,11.10%,11.10%,0.00%,0.304,1.76,0.316,62.50%,7.94,6.94,1,7982
Kris Benson,Diamondbacks (AAA),35,22.1,5.64,4.43,1.27,2.01,12.30%,9.70%,2.60%,0.337,2.01,0.354,52.50%,8.87,6.99,1.87,982
Jeff Bennett,- - -,30,21,6.43,9,0.71,1.29,14.20%,19.80%,-5.70%,0.321,2.29,0.364,51.30%,11.14,6.99,4.15,1903
Jason Lane,Blue Jays (AAA),33,4.2,5.79,5.79,1,1.93,15.00%,15.00%,0.00%,0.294,1.71,0.308,90.90%,3.86,7.02,-3.16,1397
Kason Gabbard,Red Sox (AAA),28,14.1,6.28,9.42,0.67,1.26,13.30%,20.00%,-6.70%,0.288,2.23,0.319,69.50%,5.65,7.03,-1.38,3418
Ehren Wassermann,Phillies (AAA),29,26,4.15,4.5,0.92,1.73,9.90%,10.70%,-0.80%,0.284,1.62,0.282,73.20%,6.23,7.03,-0.8,6380
Daniel Moskos,Pirates (AAA),24,17.1,9.35,10.38,0.9,1.56,18.40%,20.40%,-2.00%,0.338,2.65,0.411,63.10%,10.38,7.07,3.32,2858
Jason Jones,Nationals (AAA),27,31.2,3.98,2.84,1.4,2.56,9.50%,6.80%,2.70%,0.307,1.64,0.29,49.50%,8.81,7.11,1.7,sa254345
Charlie Shirek,White Sox (AAA),24,5.2,4.76,6.35,0.75,1.59,11.10%,14.80%,-3.70%,0.273,1.76,0.278,41.70%,11.12,7.14,3.98,sa388975
Matt Hoffman,Tigers (AAA),21,4.1,8.31,8.31,1,2.08,16.00%,16.00%,0.00%,0.429,3,0.5,69.00%,10.38,7.18,3.2,sa392188
Dan Merklinger,Brewers (AAA),24,5,3.6,5.4,0.67,1.8,8.70%,13.00%,-4.40%,0.3,1.8,0.294,65.80%,7.2,7.19,0.01,sa389840
Hector Rondon,Indians (AAA),22,31.2,9.38,2.84,3.3,3.41,21.70%,6.60%,15.10%,0.343,1.83,0.379,64.80%,8.53,7.24,1.29,2391
