Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Brandon Williamson,Brewers (A+),23,94,6.13,2.97,2.06,1.24,15.00%,7.30%,7.70%,0.292,1.53,0.323,60.10%,5.65,5.11,0.54,sa599190
Andy Vasquez,Pirates (A+),24,2.1,3.86,3.86,1,0,11.10%,11.10%,0.00%,0,0.43,0,100.00%,0,5.11,-5.11,sa457107
Andre Kinder,Phillies (A+),23,6.1,7.11,9.95,0.71,0,16.10%,22.60%,-6.50%,0.208,1.89,0.263,50.00%,7.11,5.13,1.97,sa599703
Garrett Gould,Dodgers (A+),20,130,8.52,3.74,2.28,1.32,21.30%,9.30%,11.90%,0.269,1.49,0.319,62.20%,5.75,5.14,0.61,sa500824
Justin Schumer,Giants (A+),23,140.1,5.64,2.31,2.44,1.03,14.60%,6.00%,8.60%,0.275,1.34,0.303,67.70%,4.87,5.15,-0.28,sa555097
Blake Hassebrock,Athletics (A+),22,50.2,7.82,3.55,2.2,1.07,17.00%,7.70%,9.30%,0.361,2.05,0.426,54.10%,8.17,5.16,3.01,sa548444
Justice French,Reds (A+),22,59.1,4.55,3.49,1.3,0.76,11.50%,8.90%,2.70%,0.289,1.53,0.315,74.40%,3.94,5.16,-1.22,sa579613
Brooks Hall,Brewers (A+),22,68.2,5.24,4.59,1.14,0.92,13.10%,11.40%,1.60%,0.268,1.56,0.293,68.60%,4.33,5.17,-0.84,sa501327
Phil Valiquette,Brewers (A+),25,9,6,4,1.5,1,15.80%,10.50%,5.30%,0.303,1.56,0.346,80.90%,4,5.17,-1.17,sa272553
Blair Walters,- - -,22,64.2,8.07,2.64,3.05,1.53,19.30%,6.30%,13.00%,0.315,1.64,0.367,57.50%,7.38,5.17,2.2,sa598185
Jonathan Joseph,Athletics (A+),24,11,13.09,4.09,3.2,1.64,30.20%,9.40%,20.80%,0.261,1.55,0.357,37.00%,9.82,5.18,4.64,sa393045
Robbie Ray,Nationals (A+),20,105.2,7.32,4.17,1.76,1.19,17.70%,10.10%,7.60%,0.287,1.62,0.332,59.70%,6.56,5.18,1.38,11486
James Gillheeney,Mariners (A+),24,120.1,9.05,3.59,2.52,1.42,22.30%,8.80%,13.40%,0.286,1.56,0.347,65.70%,5.39,5.2,0.18,sa501532
Michael Griffin,Reds (A+),28,42.1,10.63,7.87,1.35,0.64,24.00%,17.80%,6.30%,0.286,2.01,0.391,72.80%,5.53,5.21,0.32,sa294650
Juan Noriega,Dodgers (A+),21,6.1,11.37,4.26,2.67,1.42,22.90%,8.60%,14.30%,0.419,2.53,0.546,51.30%,11.37,5.24,6.13,sa543294
Colton Cain,- - -,21,110.2,6.18,3.5,1.77,1.14,15.90%,9.00%,6.90%,0.256,1.37,0.283,69.50%,4.64,5.24,-0.6,sa501545
Nathan Long,Athletics (A+),26,89.1,7.56,2.72,2.78,1.41,18.00%,6.50%,11.50%,0.314,1.66,0.362,63.70%,5.14,5.25,-0.11,sa502312
Shawn Teufel,Tigers (A+),25,107,5.38,4.37,1.23,1.01,13.10%,10.60%,2.50%,0.316,1.77,0.35,63.20%,6.64,5.25,1.39,sa549351
Seth Blair,Cardinals (A+),23,16.2,6.48,7.56,0.86,0.54,14.50%,16.90%,-2.40%,0.261,1.92,0.304,65.40%,5.4,5.25,0.15,sa526934
Jose Jimenez,Mariners (A+),25,26.1,9.57,3.76,2.55,1.37,22.60%,8.90%,13.70%,0.282,1.59,0.346,60.90%,4.78,5.26,-0.47,sa455777
Paul Burnside,White Sox (A+),25,2.2,16.88,16.88,1,0,31.30%,31.30%,0.00%,0.273,3,0.5,37.50%,16.88,5.26,11.62,sa503343
Mark Hardy,Padres (A+),24,49.2,8.52,1.63,5.22,1.81,20.00%,3.80%,16.20%,0.314,1.59,0.361,58.80%,5.62,5.26,0.35,sa550182
Angel Raga,Mariners (A+),22,60,8.55,5.1,1.68,0.9,19.60%,11.70%,7.90%,0.32,1.9,0.396,68.40%,6,5.26,0.74,sa504795
Logan Kensing,Pirates (A+),29,5.1,1.69,6.75,0.25,0,5.30%,21.10%,-15.80%,0.067,0.94,0.071,80.00%,1.69,5.27,-3.58,6166
Tyler Sample,Royals (A+),23,98.2,8.3,4.83,1.72,1.28,19.90%,11.60%,8.30%,0.263,1.59,0.309,60.80%,5.84,5.27,0.57,sa454449
Quinton Miller,Pirates (A+),22,59.2,7.24,4.83,1.5,1.06,16.80%,11.20%,5.60%,0.272,1.66,0.314,60.30%,6.34,5.27,1.06,sa502562
Kyle Petter,Indians (A+),22,29,8.07,6.83,1.18,0.62,19.10%,16.20%,2.90%,0.266,1.76,0.333,67.70%,5.59,5.28,0.3,sa503367
Matt West,Rangers (A+),23,20.1,6.2,7.08,0.88,0.44,14.90%,17.00%,-2.10%,0.237,1.67,0.279,57.80%,6.64,5.3,1.34,7980
Brett Anderson,Athletics (A+),24,2,0,0,0,0,0.00%,0.00%,0.00%,0.4,2,0.4,60.00%,9,5.31,3.69,8223
Adam Carr,Nationals (A+),28,30.1,4.15,3.86,1.08,0.89,11.10%,10.30%,0.80%,0.218,1.22,0.226,67.00%,4.15,5.33,-1.18,sa328035
Stosh Wawrzasek,Brewers (A+),21,6.2,4.05,2.7,1.5,1.35,11.10%,7.40%,3.70%,0.2,1.05,0.191,35.70%,5.4,5.34,0.06,sa455325
Victor Capellan,Diamondbacks (A+),22,18,10.5,3,3.5,2,23.30%,6.70%,16.70%,0.333,1.89,0.407,52.80%,8,5.37,2.63,sa455772
Daniel Renken,Reds (A+),22,142.2,7.89,3.6,2.19,1.39,19.40%,8.80%,10.50%,0.286,1.57,0.333,62.10%,5.93,5.37,0.56,sa549725
Chris Masters,Braves (A+),24,30,6.6,3.6,1.83,1.5,16.90%,9.20%,7.70%,0.239,1.33,0.256,64.70%,5.4,5.39,0.01,sa501617
James Ehlert,Indians (A+),24,2,18,18,1,0,30.80%,30.80%,0.00%,0.222,3,0.4,33.30%,9,5.39,3.61,sa550227
Matthew Bashore,Yankees (A+),24,10,6.3,6.3,1,0.9,14.30%,14.30%,0.00%,0.31,2,0.353,86.00%,3.6,5.39,-1.79,sa501204
Lay Batista,Angels (A+),22,113,6.37,4.22,1.51,0.96,16.00%,10.60%,5.40%,0.253,1.45,0.286,71.50%,3.82,5.4,-1.58,sa505283
Alexander Burkard,Angels (A+),23,56,5.79,4.5,1.29,0.8,14.50%,11.30%,3.20%,0.245,1.45,0.274,75.60%,3.21,5.4,-2.19,sa328463
Lenny Linsky,Rays (A+),22,29.1,3.68,5.83,0.63,0.61,9.50%,15.00%,-5.50%,0.259,1.6,0.277,76.90%,3.07,5.4,-2.34,sa597806
Zach Foster,Pirates (A+),25,61,3.84,4.72,0.81,0.59,8.90%,11.00%,-2.10%,0.276,1.66,0.296,61.30%,5.61,5.41,0.2,sa455188
Jeffrey Shields,Diamondbacks (A+),22,24.1,4.07,5.55,0.73,0.37,8.80%,12.00%,-3.20%,0.339,2.14,0.371,50.40%,9.99,5.42,4.57,sa548358
Sean Murphy,Athletics (A+),23,108.2,8.86,2.9,3.06,1.74,23.40%,7.70%,15.80%,0.234,1.22,0.266,65.10%,4.8,5.43,-0.63,sa549877
Aaron Meade,Angels (A+),24,20.1,7.97,3.1,2.57,1.33,19.60%,7.60%,12.00%,0.281,1.48,0.328,55.60%,7.52,5.44,2.09,sa502400
Jose Monegro,Rangers (A+),22,15,6,2.4,2.5,1.8,15.20%,6.10%,9.10%,0.274,1.4,0.286,59.50%,6.6,5.45,1.15,sa503000
Brad Dydalewicz,Astros (A+),22,39.2,4.99,4.08,1.22,0.91,12.00%,9.80%,2.20%,0.311,1.74,0.341,62.10%,6.13,5.45,0.67,sa454976
Raymond Hernandez,Diamondbacks (A+),23,134.1,9.18,3.08,2.98,1.81,22.50%,7.60%,14.90%,0.285,1.53,0.335,64.00%,5.76,5.46,0.3,sa599413
Dale Dickerson,Indians (A+),25,39,6.69,7.62,0.88,0.23,15.20%,17.30%,-2.10%,0.235,1.74,0.286,70.10%,4.38,5.46,-1.08,sa501917
Clint Dempster,Twins (A+),22,19.2,6.86,6.41,1.07,0.92,15.80%,14.70%,1.10%,0.288,1.88,0.333,79.60%,4.58,5.48,-0.9,sa502706
Deivi Jimenez,Athletics (A+),22,3,12,0,4,3,36.40%,0.00%,36.40%,0.273,1,0.333,100.00%,3,5.48,-2.48,sa503599
Tyson Perez,Astros (A+),22,120,5.93,2.4,2.47,1.43,14.90%,6.10%,8.90%,0.303,1.51,0.33,70.90%,5.03,5.48,-0.46,sa598434
Jose Trinidad,Astros (A+),24,76,5.09,3.91,1.3,0.95,13.00%,9.90%,3.00%,0.261,1.45,0.283,74.90%,3.79,5.51,-1.72,sa456081
Patrick Doyle,Reds (A+),24,81.2,7.6,2.53,3,1.65,19.20%,6.40%,12.80%,0.283,1.43,0.319,62.40%,5.73,5.54,0.19,sa549680
Josh Hungerman,Rockies (A+),25,11,5.73,8.18,0.7,0,12.30%,17.50%,-5.30%,0.326,2.27,0.385,53.90%,5.73,5.54,0.19,sa501952
Jacob Wilson,White Sox (A+),24,5,9,10.8,0.83,0,19.20%,23.10%,-3.90%,0.211,2,0.286,81.80%,3.6,5.59,-1.99,sa502762
Brandon Erbe,Orioles (A+),24,30.1,8.9,7.12,1.25,1.19,20.60%,16.40%,4.10%,0.265,1.85,0.322,58.40%,6.82,5.59,1.23,sa294339
Tim Boyce,Mariners (A+),25,24.2,8.03,3.65,2.2,1.46,19.60%,8.90%,10.70%,0.23,1.34,0.257,74.80%,4.38,5.6,-1.22,sa550200
Adam Olbrychowski,Nationals (A+),25,101,6.59,4.46,1.48,1.34,16.10%,10.90%,5.20%,0.3,1.68,0.338,65.20%,6.24,5.6,0.63,sa388851
A.J. Cole,Athletics (A+),20,38,7.34,2.37,3.1,1.66,17.00%,5.50%,11.50%,0.355,1.84,0.405,52.20%,7.82,5.6,2.21,sa548284
Tyler Lockwood,Red Sox (A+),24,8,2.25,2.25,1,1.13,5.00%,5.00%,0.00%,0.351,1.88,0.353,61.60%,6.75,5.64,1.11,sa549767
Matt Lollis,Padres (A+),21,58,7.76,4.5,1.72,1.24,18.30%,10.60%,7.70%,0.324,1.83,0.383,60.50%,6.83,5.69,1.13,sa501704
Jorge De Leon,Astros (A+),24,87.2,6.16,4.52,1.36,1.13,14.40%,10.50%,3.80%,0.314,1.83,0.351,51.10%,7.7,5.72,1.98,5397
Freddie Cabrera,Dodgers (A+),22,66.2,5.81,3.65,1.59,1.22,13.70%,8.60%,5.10%,0.312,1.73,0.344,59.60%,6.35,5.72,0.63,sa599291
Brandon Martinez,Dodgers (A+),21,83.1,6.7,4.97,1.35,1.19,15.70%,11.70%,4.10%,0.317,1.87,0.361,57.90%,7.24,5.73,1.5,sa501514
Joe Testa,Nationals (A+),26,38.1,7.28,7.28,1,0.7,17.10%,17.10%,0.00%,0.224,1.64,0.266,68.40%,5.17,5.76,-0.59,sa457252
Brett Shankin,Mariners (A+),22,77.1,5.47,3.96,1.38,0.93,13.10%,9.50%,3.60%,0.301,1.66,0.335,64.70%,6.28,5.77,0.52,sa599360
Matt Benedict,Pirates (A+),23,49,4.04,4.78,0.85,0.92,9.70%,11.50%,-1.80%,0.313,1.78,0.333,48.80%,8.08,5.78,2.3,sa598565
Kyle Blair,Indians (A+),23,59,6.71,5.03,1.33,1.22,16.10%,12.00%,4.00%,0.241,1.51,0.267,64.50%,5.95,5.79,0.16,sa390444
Andrew Brackman,Reds (A+),26,45.2,6.31,5.12,1.23,0.99,15.60%,12.70%,2.90%,0.27,1.6,0.307,64.80%,5.52,5.87,-0.35,2365
Paul Applebee,Nationals (A+),24,36,4.75,1.5,3.17,2,12.30%,3.90%,8.40%,0.259,1.22,0.25,66.10%,5,5.89,-0.89,sa501571
Bobby Hansen,Nationals (A+),22,32.1,3.9,3.9,1,1.11,9.50%,9.50%,0.00%,0.302,1.64,0.315,70.60%,5.85,5.89,-0.05,sa455369
Nick Gillung,Cardinals (A+),23,22.2,5.96,6.35,0.94,1.19,14.30%,15.20%,-1.00%,0.27,1.76,0.296,81.00%,3.97,5.91,-1.94,sa599730
Cameron Hobson,Mariners (A+),23,108.2,5.05,2.65,1.91,1.41,12.40%,6.50%,5.90%,0.319,1.61,0.34,64.10%,5.63,5.91,-0.28,sa550075
Ryan Tepera,Blue Jays (A+),24,21,6,5.14,1.17,1.29,13.90%,11.90%,2.00%,0.31,1.86,0.343,59.80%,7.71,5.92,1.8,sa502039
Eliazer Suero,Rays (A+),23,91.1,6.01,6.21,0.97,0.99,14.40%,14.90%,-0.50%,0.255,1.66,0.284,66.00%,5.81,5.94,-0.13,sa503981
Mark Pope,Padres (A+),22,111.2,4.67,2.74,1.71,1.45,11.80%,6.90%,4.90%,0.294,1.5,0.305,61.60%,6.13,5.95,0.18,sa455411
Daniel Wolford,Reds (A+),23,68.1,8.69,4.87,1.78,1.58,21.20%,11.90%,9.30%,0.27,1.61,0.318,67.90%,6.19,5.97,0.22,sa545124
Jonathan Arias,Mariners (A+),24,35,9.26,3.34,2.77,1.8,22.80%,8.20%,14.60%,0.273,1.46,0.323,76.30%,5.4,5.99,-0.59,sa392877
Christopher Joyce,Reds (A+),22,38.1,7.75,5.17,1.5,1.41,17.70%,11.80%,5.90%,0.301,1.85,0.347,60.40%,6.1,6.01,0.1,sa455112
Bobby Cassevah,Angels (A+),26,5,7.2,3.6,2,1.8,21.10%,10.50%,10.50%,0.235,1.2,0.25,100.00%,1.8,6.01,-4.21,6950
Tony Davis,Twins (A+),24,5.1,6.75,5.06,1.33,1.69,12.90%,9.70%,3.20%,0.357,2.44,0.391,34.50%,15.19,6.02,9.17,sa501675
Alex Koronis,Rays (A+),24,30.1,6.82,4.15,1.64,1.78,16.60%,10.10%,6.50%,0.293,1.65,0.319,71.10%,6.23,6.03,0.2,sa501664
Kyle Hurst,Angels (A+),26,18,8,5.5,1.45,1.5,19.30%,13.30%,6.00%,0.292,1.78,0.34,71.90%,6,6.04,-0.04,sa455350
Joe Colon,Indians (A+),22,14.1,6.91,4.4,1.57,1.88,15.90%,10.10%,5.80%,0.339,1.95,0.375,46.20%,7.53,6.04,1.5,sa501660
Josh Slaats,Rockies (A+),23,33,8.73,6.82,1.28,1.09,19.30%,15.10%,4.20%,0.329,2.12,0.406,64.30%,7.91,6.09,1.82,sa526413
Angel Sanchez,Dodgers (A+),22,130,7.13,3.53,2.02,1.8,17.60%,8.70%,8.90%,0.296,1.6,0.326,60.60%,6.58,6.12,0.46,sa596521
Jason Chowning,Astros (A+),24,8.2,13.5,11.42,1.18,1.04,25.50%,21.60%,3.90%,0.4,3.12,0.577,50.80%,14.54,6.12,8.42,sa526255
Baudilio Lopez,Angels (A+),21,36.1,5.94,3.72,1.6,1.49,13.40%,8.40%,5.00%,0.348,1.95,0.382,64.00%,7.68,6.13,1.55,sa502999
Justin Moore,Orioles (A+),22,36.1,3.22,2.72,1.18,1.49,7.20%,6.10%,1.10%,0.354,1.9,0.359,51.80%,9.17,6.14,3.03,sa392179
Joan Montero,Pirates (A+),23,4,9,2.25,4,2.25,17.40%,4.40%,13.00%,0.476,2.75,0.563,56.60%,13.5,6.14,7.36,sa637930
Jeremy Erben,Diamondbacks (A+),24,48.2,12.58,4.81,2.62,2.4,31.30%,12.00%,19.40%,0.237,1.46,0.294,81.80%,5.18,6.16,-0.98,sa549522
Gabriel Garcia,Astros (A+),23,12.1,8.03,2.92,2.75,2.19,19.00%,6.90%,12.10%,0.333,1.78,0.375,78.70%,5.84,6.17,-0.33,sa504069
Manuel Rivera,Red Sox (A+),22,84.2,6.27,4.89,1.28,1.59,15.10%,11.80%,3.30%,0.281,1.67,0.303,65.40%,6.06,6.17,-0.11,sa503988
Luis Rojas,Giants (A+),22,8,10.13,9,1.13,1.13,22.50%,20.00%,2.50%,0.219,1.88,0.273,88.20%,3.38,6.19,-2.81,sa393428
Max Russell,Angels (A+),23,133,5.62,2.77,2.02,1.76,13.00%,6.40%,6.60%,0.34,1.81,0.363,55.30%,7.11,6.19,0.92,sa526948
Connor Hoehn,Athletics (A+),22,58.1,9.41,6.17,1.53,1.39,22.00%,14.40%,7.60%,0.253,1.68,0.308,71.70%,5.86,6.2,-0.33,sa392120
Kennil Gomez,Rockies (A+),24,66.1,4.34,3.8,1.14,1.36,10.50%,9.20%,1.30%,0.31,1.7,0.323,62.80%,5.97,6.21,-0.24,sa393254
Ronan Pacheco,Braves (A+),23,25.1,8.53,9.59,0.89,1.07,16.30%,18.40%,-2.00%,0.35,2.72,0.419,57.10%,7.82,6.23,1.59,sa503627
Matt Spencer,Cubs (A+),26,12.1,5.84,11.68,0.5,0,12.30%,24.60%,-12.30%,0.25,2.27,0.3,58.60%,8.76,6.23,2.53,sa390327
Anthony Huttenlocker,Athletics (A+),25,38.1,8.92,1.88,4.75,2.58,22.50%,4.70%,17.80%,0.294,1.43,0.324,73.90%,5.4,6.27,-0.87,sa502996
Michael Wolford,Rockies (A+),23,3.2,0,7.36,0,0,0.00%,18.80%,-18.80%,0.231,1.64,0.231,83.30%,2.45,6.27,-3.81,sa599299
Kevin Gausman,Orioles (A+),21,9,8,1,8,3,21.10%,2.60%,18.40%,0.27,1.22,0.269,73.50%,6,6.27,-0.27,14107
Blake Barnes,Marlins (A+),21,8.2,10.38,2.08,5,3.12,27.00%,5.40%,21.60%,0.229,1.15,0.227,86.20%,4.15,6.28,-2.12,sa550338
Mitchell Beacom,Giants (A+),22,9.1,6.75,6.75,1,0.96,15.60%,15.60%,0.00%,0.27,1.82,0.31,66.30%,6.75,6.28,0.47,sa549977
Larry Suarez,Cubs (A+),22,10.2,2.53,6.75,0.38,0.84,4.80%,12.70%,-7.90%,0.418,2.91,0.431,50.70%,13.5,6.3,7.2,sa393078
Starlin Gerson,Reds (A+),23,20,7.65,0,17,2.7,19.50%,0.00%,19.50%,0.294,1.25,0.307,69.90%,6.3,6.31,-0.01,sa506277
Willy Kesler,Mariners (A+),24,28,7.07,2.89,2.44,1.93,16.10%,6.60%,9.50%,0.32,1.75,0.351,52.80%,6.75,6.31,0.44,sa549384
John Holdzkom,Reds (A+),24,8.2,10.38,13.5,0.77,0,22.20%,28.90%,-6.70%,0.194,2.19,0.286,55.00%,5.19,6.35,-1.16,9392
Conrad Flynn,Diamondbacks (A+),23,40,9.23,3.83,2.41,2.25,21.70%,9.00%,12.70%,0.281,1.63,0.317,63.50%,7.2,6.36,0.84,sa392169
Kirk Clark,Astros (A+),23,40.1,4.91,4.91,1,1.34,12.00%,12.00%,0.00%,0.275,1.64,0.288,71.70%,5.36,6.37,-1.01,sa511138
Max Perlman,Athletics (A+),24,44,4.91,3.27,1.5,1.64,11.10%,7.40%,3.70%,0.318,1.8,0.331,42.40%,8.18,6.38,1.8,sa545100
Antwonie Hubbard,Indians (A+),23,1,0,0,0,0,0.00%,0.00%,0.00%,0,0,0,100.00%,0,6.39,-6.39,sa327458
Jeremy Nowak,Orioles (A+),24,1,0,9,0,0,0.00%,16.70%,-16.70%,0.2,2,0.2,50.00%,0,6.39,-6.39,sa549111
Josh Smoker,Nationals (A+),23,1.2,10.8,5.4,2,0,20.00%,10.00%,10.00%,0.286,1.8,0.4,60.00%,10.8,6.39,4.42,sa389911
Melvin Mercedes,Tigers (A+),21,1,0,9,0,0,0.00%,20.00%,-20.00%,0.25,2,0.25,100.00%,0,6.39,-6.39,10181
David Aardsma,Yankees (A+),30,1,0,9,0,0,0.00%,25.00%,-25.00%,0,1,0,100.00%,0,6.39,-6.39,1902
Alex Carreras,Diamondbacks (A+),22,12.2,8.53,4.26,2,2.13,17.90%,9.00%,9.00%,0.328,2.05,0.37,36.70%,9.95,6.42,3.53,sa631899
Matt Summers,Twins (A+),22,39.1,5.95,5.72,1.04,1.6,14.10%,13.60%,0.50%,0.293,1.81,0.315,77.50%,4.81,6.44,-1.64,sa546755
Oscar Melendez,Orioles (A+),25,18,6,9,0.67,1,13.30%,20.00%,-6.70%,0.264,2.06,0.293,61.40%,7,6.5,0.5,sa455685
Tyler Blandford,Mariners (A+),24,19.1,11.64,9.31,1.25,1.4,26.30%,21.10%,5.30%,0.23,1.91,0.304,74.00%,6.05,6.5,-0.45,sa501450
Zachary Grimmett,Astros (A+),22,83.1,7.13,2.7,2.64,2.27,16.90%,6.40%,10.50%,0.342,1.78,0.374,59.10%,8.21,6.59,1.62,sa455527
Daniel Johnson,Diamondbacks (A+),22,22,11.45,4.91,2.33,2.45,27.50%,11.80%,15.70%,0.292,1.73,0.364,75.20%,6.55,6.59,-0.04,sa553075
Ted Lilly,Dodgers (A+),36,11,5.73,1.64,3.5,2.45,15.90%,4.60%,11.40%,0.238,1.09,0.219,51.30%,5.73,6.63,-0.9,833
Hayden Simpson,Cubs (A+),23,38.2,3.72,6.75,0.55,1.16,8.30%,15.10%,-6.80%,0.319,2.07,0.331,67.10%,6.98,6.73,0.25,sa548181
Tyler Kehrer,Angels (A+),24,38.2,8.61,9.08,0.95,0.93,19.30%,20.30%,-1.00%,0.265,2.02,0.33,71.40%,5.82,6.74,-0.92,sa501207
Scott Swinson,Red Sox (A+),24,14,7.07,4.5,1.57,1.93,16.40%,10.50%,6.00%,0.316,1.79,0.349,54.60%,8.36,6.74,1.61,sa503625
Greg Wilborn,Dodgers (A+),25,16.2,9.72,9.72,1,0.54,20.50%,20.50%,0.00%,0.266,2.1,0.356,55.60%,9.18,6.75,2.43,sa502032
Takashi Saito,Diamondbacks (A+),42,1,0,9,0,0,0.00%,25.00%,-25.00%,0.333,2,0.333,100.00%,0,6.81,-6.81,6021
Joba Chamberlain,Yankees (A+),26,4,2.25,2.25,1,2.25,7.10%,7.10%,0.00%,0.231,1,0.182,76.90%,2.25,6.89,-4.64,2692
Chris Fetter,Padres (A+),26,10.1,5.23,5.23,1,1.74,12.00%,12.00%,0.00%,0.296,1.84,0.306,67.90%,4.35,6.91,-2.56,sa501540
Kyle Mcmyne,Reds (A+),22,41,6.8,6.15,1.11,1.76,15.60%,14.10%,1.50%,0.277,1.83,0.298,61.70%,7.02,6.96,0.06,sa577706
Shane Mccatty,Nationals (A+),25,17.1,5.71,7.79,0.73,1.56,12.80%,17.40%,-4.70%,0.324,2.19,0.351,56.20%,8.83,6.96,1.86,sa502932
Manuel Soliman,Twins (A+),22,5,9,9,1,1.8,19.20%,19.20%,0.00%,0.333,2.4,0.4,84.90%,5.4,6.99,-1.59,sa506790
Evan Deluca,Yankees (A+),21,5.2,9.53,15.88,0.6,0,18.80%,31.30%,-12.50%,0.238,2.65,0.333,87.50%,3.18,7.1,-3.92,sa503572
Wilson Eusebio,Nationals (A+),23,14.1,6.28,6.28,1,1.26,13.30%,13.30%,0.00%,0.305,1.95,0.34,57.70%,9.42,7.15,2.27,sa503974
Tim Griffin,Mariners (A+),24,31.1,5.74,2.3,2.5,2.59,13.50%,5.40%,8.10%,0.312,1.63,0.312,54.50%,7.47,7.23,0.24,sa549804
Fabio Martinez,- - -,22,29,9.31,12.41,0.75,0.62,18.20%,24.20%,-6.10%,0.261,2.45,0.333,51.20%,10.24,7.31,2.93,sa503611
Uber Paz,Padres (A+),21,2,13.5,0,3,4.5,27.30%,0.00%,27.30%,0.364,2,0.429,0.00%,4.5,7.31,-2.81,sa507284
Josh Martin,Indians (A+),22,5.1,6.75,1.69,4,3.38,17.40%,4.40%,13.00%,0.273,1.31,0.25,95.20%,5.06,7.32,-2.26,sa599246
Carlos Frias,Dodgers (A+),22,5.2,7.94,12.71,0.63,0,14.30%,22.90%,-8.60%,0.36,3,0.45,57.90%,12.71,7.34,5.36,3547
Yefri Carvajal,Padres (A+),23,51.2,4.53,4.53,1,1.92,10.70%,10.70%,0.00%,0.275,1.63,0.27,54.40%,6.97,7.38,-0.41,sa329501
Brian Diemer,Angels (A+),24,11.1,4.76,4.76,1,1.59,9.50%,9.50%,0.00%,0.37,2.29,0.391,42.00%,14.29,7.43,6.86,sa548349
Josh Ravin,Reds (A+),24,3,12,6,2,3,23.50%,11.80%,11.80%,0.267,2,0.3,65.20%,6,7.48,-1.48,sa326734
Roberto Padilla,Rockies (A+),22,20.1,2.66,6.2,0.43,1.33,6.00%,14.00%,-8.00%,0.333,2.07,0.333,82.90%,4.87,7.5,-2.63,sa549660
Austin Brough,Phillies (A+),24,23,3.91,3.91,1,2.74,9.10%,9.10%,0.00%,0.33,1.87,0.313,69.30%,7.43,7.78,-0.35,sa599815
Brooks Pinckard,Reds (A+),23,45,6.6,7.8,0.85,1.8,15.20%,18.00%,-2.80%,0.273,1.91,0.292,69.30%,7.2,7.95,-0.75,sa546814
Sandy Rosario,Marlins (A+),26,3.2,2.45,4.91,0.5,2.45,6.30%,12.50%,-6.30%,0.214,1.36,0.167,55.60%,7.36,8.03,-0.67,1525
Melvin Mercedes,Yankees (A+),22,3,3,3,1,3,7.10%,7.10%,0.00%,0.308,1.67,0.273,83.30%,6,8.06,-2.06,sa548076
Patrick Merkling,Marlins (A+),21,4,6.75,6.75,1,2.25,14.30%,14.30%,0.00%,0.294,2,0.308,52.60%,9,8.14,0.86,sa602685
Drew Gagnier,Athletics (A+),23,2,9,0,2,4.5,28.60%,0.00%,28.60%,0.143,0.5,0,100.00%,4.5,8.31,-3.81,sa501713
Robert Purpura,Dodgers (A+),25,8.1,6.48,7.56,0.86,2.16,13.60%,15.90%,-2.30%,0.306,2.16,0.321,67.90%,8.64,8.37,0.27,sa601336
Daisuke Matsuzaka,Red Sox (A+),31,4,6.75,0,3,4.5,16.70%,0.00%,16.70%,0.333,1.5,0.308,93.80%,6.75,8.39,-1.64,7775
Dan Runzler,Giants (A+),27,3,3,3,1,3,7.70%,7.70%,0.00%,0.25,1.33,0.2,38.50%,6,8.48,-2.48,4080
Johnny Holtman,Angels (A+),24,2.1,3.86,0,1,3.86,7.70%,0.00%,7.70%,0.462,2.57,0.455,43.50%,15.43,8.53,6.9,sa600136
Anthony Capra,Athletics (A+),25,11.1,11.12,8.74,1.27,3.18,23.70%,18.60%,5.10%,0.25,2.03,0.267,63.20%,7.94,8.84,-0.9,sa454524
Michael Dennhardt,Reds (A+),22,6.2,2.7,4.05,0.67,2.7,6.70%,10.00%,-3.30%,0.231,1.35,0.182,97.20%,4.05,8.91,-4.86,sa599496
Ryan Kiel,Reds (A+),25,2.2,13.5,6.75,2,3.38,30.80%,15.40%,15.40%,0.2,1.5,0.2,100.00%,3.38,9.06,-5.69,sa550059
Wesley Alsup,Mariners (A+),25,13.1,12.15,18.9,0.64,1.35,22.80%,35.40%,-12.70%,0.235,3,0.323,61.80%,10.8,9.36,1.44,sa594196
Justin Miller,Padres (A+),23,1,0,9,0,0,0.00%,12.50%,-12.50%,0.5,4,0.5,20.00%,36,9.81,26.19,sa599327
Alfredo Lopez,Marlins (A+),22,2,4.5,22.5,0.2,0,6.30%,31.30%,-25.00%,0.455,5,0.5,60.00%,18,9.89,8.11,sa549427
Nick Haughian,Orioles (A+),25,3,3,9,0.33,3,5.90%,17.70%,-11.80%,0.286,2.33,0.25,0.00%,18,10.05,7.95,sa454997
Ross Gerdeman,Diamondbacks (A+),22,3.1,10.8,2.7,4,5.4,20.00%,5.00%,15.00%,0.474,3,0.539,41.70%,18.9,10.11,8.79,sa599412
Derek Cone,Dodgers (A+),22,2,0,0,0,4.5,0.00%,0.00%,0.00%,0.143,0.5,0,100.00%,4.5,10.31,-5.81,sa549859
Travis Miller,Cardinals (A+),22,6.1,5.68,11.37,0.5,2.84,11.10%,22.20%,-11.10%,0.407,3,0.429,64.00%,11.37,10.5,0.87,sa598293
Aaron Pribanic,Pirates (A+),25,1.2,0,21.6,0,0,0.00%,33.30%,-33.30%,0.25,3.6,0.25,66.70%,0,10.59,-10.59,sa454500
