Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Evan Grills,Astros (A+),22,44,5.32,0.82,6.5,1.23,13.40%,2.10%,11.30%,0.315,1.41,0.342,58.70%,4.7,5.02,-0.31,sa548475
Ross Ohlendorf,Nationals (A+),31,5.1,6.75,1.69,4,1.69,13.80%,3.50%,10.30%,0.464,2.63,0.522,55.60%,11.81,5.02,6.8,8268
Raul Fernandez,- - -,24,48.2,7.4,5.92,1.25,0.55,17.50%,14.00%,3.50%,0.266,1.71,0.322,62.80%,4.99,5.02,-0.03,sa506313
Ryan Bores,Rangers (A+),23,55,3.44,2.45,1.4,0.82,8.40%,6.00%,2.40%,0.304,1.55,0.319,65.10%,3.6,5.03,-1.43,sa599305
Austin Maddox,Red Sox (A+),23,21.2,9.14,1.25,7.33,2.08,25.30%,3.50%,21.80%,0.241,1.06,0.268,58.80%,5.82,5.04,0.77,sa503237
Brett Shankin,Mariners (A+),24,79.2,6.67,3.95,1.69,0.68,15.60%,9.20%,6.30%,0.308,1.72,0.361,57.90%,4.97,5.05,-0.08,sa599360
Eli Echarry,Rays (A+),21,9,8,5,1.6,1,18.20%,11.40%,6.80%,0.263,1.67,0.31,48.00%,4,5.06,-1.06,sa505021
Trent Szkutnik,Tigers (A+),20,9,8,5,1.6,1,22.20%,13.90%,8.30%,0.133,1,0.143,100.00%,1,5.06,-4.06,sa709586
Ramon Oviedo,Phillies (A+),23,31,5.81,6.1,0.95,0.58,13.80%,14.50%,-0.70%,0.293,1.84,0.337,70.70%,5.23,5.07,0.16,sa550637
Mike Clevinger,- - -,23,76,8.64,4.5,1.92,1.07,21.70%,11.30%,10.40%,0.268,1.53,0.33,63.40%,5.21,5.08,0.13,sa597956
Matt Hauser,Orioles (A+),26,15.1,9.39,5.28,1.78,1.17,21.10%,11.80%,9.20%,0.333,2.02,0.417,58.20%,7.04,5.08,1.96,sa548391
Julian Hilario,Mets (A+),23,51.1,7.19,6.84,1.05,0.7,16.50%,15.70%,0.80%,0.268,1.85,0.317,66.00%,5.79,5.09,0.7,sa551277
Tyler Bremer,Cubs (A+),24,15.1,7.04,4.11,1.71,1.17,18.20%,10.60%,7.60%,0.241,1.37,0.273,72.90%,4.7,5.09,-0.39,sa550011
Jeremy Gabryszwski,Blue Jays (A+),21,10,8.1,2.7,3,1.8,19.60%,6.50%,13.00%,0.302,1.6,0.344,75.80%,5.4,5.09,0.31,sa597791
Jordan Guth,Phillies (A+),23,77,5.49,5.38,1.02,0.7,13.60%,13.30%,0.30%,0.247,1.55,0.276,74.80%,3.04,5.09,-2.05,sa658142
Evan Rutckyj,Yankees (A+),22,12.1,8.76,10.95,0.8,0,18.80%,23.40%,-4.70%,0.265,2.27,0.351,67.90%,3.65,5.09,-1.45,sa549263
Michael Smith,Angels (A+),24,47.1,7.42,2.66,2.79,1.33,20.10%,7.20%,12.90%,0.254,1.25,0.29,78.50%,3.99,5.1,-1.1,sa738590
Ryan Bradley,Giants (A+),25,49.1,6.75,3.65,1.85,1.09,15.70%,8.50%,7.20%,0.335,1.86,0.384,50.80%,8.76,5.1,3.66,sa549830
Hector Silvestre,Nationals (A+),21,28.1,6.67,0.95,7,1.91,17.70%,2.50%,15.10%,0.276,1.24,0.292,79.00%,4.45,5.11,-0.66,sa599917
El'Hajj Muhammad,Reds (A+),22,22,8.18,7.36,1.11,0.41,19.80%,17.80%,2.00%,0.268,1.82,0.344,75.80%,3.68,5.11,-1.43,sa550244
Nathan Reed,Red Sox (A+),26,47,6.89,6.32,1.09,0.57,17.50%,16.00%,1.50%,0.229,1.53,0.275,77.70%,3.83,5.11,-1.28,sa502048
Ben Brewster,White Sox (A+),22,5,9,9,1,0,18.50%,18.50%,0.00%,0.238,2,0.313,81.80%,1.8,5.12,-3.32,sa829181
Ethan Mildren,Twins (A+),23,52.2,4.96,3.08,1.61,1.03,12.20%,7.60%,4.60%,0.29,1.52,0.313,67.00%,5.47,5.14,0.33,sa737903
Pat Young,Giants (A+),22,111.2,7.5,3.79,1.98,1.05,18.10%,9.20%,9.00%,0.301,1.65,0.355,63.90%,6.13,5.15,0.98,sa707781
Nick Vander Tuig,Giants (A+),22,32,5.34,1.41,3.8,1.41,13.00%,3.40%,9.60%,0.321,1.56,0.345,68.20%,5.06,5.15,-0.09,sa550096
Slade Smith,Tigers (A+),23,9.2,1.86,6.52,0.29,0,4.40%,15.20%,-10.90%,0.231,1.66,0.243,50.00%,4.66,5.15,-0.49,sa658353
Luis Mesa,Dodgers (A+),23,38.2,5.59,3.03,1.85,0.93,14.10%,7.70%,6.50%,0.294,1.5,0.328,60.30%,6.05,5.17,0.89,sa506964
Henry Garcia,Diamondbacks (A+),24,72.1,5.72,2.86,2,1.12,14.60%,7.30%,7.30%,0.283,1.45,0.311,69.20%,5.23,5.17,0.06,sa733543
Elliot Morris,- - -,22,93.1,7.04,3.76,1.87,1.16,18.80%,10.10%,8.80%,0.222,1.24,0.248,75.10%,3.86,5.17,-1.31,sa737798
Luis Parra,Rangers (A+),22,137.2,5.36,4.05,1.32,0.92,13.60%,10.30%,3.30%,0.247,1.41,0.269,66.30%,4.71,5.17,-0.47,sa506040
Ronan Pacheco,Braves (A+),25,33.1,4.86,5.4,0.9,0.54,12.20%,13.50%,-1.40%,0.246,1.53,0.274,69.70%,4.59,5.2,-0.61,sa503627
Ben Heller,Indians (A+),22,16,9.56,7.31,1.31,0.56,24.30%,18.60%,5.70%,0.148,1.31,0.194,79.70%,2.25,5.21,-2.96,sa738257
Tanner Bailey,Tigers (A+),23,36,3.5,3,1.17,1,9.20%,7.90%,1.30%,0.232,1.22,0.233,69.30%,3.75,5.22,-1.47,sa738616
Nicholas Hanson,Phillies (A+),22,6,3,6,0.5,0,6.30%,12.50%,-6.30%,0.407,2.5,0.44,43.80%,12,5.22,6.78,sa658303
Trevor Seidenberger,Brewers (A+),22,14.2,11.05,4.91,2.25,1.84,24.70%,11.00%,13.70%,0.323,1.98,0.409,60.50%,8.59,5.23,3.36,sa738571
Sean Bierman,- - -,25,6.1,9.95,5.68,1.75,1.42,24.10%,13.80%,10.30%,0.2,1.42,0.235,79.00%,2.84,5.25,-2.41,sa526810
Jesse Hernandez,Blue Jays (A+),25,129,4.12,1.88,2.19,1.4,10.40%,4.80%,5.60%,0.308,1.49,0.318,68.20%,4.67,5.26,-0.58,sa550051
Tyler Clark,Tigers (A+),25,33.2,9.36,6.95,1.35,1.07,21.00%,15.60%,5.40%,0.264,1.87,0.327,65.10%,6.15,5.26,0.89,sa549584
Zach Morton,Astros (A+),23,71,3.8,2.79,1.36,0.76,9.70%,7.10%,2.60%,0.286,1.44,0.303,66.90%,4.94,5.26,-0.32,sa738509
Scott Lieser,Brewers (A+), ,27.1,6.59,1.65,4,1.65,17.50%,4.40%,13.20%,0.238,1.1,0.25,63.00%,4.61,5.29,-0.68,sa579250
Blake Schwartz,Nationals (A+),24,28.2,3.77,3.14,1.2,0.94,9.80%,8.20%,1.60%,0.246,1.29,0.253,69.00%,4.4,5.3,-0.9,sa579541
Alexander Keudell,Angels (A+),24,27.2,7.16,4.55,1.57,0.98,15.00%,9.50%,5.40%,0.366,2.24,0.425,50.20%,10.08,5.3,4.79,sa602540
Jochi Ogando,Mariners (A+),21,58.1,8.02,5.55,1.44,0.93,18.80%,13.00%,5.80%,0.304,1.85,0.369,58.50%,7.1,5.3,1.79,sa551084
Tyler Ford,Tigers (A+),22,9.1,6.75,1.93,3.5,1.93,18.40%,5.30%,13.20%,0.222,1.07,0.222,97.20%,2.89,5.32,-2.43,sa829448
Will Mathis,Mariners (A+),23,76,7.11,4.14,1.71,1.07,16.40%,9.60%,6.90%,0.281,1.66,0.322,65.30%,4.86,5.32,-0.47,sa738357
Mark Appel,Astros (A+),22,44.1,8.12,2.23,3.64,1.83,18.40%,5.10%,13.40%,0.359,1.92,0.414,47.00%,9.74,5.32,4.42,sa501726
Ryan Crowley,Angels (A+),23,43,4.81,1.26,3.83,1.47,12.00%,3.10%,8.90%,0.344,1.6,0.366,62.10%,6.07,5.35,0.72,sa503156
Hunter Carnevale,- - -,25,14.2,6.14,6.14,1,0.61,15.20%,15.20%,0.00%,0.185,1.36,0.209,53.40%,4.3,5.37,-1.07,sa549348
David Holman,Mariners (A+),24,55.1,4.07,1.95,2.08,1.3,10.80%,5.20%,5.60%,0.268,1.28,0.273,70.20%,4.07,5.37,-1.3,sa503702
Daniel Gibson,Diamondbacks (A+),22,22.2,8.74,4.76,1.83,1.19,19.10%,10.40%,8.70%,0.307,1.9,0.368,41.70%,9.13,5.38,3.76,sa549733
Kyle Stroup,Red Sox (A+),24,24,7.5,7.88,0.95,0.38,14.90%,15.70%,-0.80%,0.355,2.5,0.427,56.80%,8.25,5.39,2.86,sa503990
Ryan Gibbard,Rockies (A+),24,36.1,4.95,6.44,0.77,0.25,11.40%,14.80%,-3.40%,0.32,2.01,0.365,64.30%,6.44,5.39,1.05,sa658367
Wandy Peralta,Reds (A+),22,142,5.89,3.49,1.69,1.2,14.70%,8.70%,6.00%,0.286,1.54,0.315,66.50%,4.82,5.4,-0.58,sa549195
Mark Sappington,Angels (A+),23,70.1,10.24,5.5,1.86,1.41,24.40%,13.10%,11.30%,0.283,1.75,0.359,68.40%,5.76,5.42,0.34,sa658007
Trevor Foss,Angels (A+),24,41.2,5.4,2.38,2.27,1.3,13.70%,6.00%,7.70%,0.286,1.42,0.307,67.20%,4.54,5.42,-0.89,sa738304
Hector Hernandez,Diamondbacks (A+),23,37.1,5.06,1.69,3,1.45,12.60%,4.20%,8.40%,0.323,1.55,0.344,64.00%,5.79,5.43,0.35,sa501640
Drew Cisco,Reds (A+),22,143.1,4.9,1.51,3.25,1.51,11.90%,3.70%,8.30%,0.336,1.63,0.356,58.40%,6.78,5.44,1.34,sa548333
Kyle Mcmyne,Reds (A+),24,45.1,6.95,4.17,1.67,1.19,17.20%,10.30%,6.90%,0.282,1.59,0.321,73.20%,4.76,5.44,-0.68,sa577706
Brody Colvin,Phillies (A+),23,12.2,1.42,7.11,0.2,0,3.40%,17.00%,-13.60%,0.286,1.89,0.298,58.30%,7.11,5.44,1.66,sa501521
Blake Hassebrock,Athletics (A+),24,10.1,6.97,5.23,1.33,0.87,16.00%,12.00%,4.00%,0.349,2.03,0.412,72.80%,5.23,5.49,-0.26,sa548444
James Allen,Reds (A+),24,86.2,6.65,2.28,2.91,1.66,16.60%,5.70%,10.90%,0.335,1.65,0.374,66.10%,6.23,5.5,0.73,sa599561
Victor Payano,Rangers (A+),21,125.2,6.16,6.45,0.96,0.79,15.00%,15.70%,-0.70%,0.255,1.69,0.291,73.30%,4.58,5.51,-0.92,sa548111
Matthew Price,Orioles (A+),24,28,11.25,5.14,2.19,1.93,24.70%,11.30%,13.40%,0.31,1.96,0.388,70.80%,6.43,5.52,0.91,sa577970
Johnny Shuttlesworth,Diamondbacks (A+),24,17.1,6.75,3.12,2.17,1.56,18.10%,8.30%,9.70%,0.197,1.1,0.2,100.00%,2.08,5.53,-3.45,sa738406
Andy Otamendi,Pirates (A+),21,2.1,7.71,11.57,0.67,0,12.50%,18.80%,-6.30%,0.308,3,0.364,28.60%,7.71,5.53,2.18,sa596224
Devin Burke,Rockies (A+),22,119.2,7.75,3.23,2.4,1.58,18.70%,7.80%,10.90%,0.285,1.55,0.324,62.60%,5.94,5.58,0.36,sa577812
Jose Bautista,White Sox (A+),22,31.1,10.63,6.89,1.54,1.15,23.60%,15.30%,8.30%,0.242,1.76,0.31,69.90%,5.46,5.59,-0.13,sa509071
Brian Pearl,Reds (A+),26,11.1,3.97,3.97,1,0.79,9.60%,9.60%,0.00%,0.37,1.94,0.4,50.90%,8.74,5.6,3.14,sa501550
Luis Paulino,Phillies (A+),25,24,6.38,5.63,1.13,1.13,15.20%,13.40%,1.80%,0.26,1.67,0.29,62.50%,5.25,5.6,-0.35,sa503316
Andrew Walter,Astros (A+),23,7,10.29,1.29,8,2.57,22.90%,2.90%,20.00%,0.382,2,0.458,71.40%,5.14,5.6,-0.46,sa502718
Daniel Huchingson,Mets (A+),25,6.1,9.95,7.11,1.4,1.42,25.00%,17.90%,7.10%,0.217,1.58,0.267,58.10%,7.11,5.6,1.5,sa455464
Robert Stock,Cardinals (A+),24,23.1,5.01,9.64,0.52,0,12.00%,23.20%,-11.10%,0.183,1.71,0.217,80.50%,2.31,5.62,-3.31,sa500827
Manuarys Correa,Athletics (A+),25,36.2,7.12,2.95,2.42,1.72,19.10%,7.90%,11.20%,0.257,1.31,0.279,65.50%,5.4,5.63,-0.23,sa456106
Spencer Trygg,Angels (A+),24,24.1,4.07,3.33,1.22,0.74,8.90%,7.30%,1.60%,0.395,2.14,0.427,70.10%,5.92,5.63,0.28,sa739557
Wander Suero,Nationals (A+),22,27.1,6.91,3.29,2.1,1.32,16.70%,7.90%,8.70%,0.3,1.57,0.341,59.90%,7.57,5.64,1.93,sa548041
Jeff Soptic,Giants (A+),23,62.2,9.19,8.9,1.03,0.57,21.10%,20.50%,0.70%,0.231,1.87,0.3,73.40%,4.6,5.64,-1.05,sa503518
Matt Buschmann,Athletics (A+),30,10,9.9,4.5,2.2,1.8,26.80%,12.20%,14.60%,0.139,1,0.13,97.20%,2.7,5.64,-2.94,sa327840
Jhoulys Chacin,Rockies (A+),26,7.1,4.91,3.68,1.33,1.23,12.50%,9.40%,3.10%,0.276,1.5,0.292,41.70%,8.59,5.65,2.94,2608
Benjamin Alsup,Rockies (A+),25,155,6.21,4.18,1.49,1.22,15.10%,10.10%,4.90%,0.287,1.63,0.318,64.20%,5.4,5.65,-0.25,sa599144
Joshua Bowman,Athletics (A+),25,130.2,6.13,2.48,2.47,1.58,15.90%,6.40%,9.50%,0.276,1.37,0.296,70.20%,5.03,5.66,-0.63,sa548477
CJ Robinson,Marlins (A+),21,7.1,4.91,2.45,2,1.23,11.80%,5.90%,5.90%,0.367,1.77,0.4,66.20%,7.36,5.71,1.65,sa737907
Peter Tago,Rockies (A+),21,60,7.2,7.05,1.02,0.6,16.80%,16.40%,0.40%,0.276,1.85,0.333,59.60%,6,5.71,0.29,sa548162
Sebastian Vader,Orioles (A+),22,47,6.51,4.98,1.31,1.34,16.20%,12.40%,3.80%,0.257,1.55,0.282,77.90%,4.6,5.73,-1.13,sa549374
Lance Mccullers,Astros (A+),20,97,10.67,5.2,2.05,1.67,26.40%,12.80%,13.50%,0.255,1.56,0.321,71.50%,5.47,5.73,-0.26,sa657858
Nick Blount,White Sox (A+),23,9,9,2,4.5,2,23.10%,5.10%,18.00%,0.314,1.44,0.375,65.60%,7,5.74,1.26,sa737906
Juan Paniagua,Cubs (A+),24,29.1,7.06,6.44,1.1,1.23,16.20%,14.80%,1.40%,0.298,1.94,0.34,62.30%,6.14,5.74,0.39,sa506892
Andrew Ray,Angels (A+),23,2,4.5,9,0.5,0,11.10%,22.20%,-11.10%,0.286,2,0.333,75.00%,4.5,5.74,-1.24,sa597884
Chad Billingsley,Dodgers (A+),29,3,9,9,1,0,18.80%,18.80%,0.00%,0.25,2,0.333,57.10%,6,5.74,0.26,5842
Robert Benincasa,Nationals (A+),23,26.1,7.18,4.1,1.75,1.71,18.10%,10.30%,7.80%,0.26,1.48,0.282,71.90%,5.47,5.76,-0.29,sa502783
Freddie Cabrera,Dodgers (A+),24,42.1,3.83,3.83,1,1.06,9.90%,9.90%,0.00%,0.253,1.39,0.259,64.20%,4.68,5.77,-1.1,sa599291
Coby Cowgill,Padres (A+),23,41,6.8,5.71,1.19,1.1,15.90%,13.30%,2.60%,0.31,1.9,0.356,59.70%,6.59,5.79,0.79,sa658570
B.J. Hermsen,Twins (A+),24,34,4.5,4.24,1.06,1.32,10.50%,9.90%,0.60%,0.338,1.91,0.358,67.80%,6.62,5.8,0.81,sa454729
Eduardo Sanchez,Tigers (A+),25,2,9,9,1,0,14.30%,14.30%,0.00%,0.546,4,0.667,55.60%,18,5.89,12.11,2966
Tony Rizzotti,Padres (A+),22,8.1,8.64,4.32,2,1.08,19.10%,9.50%,9.50%,0.286,1.68,0.346,76.90%,4.32,5.9,-1.58,sa549825
Andrew Waszak,Braves (A+),23,14.2,5.52,4.91,1.13,1.23,11.50%,10.30%,1.30%,0.319,2.05,0.345,46.10%,9.2,5.9,3.3,sa738314
Jesse Darrah,Diamondbacks (A+),24,84.1,7.26,3.74,1.94,1.71,17.00%,8.80%,8.30%,0.314,1.77,0.351,68.40%,6.08,5.91,0.17,sa598102
Brandon Martinez,Dodgers (A+),23,5,1.8,0,1,1.8,4.60%,0.00%,4.60%,0.364,1.6,0.35,60.60%,7.2,5.94,1.26,sa501514
Victor Araujo,Dodgers (A+),24,5,7.2,3.6,2,1.8,18.20%,9.10%,9.10%,0.25,1.4,0.267,53.60%,7.2,5.94,1.26,sa548099
Matt Milroy,Marlins (A+),23,50,6.66,6.84,0.97,0.72,15.20%,15.60%,-0.40%,0.253,1.74,0.294,60.00%,7.2,5.95,1.25,sa503072
Ronald Pena,Nationals (A+),22,51.1,3.33,3.51,0.95,1.23,8.10%,8.50%,-0.40%,0.297,1.62,0.301,64.80%,5.96,5.95,0.01,sa658287
Sam Stafford,Rangers (A+),24,37.1,8.92,9.88,0.9,0.72,20.40%,22.70%,-2.20%,0.216,1.9,0.273,72.30%,4.34,5.96,-1.62,sa597805
Griffin Murphy,Blue Jays (A+),23,21,6.43,6.43,1,1.29,14.90%,14.90%,0.00%,0.267,1.81,0.294,68.10%,6,5.96,0.04,sa548247
Jamaine Cotton,Astros (A+),23,45,5.8,3,1.93,1.6,14.70%,7.60%,7.10%,0.294,1.51,0.315,78.60%,4.6,5.97,-1.37,sa502349
Joe Van Meter,Orioles (A+),25,47.2,5.66,3.59,1.58,1.7,14.40%,9.10%,5.30%,0.245,1.36,0.248,73.00%,4.91,5.97,-1.06,sa546681
Seth Simmons,Diamondbacks (A+),26,13.1,12.15,6.08,2,2.03,28.10%,14.10%,14.10%,0.291,1.88,0.382,72.10%,6.08,5.99,0.08,sa598797
Martire Garcia,Rangers (A+),24,16,6.19,5.63,1.1,1.13,16.90%,15.40%,1.50%,0.189,1.25,0.2,93.80%,2.25,6.02,-3.77,sa455802
Benjamin Wells,Cubs (A+),21,22,7.36,9.41,0.78,0.41,15.40%,19.70%,-4.30%,0.3,2.27,0.366,70.30%,6.55,6.03,0.52,sa548384
Fabio Martinez,Dodgers (A+),24,99.2,7.77,8.22,0.95,0.81,18.40%,19.50%,-1.10%,0.22,1.74,0.264,64.50%,4.97,6.05,-1.08,sa503611
Jon Keller,Orioles (A+),21,4.1,10.38,14.54,0.71,0,18.50%,25.90%,-7.40%,0.4,3.46,0.533,66.70%,8.31,6.06,2.25,sa549073
Cory Jones,Cardinals (A+),22,18,6.5,7.5,0.87,1,15.30%,17.70%,-2.40%,0.261,1.83,0.296,64.10%,7,6.06,0.94,sa658010
Clint Sharp,Angels (A+),23,36.2,5.65,4.42,1.28,1.23,13.60%,10.70%,3.00%,0.293,1.66,0.319,63.80%,6.87,6.06,0.81,sa602690
Josh Richardson,Padres (A+),22,7.2,5.87,5.87,1,1.17,12.20%,12.20%,0.00%,0.389,2.48,0.433,56.80%,9.39,6.09,3.3,sa738421
Jimmy Yacabonis,Orioles (A+),22,28.1,7.31,8.89,0.82,0.64,15.70%,19.10%,-3.40%,0.293,2.19,0.352,61.10%,8.58,6.09,2.48,sa738301
Jeremy Barfield,Athletics (A+),25,35,10.03,7.2,1.39,1.29,23.90%,17.20%,6.80%,0.221,1.63,0.276,74.10%,4.63,6.11,-1.49,sa327073
Jeremy Hefner,Mets (A+),28,8,10.13,10.13,1,1.13,22.00%,22.00%,0.00%,0.25,2.13,0.318,57.70%,9,6.14,2.86,1989
Dylan Rheault,Orioles (A+),22,5.1,3.38,8.44,0.4,0,7.40%,18.50%,-11.10%,0.238,1.88,0.263,72.70%,3.38,6.14,-2.77,sa738309
Owen Jones,Dodgers (A+),25,28.2,5.02,1.88,2.67,1.88,11.80%,4.40%,7.40%,0.336,1.71,0.349,65.70%,6.28,6.19,0.09,sa580373
Daryl Norris,Tigers (A+),23,15.1,4.7,5.87,0.8,1.17,10.10%,12.70%,-2.50%,0.368,2.28,0.397,57.20%,9.98,6.2,3.78,sa550292
Scott Dececco,Mariners (A+),23,140,6.24,3.73,1.67,1.74,15.60%,9.30%,6.30%,0.294,1.59,0.316,66.80%,5.46,6.24,-0.77,sa658544
Brian Hernandez,Angels (A+),25,2,9,9,1,0,20.00%,20.00%,0.00%,0.143,1.5,0.2,100.00%,0,6.24,-6.24,sa503330
Blake Hauser,Mariners (A+),23,41.1,9.36,6.31,1.48,1.52,22.10%,14.90%,7.20%,0.235,1.62,0.277,65.40%,5.66,6.26,-0.6,sa502161
Hunter Adkins,Athletics (A+),23,58,5.74,4.19,1.37,1.55,14.50%,10.60%,3.90%,0.279,1.55,0.296,68.40%,5.74,6.26,-0.52,sa658401
Tyler Skulina,Cubs (A+),22,8.2,7.27,9.35,0.78,0,14.90%,19.20%,-4.30%,0.324,2.31,0.407,62.50%,7.27,6.28,0.99,sa550279
Miguel Castro,Blue Jays (A+),19,8.2,5.19,3.12,1.67,2.08,16.10%,9.70%,6.50%,0.143,0.81,0.095,95.20%,3.12,6.28,-3.16,sa660043
Min-Sih Chen,Mariners (A+),24,77.1,7.22,4.54,1.59,1.63,16.40%,10.30%,6.10%,0.314,1.85,0.353,53.30%,8.03,6.32,1.71,sa599915
Andrew Brown,Rockies (A+),24,42.2,4.22,3.8,1.11,1.27,9.90%,8.90%,1.00%,0.33,1.8,0.346,59.00%,7.8,6.32,1.48,sa658559
Genison Reyes,Padres (A+),22,24.2,7.66,5.47,1.4,1.46,16.30%,11.60%,4.70%,0.333,2.11,0.384,64.80%,5.47,6.34,-0.87,sa599580
Gio Gonzalez,Nationals (A+),28,7.2,10.57,9.39,1.13,1.17,22.00%,19.50%,2.40%,0.281,2.22,0.364,54.20%,10.57,6.39,4.18,7448
Jeffrey Ames,Rays (A+),23,34.1,5.5,4.19,1.31,1.83,13.00%,9.90%,3.10%,0.306,1.75,0.319,67.10%,6.29,6.39,-0.1,sa503692
Seon Gi Kim,Mariners (A+),22,12.1,5.84,8.03,0.73,0.73,11.00%,15.10%,-4.10%,0.377,2.76,0.423,38.70%,16.05,6.42,9.64,sa549629
Gustavo Gomez,Dodgers (A+),23,48.2,7.03,5.55,1.27,1.66,16.30%,12.90%,3.40%,0.302,1.87,0.336,66.80%,6.66,6.5,0.16,sa506951
Jacob Zokan,Mariners (A+),23,28.2,8.16,2.51,3.25,2.51,19.90%,6.10%,13.70%,0.32,1.64,0.352,59.80%,7.85,6.5,1.35,sa737880
Lars Huijer,Mariners (A+),20,52.1,5.5,4.64,1.19,1.38,12.60%,10.60%,2.00%,0.315,1.83,0.341,65.70%,6.54,6.51,0.02,sa606310
Scott Elbert,Dodgers (A+),28,4.2,5.79,3.86,1.5,1.93,15.00%,10.00%,5.00%,0.222,1.29,0.214,87.00%,3.86,6.53,-2.67,7489
Micah Kellogg,Tigers (A+),24,10,3.6,6.3,0.57,0.9,8.70%,15.20%,-6.50%,0.243,1.6,0.25,90.40%,2.7,6.59,-3.89,sa739790
Tyler Pike,Mariners (A+),20,61.1,8.36,6.75,1.24,1.47,19.90%,16.10%,3.90%,0.24,1.66,0.277,68.40%,5.72,6.6,-0.87,sa657974
Matt Hernandez,Angels (A+),23,8.1,5.4,4.32,1.25,1.08,11.90%,9.50%,2.40%,0.257,1.56,0.276,54.80%,7.56,6.62,0.94,sa738286
Mikey O'Brien,Reds (A+),24,17.1,6.75,2.08,3.25,2.08,15.50%,4.80%,10.70%,0.303,1.56,0.322,63.00%,6.23,6.63,-0.4,sa455055
James Robbins,Tigers (A+),23,3.1,2.7,0,1,2.7,6.30%,0.00%,6.30%,0.313,1.5,0.286,83.30%,5.4,6.69,-1.29,sa502680
Dusty Robinson,Athletics (A+),24,1,0,9,0,0,0.00%,20.00%,-20.00%,0.25,2,0.25,100.00%,0,6.74,-6.74,sa578149
Erasmo Ramirez,Mariners (A+),24,6,10.5,3,3.5,3,25.00%,7.10%,17.90%,0.308,1.67,0.353,55.60%,7.5,6.74,0.76,10314
Jose Amezcua,Reds (A+),23,2.1,3.86,11.57,0.33,0,8.30%,25.00%,-16.70%,0.333,2.57,0.375,100.00%,0,6.74,-6.74,sa548382
Ethan Martin,Phillies (A+),25,2.2,0,10.13,0,0,0.00%,21.40%,-21.40%,0.273,2.25,0.273,100.00%,0,6.77,-6.77,3877
Ismael Guillon,Reds (A+),22,58.1,6.94,4.32,1.61,2.01,16.70%,10.40%,6.30%,0.287,1.65,0.307,59.20%,6.79,6.79,-0.01,sa550236
Martin Agosta,Giants (A+),23,39,5.77,7.85,0.74,1.15,12.60%,17.20%,-4.60%,0.313,2.18,0.346,55.70%,9.23,6.82,2.41,sa657962
Casey Weathers,Rays (A+),29,10.1,6.97,10.45,0.67,0.87,14.30%,21.40%,-7.10%,0.326,2.52,0.382,46.90%,13.06,6.87,6.19,sa327842
Charlie Lowell,Marlins (A+),23,7.1,9.82,17.18,0.57,0,13.30%,23.30%,-10.00%,0.5,5.05,0.605,27.00%,30.68,6.94,23.75,sa455511
J.D. Osborne,Astros (A+),23,25,6.84,9,0.76,0.72,14.80%,19.50%,-4.70%,0.217,1.84,0.25,52.90%,8.28,6.98,1.3,sa738631
Carlos Melo,Indians (A+),23,10.2,5.91,12.66,0.47,0,11.30%,24.20%,-12.90%,0.311,2.72,0.368,48.40%,10.13,6.99,3.14,sa503957
Kyle Porter,Marlins (A+),22,1.2,16.2,16.2,1,0,27.30%,27.30%,0.00%,0.286,3,0.5,66.70%,10.8,6.99,3.81,sa829536
Jacob Smith,Giants (A+),24,6.2,10.8,5.4,2,2.7,25.00%,12.50%,12.50%,0.286,1.8,0.333,43.50%,10.8,7.04,3.76,sa602912
Ian Gardeck,Giants (A+),23,24,7.13,10.5,0.68,0.75,15.50%,22.80%,-7.30%,0.25,2.13,0.296,52.70%,9.38,7.12,2.26,sa598115
Kevin Pucetas,Rangers (A+),29,13,4.15,10.38,0.4,0,8.70%,21.70%,-13.00%,0.225,2,0.256,61.30%,7.62,7.21,0.41,sa327994
Alan Oaks,Padres (A+),26,10.2,8.44,5.06,1.67,2.53,19.20%,11.50%,7.70%,0.239,1.59,0.242,31.30%,7.59,7.21,0.38,sa547531
Brett Mooneyham,Nationals (A+),24,33,4.91,9.55,0.51,0.55,10.80%,21.00%,-10.20%,0.285,2.12,0.32,60.40%,7.36,7.21,0.15,sa455313
Spencer Herrmann,Mariners (A+),20,8.1,6.48,4.32,1.5,2.16,15.40%,10.30%,5.10%,0.324,1.8,0.346,37.90%,11.88,7.22,4.66,sa829717
Nicholas Sawyer,Rays (A+),22,22.2,7.15,14.29,0.5,0.4,15.00%,30.00%,-15.00%,0.229,2.43,0.281,64.10%,6.35,7.27,-0.92,sa550042
Patrick Scoggin,Braves (A+),23,11.1,6.35,8.74,0.73,1.59,13.60%,18.60%,-5.10%,0.333,2.38,0.368,45.50%,8.74,7.31,1.42,sa689796
Nick Valenza,Mariners (A+),21,13,9.69,8.31,1.17,2.08,18.90%,16.20%,2.70%,0.323,2.46,0.378,61.20%,4.85,7.36,-2.51,sa598922
Jeremy Rodriguez,Padres (A+),24,3,3,0,1,3,8.30%,0.00%,8.30%,0.25,1,0.2,62.50%,6,7.41,-1.41,sa579554
Travis Hissong,Yankees (A+),22,1.2,5.4,16.2,0.33,0,11.10%,33.30%,-22.20%,0,1.8,0,100.00%,0,7.59,-7.59,sa830119
