Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Matthew Tracy,Yankees (AA),24,63.2,8.48,5.23,1.62,0.85,21.00%,12.90%,8.00%,0.277,1.63,0.347,67.30%,5.51,4.74,0.77,sa550199
Bobby Lanigan,- - -,26,47,5.94,2.87,2.07,1.15,14.10%,6.80%,7.30%,0.301,1.62,0.331,61.80%,5.36,4.75,0.61,sa454461
Eliecer Navarro,Pirates (AA),25,75.2,6.54,4.16,1.57,0.95,16.10%,10.20%,5.90%,0.25,1.47,0.282,68.10%,4.52,4.75,-0.23,sa503034
Andrew Bowlin,Giants (AA),26,44.1,6.7,4.87,1.38,0.81,17.00%,12.40%,4.60%,0.214,1.35,0.244,65.60%,4.87,4.77,0.1,sa392146
Michael Roth,Angels (AA),23,79.1,5.79,4.08,1.42,0.91,14.90%,10.50%,4.40%,0.259,1.42,0.29,72.20%,4.2,4.78,-0.59,13736
Jarret Martin,Dodgers (AA),23,10.2,9.28,10.13,0.92,0,21.20%,23.10%,-1.90%,0.29,2.16,0.407,92.00%,1.69,4.79,-3.1,sa455420
Jarrett Casey,White Sox (AA),25,11.2,6.17,1.54,4,1.54,13.80%,3.50%,10.30%,0.333,1.71,0.364,52.10%,6.94,4.8,2.14,sa549937
Branden Pinder,Yankees (AA),24,24.1,8.14,5.92,1.38,0.74,18.80%,13.70%,5.10%,0.283,1.81,0.347,62.50%,6.29,4.8,1.48,sa598304
Jon Keck,Royals (AA),25,52,8.65,6.75,1.28,0.87,22.30%,17.40%,4.90%,0.181,1.38,0.221,75.00%,3.81,4.81,-1,sa503418
Ethan Hollingsworth,Pirates (AA),26,83.2,5.06,2.15,2.35,1.18,13.90%,5.90%,8.00%,0.224,1.08,0.231,71.60%,3.55,4.81,-1.26,sa454537
Greg Smith,Phillies (AA),29,18,3.5,2,1.75,1,9.20%,5.30%,4.00%,0.239,1.17,0.242,57.30%,3.5,4.82,-1.32,3455
Ryan Mattheus,Nationals (AA),29,4,0,4.5,0,0,0.00%,11.80%,-11.80%,0.333,1.75,0.333,85.70%,2.25,4.82,-2.57,7169
Skyler Stromsmoe,Giants (AA),29,2,0,4.5,0,0,0.00%,10.00%,-10.00%,0.333,2,0.333,50.00%,9,4.82,4.18,sa389666
Casey Stevenson,Yankees (AA),25,2,0,4.5,0,0,0.00%,14.30%,-14.30%,0,0.5,0,100.00%,0,4.82,-4.82,sa503298
Michael Ojala,Marlins (AA),25,25,5.4,4.32,1.25,1.08,12.40%,9.90%,2.50%,0.333,1.92,0.367,71.40%,6.12,4.83,1.29,sa503043
Chris Balcom-Miller,Red Sox (AA),24,19.2,8.24,4.12,2,1.37,21.40%,10.70%,10.70%,0.267,1.47,0.315,80.70%,4.12,4.85,-0.73,sa501527
Jose Mavare,Rangers (AA),23,68,8.74,3.97,2.2,1.59,22.40%,10.20%,12.20%,0.252,1.41,0.294,69.30%,5.29,4.87,0.43,sa507733
Wilkin De La Rosa,Reds (AA),28,35,7.2,5.14,1.4,1.29,18.10%,12.90%,5.20%,0.259,1.57,0.294,66.70%,5.4,4.88,0.52,sa294324
Richard Castillo,Cardinals (AA),23,119.2,5.26,2.93,1.79,1.28,13.60%,7.60%,6.00%,0.263,1.35,0.278,68.90%,4.59,4.89,-0.3,sa454225
Daniel Turpen,Twins (AA),26,40.1,6.69,6.02,1.11,0.67,16.70%,15.00%,1.70%,0.23,1.54,0.269,69.70%,3.79,4.89,-1.09,sa389922
Juan Sosa,Phillies (AA),23,71,7.1,5.2,1.37,0.89,17.00%,12.50%,4.60%,0.274,1.68,0.32,60.60%,5.58,4.89,0.69,sa503978
Tom Vessella,Giants (AA),27,47,5.36,4.4,1.22,0.77,13.10%,10.80%,2.30%,0.335,1.83,0.378,69.50%,5.55,4.9,0.65,sa327168
Ryan Robowski,Tigers (AA),25,50,5.22,3.78,1.38,0.9,14.00%,10.10%,3.90%,0.213,1.2,0.228,82.10%,2.88,4.9,-2.02,sa501919
Michael Morrison,Tigers (AA),25,41.2,6.7,6.7,1,0.43,15.40%,15.40%,0.00%,0.286,1.9,0.341,56.80%,7.13,4.91,2.22,sa502419
John Danks,White Sox (AA),28,7,1.29,1.29,1,1.29,3.90%,3.90%,0.00%,0.2,0.86,0.174,87.00%,2.57,4.91,-2.34,6329
Geison Aguasviva,Dodgers (AA),25,5,5.4,1.8,3,1.8,15.00%,5.00%,10.00%,0.263,1.2,0.267,87.00%,3.6,4.91,-1.31,sa447649
Shawn Griffith,Blue Jays (AA),26,5,7.2,1.8,4,1.8,16.00%,4.00%,12.00%,0.417,2.2,0.474,72.90%,7.2,4.92,2.28,sa503221
Brian Broderick,Nationals (AA),26,38,7.11,1.89,3.75,1.66,17.90%,4.80%,13.10%,0.304,1.47,0.339,72.60%,5.21,4.93,0.28,3773
Alexis Lara,Diamondbacks (AA),26,27.2,5.2,3.58,1.45,1.3,12.70%,8.70%,4.00%,0.307,1.66,0.33,65.20%,4.23,4.94,-0.71,sa393401
Colby Lewis,Rangers (AA),33,18,7.5,2,3.75,2,18.50%,4.90%,13.60%,0.299,1.5,0.328,60.80%,7,4.95,2.05,1259
Cole De Vries,Twins (AA),28,16,6.19,1.13,5.5,1.69,17.50%,3.20%,14.30%,0.2,0.88,0.196,74.10%,1.69,4.95,-3.26,8201
Andrew Granier,Athletics (AA),24,72.1,6.97,5.23,1.33,1.12,16.70%,12.50%,4.20%,0.281,1.71,0.322,68.80%,5.23,4.95,0.28,sa599479
Edward Paredes,Indians (AA),26,6.2,16.2,4.05,4,2.7,38.70%,9.70%,29.00%,0.321,1.8,0.5,65.20%,8.1,4.97,3.13,sa389327
Ryan Perry,Nationals (AA),26,22.1,8.87,5.24,1.69,1.21,23.70%,14.00%,9.70%,0.177,1.21,0.204,71.40%,4.43,4.98,-0.55,8799
Tyler Stohr,Tigers (AA),26,47.2,6.04,6.23,0.97,0.38,14.90%,15.40%,-0.50%,0.229,1.53,0.27,63.50%,5.29,5.05,0.24,sa454745
Wilfredo Boscan,Padres (AA),23,19,5.21,3.32,1.57,1.42,12.80%,8.10%,4.70%,0.266,1.47,0.277,71.40%,4.26,5.06,-0.79,sa455657
Jose Gonzalez,Twins (AA),23,39.2,7.94,4.76,1.67,0.91,17.60%,10.60%,7.00%,0.288,1.76,0.344,59.40%,6.13,5.06,1.06,sa504004
Jon Edwards,Rangers (AA),25,15.1,9.39,4.7,2,1.76,23.50%,11.80%,11.80%,0.25,1.5,0.293,69.20%,5.28,5.08,0.2,1483
Ryan Kelly,Padres (AA),25,47.1,7.04,3.8,1.85,1.52,17.80%,9.60%,8.20%,0.263,1.46,0.291,73.60%,5.13,5.08,0.05,sa328265
Omar Javier,Giants (AA),25,50,8.1,5.04,1.61,1.26,19.60%,12.20%,7.40%,0.274,1.66,0.322,70.10%,5.58,5.08,0.5,sa393069
Victor Larez,Tigers (AA),26,136.2,5.93,1.91,3.1,1.65,15.50%,5.00%,10.50%,0.268,1.29,0.281,73.60%,4.61,5.09,-0.48,sa455798
Patrick Cooper,Tigers (AA),23,86.1,5.42,3.65,1.49,1.15,13.10%,8.80%,4.30%,0.319,1.74,0.35,65.40%,5.84,5.1,0.74,sa503035
Will Startup,Tigers (AA),28,58,5.28,2.48,2.13,1.4,14.20%,6.70%,7.50%,0.23,1.16,0.235,78.00%,3.41,5.1,-1.69,sa290704
Martin Perez,Rangers (AA),22,7.1,2.45,2.45,1,1.23,5.40%,5.40%,0.00%,0.4,2.18,0.406,48.00%,11.05,5.1,5.94,6902
Ronan Pacheco,Braves (AA),24,10,9,12.6,0.71,0,20.00%,28.00%,-8.00%,0.194,2.1,0.269,76.20%,3.6,5.11,-1.51,sa503627
Tom Stuifbergen,Twins (AA),24,30.2,5.87,2.64,2.22,1.47,14.50%,6.50%,8.00%,0.266,1.4,0.282,62.20%,6.16,5.12,1.04,sa397814
Cameron Hobson,Mariners (AA),24,18,5,3.5,1.43,1.5,13.30%,9.30%,4.00%,0.265,1.39,0.273,91.40%,3,5.13,-2.13,sa550075
Andrew Gagnon,Brewers (AA),23,84,6.21,4.5,1.38,1.29,15.30%,11.10%,4.20%,0.284,1.62,0.314,70.50%,5.57,5.14,0.43,sa455094
Charlie Haeger,Red Sox (AA),29,70,7.2,5.53,1.3,0.9,17.70%,13.60%,4.10%,0.229,1.49,0.266,74.10%,3.99,5.17,-1.18,3545
Eric Berger,Indians (AA),27,4.1,4.15,6.23,0.67,0,8.70%,13.00%,-4.40%,0.316,2.08,0.353,80.00%,4.15,5.17,-1.02,sa389697
David Walters,Orioles (AA),25,7,3.86,2.57,1.5,1.29,7.90%,5.30%,2.60%,0.444,2.57,0.469,60.20%,9,5.18,3.82,sa504082
Ramon Garcia,Tigers (AA),28,56.1,6.71,1.44,4.67,1.92,17.80%,3.80%,14.00%,0.253,1.17,0.263,70.30%,4.79,5.19,-0.4,sa295372
Matt Oye,Angels (AA),27,112.1,5.77,2.72,2.12,1.68,14.60%,6.90%,7.70%,0.281,1.44,0.296,73.80%,4.81,5.19,-0.39,sa502841
Robert Lara,Padres (AA),26,9.1,8.68,3.86,2.25,1.93,20.90%,9.30%,11.60%,0.282,1.61,0.321,49.20%,8.68,5.2,3.48,sa455283
Carmine Giardina,Angels (AA),25,10.2,5.91,6.75,0.88,0.84,14.60%,16.70%,-2.10%,0.225,1.59,0.25,83.30%,3.38,5.21,-1.84,sa328332
Carlos Frias,Dodgers (AA),23,16,4.5,3.94,1.14,1.13,11.80%,10.30%,1.50%,0.254,1.38,0.265,80.20%,3.94,5.23,-1.29,3547
Jason Townsend,Pirates (AA),24,53.2,6.37,4.53,1.41,1.17,14.50%,10.30%,4.20%,0.305,1.83,0.34,55.40%,6.71,5.23,1.48,sa549842
Noel Arguelles,Royals (AA),23,71.1,5.55,6.69,0.83,0.76,13.10%,15.80%,-2.70%,0.261,1.77,0.291,56.90%,5.93,5.23,0.7,sa536642
Sean Black,Yankees (AA),25,32,4.22,3.09,1.36,1.13,10.80%,7.90%,2.90%,0.278,1.44,0.29,75.50%,4.22,5.23,-1.01,sa326533
Cole Cook,Indians (AA),24,54,7.67,4.17,1.84,1.5,18.70%,10.20%,8.50%,0.3,1.69,0.346,59.20%,7.17,5.23,1.93,sa526300
Edwin Carl,Royals (AA),24,35.1,7.9,3.82,2.07,1.78,19.10%,9.30%,9.90%,0.281,1.58,0.315,74.20%,5.6,5.24,0.37,sa556669
Ryan Bradley,Giants (AA),24,65,5.12,4.71,1.09,0.97,11.40%,10.50%,0.90%,0.348,2.06,0.383,61.30%,6.37,5.29,1.08,sa549830
Brett Shankin,Mariners (AA),23,42.1,4.68,4.25,1.1,0.85,11.10%,10.10%,1.00%,0.292,1.63,0.317,69.90%,4.04,5.3,-1.26,sa599360
Michael Marbry,Rockies (AA),28,38.1,5.17,3.05,1.69,1.64,13.90%,8.20%,5.70%,0.255,1.3,0.259,82.10%,3.52,5.3,-1.78,sa331348
Ryan Dent,Red Sox (AA),24,2,4.5,9,0.5,0,10.00%,20.00%,-10.00%,0.25,2,0.286,100.00%,0,5.32,-5.32,sa389941
Santo Manzanillo,Brewers (AA),24,29,5.9,6.52,0.9,0.93,13.40%,14.80%,-1.40%,0.328,2.07,0.371,58.80%,7.45,5.33,2.12,sa329086
Anthony Ferrara,Cardinals (AA),23,98.2,7.75,4.93,1.57,1.46,19.20%,12.20%,7.00%,0.247,1.5,0.28,67.40%,5.84,5.33,0.51,sa454787
Scott Shuman,Giants (AA),25,23.2,14.83,15.97,0.93,0,31.00%,33.30%,-2.40%,0.179,2.41,0.333,50.90%,9.51,5.35,4.15,sa328196
Brett Myers,Indians (AA),32,10.2,5.06,5.06,1,0.84,12.80%,12.80%,0.00%,0.175,1.22,0.182,63.50%,3.38,5.39,-2.01,962
Matt Heidenreich,Astros (AA),22,54.2,5.6,2.63,2.13,1.65,13.10%,6.20%,7.00%,0.35,1.81,0.378,56.00%,8.23,5.4,2.83,sa501303
Ryan Demmin,Phillies (AA),25,19.2,3.66,1.83,2,1.37,9.80%,4.90%,4.90%,0.29,1.32,0.292,71.40%,4.58,5.41,-0.83,sa551725
Kevin Rhoderick,Cubs (AA),24,43,5.44,8.79,0.62,0.21,12.00%,19.40%,-7.40%,0.244,1.93,0.284,68.90%,5.65,5.42,0.23,sa392095
Nick Struck,Cubs (AA),23,27.1,3.95,5.93,0.67,0.99,9.90%,14.90%,-5.00%,0.214,1.46,0.216,75.40%,3.95,5.44,-1.49,sa503356
David Kopp,Tigers (AA),27,48,6.19,5.25,1.18,1.13,14.70%,12.40%,2.20%,0.267,1.67,0.295,62.50%,5.44,5.45,-0.01,sa388375
Anthony Vasquez,Mariners (AA),26,69.2,4,2.45,1.63,1.68,10.70%,6.60%,4.20%,0.249,1.22,0.24,73.80%,4.26,5.48,-1.22,6577
Eric Smith,Diamondbacks (AA),24,38,6.39,4.97,1.29,1.18,15.50%,12.10%,3.50%,0.262,1.55,0.292,61.70%,7.11,5.49,1.61,sa500819
David Phelps,Yankees (AA),26,7.2,14.09,5.87,2.4,2.35,37.50%,15.60%,21.90%,0.185,1.3,0.231,97.20%,3.52,5.54,-2.02,6316
Francisco Mendoza,Rangers (AA),25,12,7.5,6,1.25,1.5,19.60%,15.70%,3.90%,0.186,1.33,0.194,98.50%,1.5,5.56,-4.06,sa506029
Eric Eadington,Dodgers (AA),25,8.2,10.38,9.35,1.11,1.04,20.80%,18.80%,2.10%,0.342,2.54,0.444,50.90%,11.42,5.57,5.86,sa578236
Mike Rayl,Indians (AA),24,4,4.5,0,2,2.25,11.80%,0.00%,11.80%,0.294,1.25,0.286,83.30%,4.5,5.57,-1.07,sa501740
Austin Wright,Phillies (AA),23,94.1,7.35,5.63,1.31,1.24,17.70%,13.50%,4.10%,0.246,1.59,0.279,65.60%,5.92,5.58,0.33,sa455460
Casey Lawrence,Blue Jays (AA),25,10,5.4,2.7,2,1.8,15.00%,7.50%,7.50%,0.243,1.2,0.241,87.00%,2.7,5.62,-2.92,sa549433
Blake Martin,Twins (AA),27,41.1,8.06,7.19,1.12,1.09,18.70%,16.70%,2.00%,0.282,1.91,0.339,66.20%,6.1,5.65,0.45,sa455002
Barrett Kleinknecht,Braves (AA),24,4,9,4.5,2,2.25,28.60%,14.30%,14.30%,0.083,0.75,0,100.00%,2.25,5.66,-3.41,sa549102
Joshua Bowman,Athletics (AA),24,39.2,4.08,4.76,0.86,1.13,10.00%,11.70%,-1.70%,0.265,1.56,0.273,67.80%,4.54,5.68,-1.14,sa548477
Matt Lollis,Padres (AA),22,38.2,6.28,5.59,1.13,1.4,14.20%,12.60%,1.60%,0.311,1.94,0.344,70.00%,6.28,5.69,0.59,sa501704
Tommy Collier,Tigers (AA),23,5,3.6,1.8,2,1.8,9.50%,4.80%,4.80%,0.3,1.4,0.294,71.40%,5.4,5.72,-0.32,sa503829
Kyle Blair,Indians (AA),24,1.2,5.4,10.8,0.5,0,14.30%,28.60%,-14.30%,0,1.2,0,100.00%,0,5.72,-5.72,sa390444
Zach Clark,Orioles (AA),29,24,6.38,7.5,0.85,0.75,14.10%,16.50%,-2.50%,0.323,2.17,0.375,54.70%,8.63,5.74,2.88,9189
Rett Varner,Marlins (AA),25,12,7.5,2.25,3.33,2.25,17.90%,5.40%,12.50%,0.333,1.67,0.368,78.70%,5.25,5.75,-0.5,sa503048
Miguel Pena,Red Sox (AA),22,17.2,6.11,2.55,2.4,2.04,16.70%,6.90%,9.70%,0.269,1.3,0.275,69.00%,5.6,5.76,-0.15,sa501449
Dustin Antolin,Blue Jays (AA),23,32.1,8.63,7.79,1.11,1.11,18.20%,16.50%,1.80%,0.314,2.23,0.381,46.80%,11.41,5.8,5.61,sa454888
Ryan Fraser,Mets (AA),24,38.1,5.87,6.1,0.96,0.94,13.00%,13.50%,-0.50%,0.315,2.01,0.353,68.10%,5.63,5.8,-0.17,sa549217
Dayton Marze,Blue Jays (AA),24,6,9,9,1,0,16.20%,16.20%,0.00%,0.393,2.83,0.5,55.00%,12,5.82,6.18,sa549124
Arcenio Leon,Brewers (AA),26,71.1,5.17,7.32,0.71,1.01,12.70%,18.00%,-5.30%,0.23,1.65,0.245,65.90%,5.68,5.83,-0.15,sa393037
Andrew Bellatti,Rays (AA),21,26.2,6.08,3.71,1.64,2.03,14.80%,9.00%,5.70%,0.291,1.61,0.302,56.20%,7.09,5.84,1.25,sa501686
Sergio Escalona,Astros (AA),28,15,5.4,3.6,1.5,1.8,12.70%,8.50%,4.20%,0.391,2.07,0.423,75.50%,6.6,5.86,0.74,7122
Steve Tinoco,Rays (AA),25,1,0,9,0,0,0.00%,25.00%,-25.00%,0,1,0,100.00%,0,5.91,-5.91,sa546887
Cody Anderson,Indians (AA),22,12.2,7.11,6.39,1.11,1.42,16.70%,15.00%,1.70%,0.314,1.97,0.359,76.60%,5.68,5.93,-0.25,sa549278
Daniel Tillman,Angels (AA),24,8.1,6.48,10.8,0.6,0,15.00%,25.00%,-10.00%,0.107,1.56,0.136,46.70%,8.64,5.94,2.7,sa526950
Josh Edgin,Mets (AA),26,8,11.25,5.63,2,2.25,26.30%,13.20%,13.20%,0.303,1.88,0.381,65.60%,7.88,5.95,1.93,10796
Shawn Teufel,Mets (AA),26,19,9.95,9.47,1.05,0.95,23.30%,22.20%,1.10%,0.206,1.79,0.267,78.30%,4.26,5.96,-1.69,sa549351
Matt Wright,Blue Jays (AA),26,63,7.71,3.86,2,2,18.40%,9.20%,9.20%,0.294,1.65,0.325,65.60%,6.57,5.98,0.6,sa454889
Will Clinard,Tigers (AA),23,34.1,6.82,5.24,1.3,1.57,16.80%,12.90%,3.90%,0.278,1.66,0.307,73.10%,5.5,6,-0.5,sa577715
Johan Limonta,Padres (AA),29,1,0,9,0,0,0.00%,16.70%,-16.70%,0.6,4,0.6,50.00%,18,6.06,11.94,sa328092
Matt Fields,Royals (AA),27,3,0,9,0,0,0.00%,20.00%,-20.00%,0.333,2.33,0.333,85.70%,3,6.06,-3.06,sa289014
Zack Dodson,Pirates (AA),22,4,4.5,9,0.5,0,8.30%,16.70%,-8.30%,0.421,3,0.471,53.90%,13.5,6.07,7.43,sa501219
Marty Popham,Twins (AA),25,8.1,10.8,8.64,1.25,1.08,21.70%,17.40%,4.40%,0.306,2.28,0.4,56.10%,10.8,6.08,4.72,sa455066
Daniel Sattler,Twins (AA),29,6.1,8.53,12.79,0.67,0,16.20%,24.30%,-8.10%,0.296,2.68,0.381,55.60%,11.37,6.17,5.2,sa393249
Thomas Keeling,- - -,25,42.1,7.65,8.08,0.95,1.28,17.40%,18.40%,-1.00%,0.245,1.84,0.281,72.80%,4.68,6.17,-1.5,sa502053
Kyle Drabek,Blue Jays (AA),25,8,3.38,1.13,3,2.25,10.00%,3.30%,6.70%,0.138,0.63,0.083,90.90%,3.38,6.2,-2.82,4359
Josh Judy,Angels (AA),27,18,9.5,2.5,3.8,3,23.80%,6.30%,17.50%,0.27,1.39,0.286,68.20%,6.5,6.28,0.22,1975
Gary Daley,Athletics (AA),27,8.2,6.23,7.27,0.86,1.04,12.00%,14.00%,-2.00%,0.342,2.42,0.382,41.70%,12.46,6.29,6.17,sa326695
Brody Colvin,Phillies (AA),22,77.1,4.19,6.28,0.67,1.05,10.10%,15.10%,-5.00%,0.267,1.72,0.279,66.20%,6.4,6.31,0.09,sa501521
Craig Breslow,Red Sox (AA),32,0,0,9,0,0,0.00%,25.00%,-25.00%,1,4,1,25.00%,27,6.32,20.68,4363
John Suomi,Phillies (AA),32,2,0,9,0,0,0.00%,16.70%,-16.70%,0.4,3,0.4,66.70%,9,6.32,2.68,sa199527
Dylan Owen,Mets (AA),26,2,0,9,0,0,0.00%,16.70%,-16.70%,0.4,3,0.4,50.00%,9,6.32,2.68,sa389225
Kelson Brown,Pirates (AA),25,1,0,9,0,0,0.00%,25.00%,-25.00%,0,1,0,100.00%,0,6.32,-6.32,sa549293
Perci Garner,Phillies (AA),24,9.2,6.52,9.31,0.7,0.93,13.20%,18.90%,-5.70%,0.256,2.17,0.286,61.20%,6.52,6.32,0.19,sa548275
Bruce Pugh,Twins (AA),24,25.1,6.75,7.11,0.95,1.42,15.80%,16.70%,-0.80%,0.273,1.86,0.303,59.00%,7.82,6.36,1.45,sa455424
Matthew Loosen,Cubs (AA),24,66,8.18,6.55,1.25,2.05,19.70%,15.70%,3.90%,0.24,1.65,0.257,69.20%,6.14,6.37,-0.23,sa549666
Mark Williams,Brewers (AA),23,30,8.4,6.6,1.27,2.1,20.60%,16.20%,4.40%,0.257,1.7,0.282,80.60%,5.4,6.38,-0.98,sa609344
Matthew Jackson,Padres (AA),25,3,3,9,0.33,0,5.90%,17.70%,-11.80%,0.385,2.67,0.417,55.60%,12,6.39,5.61,sa502709
Jerad Eickhoff,Rangers (AA),22,29,4.03,4.34,0.93,1.86,10.20%,10.90%,-0.80%,0.301,1.66,0.298,61.60%,7.45,6.4,1.05,sa550286
Michael Lorenzen,Reds (AA),21,6,7.5,9,0.83,1.5,17.90%,21.40%,-3.60%,0.273,2,0.313,84.90%,4.5,6.41,-1.91,sa548385
Chris Carpenter,Cardinals (AA),38,2.2,16.88,6.75,2.5,3.38,29.40%,11.80%,17.70%,0.4,3,0.556,75.80%,6.75,6.43,0.32,1292
Carlos Teller,Giants (AA),26,44.2,6.65,7.25,0.92,1.41,15.90%,17.30%,-1.40%,0.249,1.75,0.271,71.60%,5.64,6.5,-0.86,sa455989
Jordan Conley,Marlins (AA),26,16.1,8.27,4.41,1.88,2.76,20.00%,10.70%,9.30%,0.239,1.47,0.234,64.70%,5.51,6.52,-1.01,sa504810
Juan Carlos Sulbaran,Royals (AA),23,46.1,5.05,5.44,0.93,1.75,12.30%,13.20%,-0.90%,0.261,1.62,0.262,61.80%,6.99,6.53,0.46,sa455559
Brandon Erbe,Phillies (AA),25,3.2,14.73,19.64,0.75,0,28.60%,38.10%,-9.50%,0.231,3,0.429,63.60%,9.82,6.6,3.22,sa294339
Drew Pomeranz,Rockies (AA),24,5.1,8.44,1.69,5,3.38,18.50%,3.70%,14.80%,0.385,2.06,0.421,48.80%,11.81,6.62,5.19,11426
Michael Pineda,Yankees (AA),24,9,8,6,1.33,2,20.00%,15.00%,5.00%,0.182,1.33,0.174,88.20%,4,6.77,-2.77,5372
Kyle Landis,Indians (AA),27,13.2,7.9,6.59,1.2,1.98,15.80%,13.20%,2.60%,0.354,2.41,0.4,43.60%,10.54,6.84,3.7,sa389180
Kevin Mccoy,Mariners (AA),21,1,9,18,0.5,0,16.70%,33.30%,-16.70%,0.25,3,0.333,100.00%,0,6.91,-6.91,sa188706
Robert Ravago,Marlins (AA),22,1,9,18,0.5,0,14.30%,28.60%,-14.30%,0.4,4,0.5,75.00%,9,6.91,2.09,sa658532
Anthony Meo,Diamondbacks (AA),23,35.1,4.33,6.37,0.68,1.53,10.80%,15.80%,-5.10%,0.248,1.58,0.245,68.40%,6.37,6.96,-0.59,sa577803
Erik Arnesen,Athletics (AA),29,11.2,5.4,4.63,1.17,2.31,12.50%,10.70%,1.80%,0.327,1.89,0.333,47.90%,10.03,7,3.03,sa328003
Cameron Lamb,Astros (AA),24,12.2,3.55,2.84,1.25,2.13,8.80%,7.00%,1.80%,0.3,1.5,0.286,78.70%,5.68,7,-1.32,sa377589
Kenny Long,Astros (AA),24,21,5.57,6.43,0.87,1.71,11.10%,12.80%,-1.70%,0.388,2.52,0.42,68.10%,9,7.01,1.99,sa578059
Clint Everts,Blue Jays (AA),28,8,7.88,6.75,1.17,2.25,18.40%,15.80%,2.60%,0.25,1.75,0.261,44.60%,6.75,7.07,-0.32,sa202809
Kyle Lotzkar,Reds (AA),23,8.1,8.64,11.88,0.73,0,14.30%,19.60%,-5.40%,0.41,3.24,0.516,63.60%,11.88,7.11,4.77,sa389930
Kyle Hallock,Astros (AA),24,29.2,5.46,6.67,0.82,2.12,12.70%,15.50%,-2.80%,0.261,1.79,0.255,49.80%,9.4,7.24,2.17,sa550409
Austin Hubbard,Rays (AA),25,31.2,5.4,6.25,0.86,2.27,12.50%,14.50%,-2.00%,0.266,1.77,0.257,64.10%,7.67,7.27,0.4,sa548930
Justin Friend,Phillies (AA),27,2,9,18,0.5,0,14.30%,28.60%,-14.30%,0.5,4.5,0.625,44.40%,22.5,7.32,15.18,sa388993
Ryan Buch,- - -,25,9.1,6.75,13.5,0.5,0.96,12.10%,24.10%,-12.10%,0.318,3,0.361,52.60%,10.61,7.34,3.27,sa501589
Gonzalo Sanudo,Astros (AA),21,4.2,1.93,3.86,0.5,1.93,4.60%,9.10%,-4.60%,0.316,1.71,0.294,92.10%,3.86,7.34,-3.48,sa601493
Daniel Bard,Red Sox (AA),28,12.2,4.26,12.08,0.35,0.71,9.40%,26.60%,-17.20%,0.277,2.37,0.3,66.40%,6.39,7.43,-1.04,7115
Corey Baker,Cardinals (AA),23,19.2,3.2,3.2,1,2.75,8.10%,8.10%,0.00%,0.304,1.58,0.273,63.60%,6.41,7.53,-1.12,sa598476
Matt Williams,Cardinals (AA),23,0.2,0,0,0,0,0.00%,0.00%,0.00%,0.333,1.5,0.333,100.00%,0,7.56,-7.56,sa577691
Adrian Rosario,Mets (AA),23,8,10.13,13.5,0.75,1.13,20.90%,27.90%,-7.00%,0.233,2.38,0.3,48.40%,10.13,7.57,2.55,sa393062
Tom Cochran,Phillies (AA),30,11,4.91,5.73,0.86,2.45,12.00%,14.00%,-2.00%,0.279,1.73,0.265,81.10%,5.73,7.69,-1.96,sa499795
Zach Quate,Rays (AA),25,6.2,8.1,8.1,1,2.7,15.00%,15.00%,0.00%,0.471,3.3,0.539,36.50%,18.9,7.71,11.19,sa501754
Rob Bryson,Indians (AA),25,18,12.5,9,1.39,3,26.60%,19.20%,7.50%,0.29,2.22,0.356,47.50%,12.5,7.88,4.62,sa393057
Dan Meadows,Brewers (AA),25,15.2,3.45,9.19,0.38,1.15,7.70%,20.50%,-12.80%,0.196,1.72,0.188,82.80%,4.6,8.02,-3.42,sa455781
Ken Roberts,Rockies (AA),25,16.1,3.31,7.16,0.46,2.2,7.60%,16.50%,-8.90%,0.323,2.08,0.309,68.00%,7.16,8.08,-0.91,sa549759
Robbie Weinhardt,Tigers (AA),27,8.2,8.31,6.23,1.33,3.12,18.20%,13.60%,4.60%,0.351,2.19,0.385,94.90%,5.19,8.4,-3.21,8479
James Mcdonald,Pirates (AA),28,4.2,3.86,9.64,0.4,1.93,9.50%,23.80%,-14.30%,0.25,1.93,0.231,79.00%,5.79,8.47,-2.68,5523
J.D. Reichenbach,Indians (AA),25,5,3.6,16.2,0.22,0,5.40%,24.30%,-18.90%,0.556,4.8,0.6,40.00%,25.2,8.52,16.68,sa328119
Francisco Liriano,Pirates (AA),29,2.2,13.5,10.13,1.33,3.38,26.70%,20.00%,6.70%,0.333,2.63,0.429,53.60%,13.5,8.57,4.93,3201
Nelvin Fuentes,Twins (AA),24,5.1,3.38,3.38,1,3.38,7.40%,7.40%,0.00%,0.375,2.06,0.35,65.20%,10.13,9.14,0.99,sa392078
Andy Vasquez,Pirates (AA),25,1,0,9,0,0,0.00%,20.00%,-20.00%,0,1,0,100.00%,0,9.32,-9.32,sa457107
Luis Mateo,Mets (AA),23,3,6,9,0.67,3,11.10%,16.70%,-5.60%,0.4,3,0.417,65.80%,12,9.32,2.68,sa597557
Guilder Rodriguez,Rangers (AA),29,2,4.5,4.5,1,4.5,11.10%,11.10%,0.00%,0.25,1.5,0.167,100.00%,4.5,10.06,-5.56,3412
Robert Whitenack,Indians (AA),24,6,6,16.5,0.36,1.5,9.30%,25.60%,-16.30%,0.484,4.33,0.539,35.20%,27,10.16,16.84,sa501603
