Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Taylor Cole,Blue Jays (AA),24,12.1,7.3,5.11,1.43,0.73,17.90%,12.50%,5.40%,0.25,1.54,0.297,48.40%,7.3,4.73,2.56,sa392184
Elvis Araujo,Indians (AA),22,21,9,6.43,1.4,0.86,23.30%,16.70%,6.70%,0.267,1.67,0.346,87.00%,2.57,4.74,-2.16,sa598786
Perci Garner,Phillies (AA),25,81.2,6.83,6.83,1,0.33,16.40%,16.40%,0.00%,0.253,1.73,0.308,65.30%,4.85,4.74,0.11,sa548275
Wilsen Palacios,Tigers (AA),24,133.2,6.06,3.7,1.64,1.01,14.90%,9.10%,5.80%,0.288,1.59,0.322,72.20%,4.58,4.75,-0.17,sa510106
Anthony Vasquez,Orioles (AA),27,116,6.75,2.87,2.35,1.24,17.00%,7.20%,9.80%,0.293,1.5,0.332,69.80%,4.73,4.76,-0.03,6577
Robert Morey,Marlins (AA),25,40.2,4.2,4.43,0.95,0.66,10.20%,10.80%,-0.50%,0.321,1.8,0.35,70.20%,5.09,4.76,0.33,sa392218
Joan Montero,Pirates (AA),25,61.1,4.55,5.43,0.84,0.29,10.10%,12.10%,-2.00%,0.316,1.97,0.352,61.40%,6.02,4.77,1.24,sa637930
Stephen Landazuri,Mariners (AA),22,95.2,7.43,3.67,2.03,1.22,19.60%,9.70%,9.90%,0.219,1.22,0.246,69.30%,4.33,4.78,-0.45,sa549571
Ronnie Shaban,Cardinals (AA),24,24.2,6.93,2.92,2.38,1.46,16.20%,6.80%,9.40%,0.343,1.82,0.388,59.40%,7.66,4.78,2.88,sa577693
Quinton Miller,Pirates (AA),24,35.2,7.57,6.06,1.25,0.76,18.00%,14.40%,3.60%,0.259,1.71,0.309,75.70%,4.04,4.78,-0.75,sa502562
Clayton Richard,Diamondbacks (AA),30,15,4.2,2.4,1.75,1.2,10.10%,5.80%,4.40%,0.354,1.8,0.375,57.90%,6.6,4.79,1.81,3551
Pat Dean,Twins (AA),25,144,5.19,1.94,2.68,1.25,12.80%,4.80%,8.00%,0.316,1.55,0.341,69.00%,4.81,4.82,-0.01,sa548253
Richard Bleier,Blue Jays (AA),27,84.2,4.57,1.17,3.91,1.38,12.00%,3.10%,8.90%,0.29,1.31,0.301,69.90%,3.93,4.83,-0.9,sa454724
Braden Shipley,Diamondbacks (AA),22,20,8.1,4.5,1.8,1.35,22.00%,12.20%,9.80%,0.194,1.2,0.216,80.80%,3.6,4.84,-1.24,sa737506
Chris Devenski,Astros (AA),23,41.1,8.06,3.92,2.06,1.52,21.30%,10.30%,10.90%,0.212,1.23,0.232,72.80%,3.92,4.84,-0.92,sa599312
Matthew Loosen,Cubs (AA),25,106,8.15,5.86,1.39,0.85,20.10%,14.40%,5.70%,0.233,1.53,0.283,63.30%,5.77,4.84,0.94,sa549666
Tyler Higgins,Marlins (AA),23,29,5.28,2.48,2.13,1.24,13.00%,6.10%,6.90%,0.331,1.66,0.36,72.10%,4.97,4.84,0.12,sa503722
Matt Heidenreich,Astros (AA),23,33.2,8.02,5.61,1.43,1.07,17.50%,12.30%,5.30%,0.342,2.14,0.409,57.90%,8.02,4.84,3.18,sa501303
Ivan Pineyro,Cubs (AA),22,48.2,7.58,4.25,1.78,1.29,17.90%,10.00%,7.90%,0.283,1.66,0.325,65.10%,5.55,4.85,0.7,sa597101
Mitch Canham,Nationals (AA),29,2,0,4.5,0,0,0.00%,12.50%,-12.50%,0.143,1,0.143,100.00%,0,4.85,-4.85,sa389920
Orlando Castro,Pirates (AA),22,8,9,4.5,2,1.13,19.50%,9.80%,9.80%,0.361,2.13,0.444,48.20%,11.25,4.85,6.4,sa546531
Matt Nevarez,Pirates (AA),27,6.2,12.15,6.75,1.8,1.35,33.30%,18.50%,14.80%,0.136,1.2,0.167,100.00%,1.35,4.85,-3.5,sa291749
Daniel Corcino,Reds (AA),23,143.2,7.08,4.39,1.61,1,18.00%,11.10%,6.80%,0.227,1.34,0.259,72.90%,4.13,4.86,-0.72,9266
Tanner Poppe,Brewers (AA),23,28,8.04,3.54,2.27,1.29,20.30%,8.90%,11.40%,0.259,1.39,0.304,74.90%,3.21,4.87,-1.65,sa503209
Josh Hader,Astros (AA),20,20,10.8,7.2,1.5,0.9,25.50%,17.00%,8.50%,0.213,1.6,0.286,65.20%,6.3,4.87,1.43,sa658473
Ryan Kulik,Rockies (AA),28,25,6.12,4.68,1.31,1.08,13.90%,10.70%,3.30%,0.358,2.08,0.405,60.70%,7.92,4.88,3.04,sa454977
Tripp Davis,Royals (AA),23,11.1,3.18,3.97,0.8,0.79,7.60%,9.40%,-1.90%,0.375,2.03,0.395,55.60%,8.74,4.88,3.85,sa739650
Travis Ballew,Astros (AA),23,51.1,7.19,5.79,1.24,0.88,17.10%,13.80%,3.30%,0.294,1.81,0.348,66.30%,6.14,4.89,1.24,sa658550
Richard Castillo,Rockies (AA),24,136.1,4.56,3.04,1.5,1.12,11.50%,7.70%,3.80%,0.28,1.46,0.296,59.80%,5.41,4.9,0.52,sa454225
Aaron Nola,Phillies (AA),21,24,5.63,1.88,3,1.5,15.30%,5.10%,10.20%,0.269,1.25,0.284,94.30%,2.63,4.9,-2.27,sa599230
Cole Sulser,Indians (AA),24,11,7.36,1.64,4.5,1.64,20.50%,4.60%,15.90%,0.22,1,0.233,65.20%,3.27,4.9,-1.63,sa738350
Devin Jones,Padres (AA),23,37.1,4.82,2.89,1.67,1.21,11.60%,7.00%,4.70%,0.323,1.69,0.346,53.50%,7.23,4.91,2.32,sa577952
Darin Downs,Astros (AA),29,1.2,16.2,10.8,1.5,0,30.00%,20.00%,10.00%,0.429,3,0.75,83.30%,5.4,4.92,0.48,5903
Andrew Werner,Athletics (AA),27,47,6.89,3.83,1.8,1.34,17.10%,9.50%,7.60%,0.282,1.55,0.317,58.30%,6.32,4.93,1.39,11783
Mike Piazza,Rockies (AA),27,16,3.94,5.63,0.7,0.56,9.60%,13.70%,-4.10%,0.286,1.75,0.309,79.00%,3.94,4.93,-1,sa504063
Jesse Biddle,Phillies (AA),22,82.1,8.74,4.81,1.82,1.2,21.60%,11.90%,9.70%,0.243,1.48,0.291,60.90%,5.03,4.93,0.09,sa548186
Steven Wright,Red Sox (AA),29,5,7.2,1.8,4,1.8,21.10%,5.30%,15.80%,0.278,1.2,0.308,65.20%,3.6,4.95,-1.35,8185
Thomas Harlan,Pirates (AA),24,60.2,3.86,2.52,1.53,0.89,10.20%,6.60%,3.50%,0.259,1.27,0.27,72.80%,3.71,4.97,-1.26,sa658235
Matthew Bischoff,Orioles (AA),27,67.1,7.62,3.48,2.19,1.47,19.00%,8.70%,10.30%,0.297,1.59,0.342,72.40%,5.21,4.99,0.22,sa549461
Cody Anderson,Indians (AA),23,125.2,5.8,3.22,1.8,1.22,14.90%,8.30%,6.60%,0.285,1.48,0.312,67.40%,5.44,4.99,0.45,sa549278
Ali Williams,Royals (AA),24,40,10.35,4.73,2.19,1.8,26.70%,12.20%,14.50%,0.225,1.38,0.268,68.50%,5.18,5,0.18,sa599694
Hassan Pena,Royals (AA),29,10,8.1,7.2,1.13,0.9,20.00%,17.80%,2.20%,0.243,1.7,0.296,76.90%,4.5,5.02,-0.52,sa327740
Logan Billbrough,Cardinals (AA),24,30,8.4,4.8,1.75,1.5,19.60%,11.20%,8.40%,0.315,1.87,0.372,55.10%,7.5,5.02,2.48,sa525886
Scott Maine,Reds (AA),29,10.1,7.84,6.97,1.13,0.87,18.40%,16.30%,2.00%,0.293,1.94,0.355,53.80%,6.1,5.03,1.07,885
Manny Banuelos,Yankees (AA),23,49,8.08,3.49,2.32,1.47,21.40%,9.20%,12.10%,0.217,1.2,0.242,66.90%,4.59,5.03,-0.44,sa455894
Branden Kline,Orioles (AA),22,16.2,4.86,5.94,0.82,0.54,12.20%,14.90%,-2.70%,0.286,1.74,0.321,65.20%,5.94,5.03,0.91,sa501558
Derek Self,Nationals (AA),24,40,6.98,2.93,2.38,1.58,17.60%,7.40%,10.20%,0.27,1.43,0.296,76.30%,3.38,5.05,-1.68,sa577722
Christian Bergman,Rockies (AA),26,9,5,5,1,1,13.90%,13.90%,0.00%,0.258,1.44,0.28,86.20%,3,5.12,-2.12,10925
Gregory Billo,Royals (AA),23,17,9,6.88,1.31,1.06,19.50%,14.90%,4.60%,0.343,2.24,0.426,58.00%,7.41,5.12,2.29,sa455523
Jordan Cooper,Indians (AA),25,78,7.04,3.58,1.97,1.38,18.20%,9.30%,9.00%,0.24,1.32,0.264,69.80%,4.96,5.14,-0.18,sa455417
Caleb Cotham,Yankees (AA),26,25.1,5.68,4.62,1.23,1.07,15.10%,12.30%,2.80%,0.269,1.5,0.297,62.10%,6.04,5.17,0.87,sa501483
Josh Osich,Giants (AA),25,33.1,7.29,5.4,1.35,1.08,18.90%,14.00%,4.90%,0.23,1.44,0.264,71.40%,3.78,5.18,-1.4,sa548427
Brent Leach,Brewers (AA),31,4,9,2.25,4,2.25,28.60%,7.10%,21.40%,0.077,0.5,0,100.00%,2.25,5.19,-2.94,4576
Blake Hassebrock,Athletics (AA),24,32.1,5.57,2.78,2,1.39,12.10%,6.00%,6.00%,0.388,2.13,0.425,60.60%,7.24,5.19,2.04,sa548444
Jhonatan Ramos,Pirates (AA),24,63.2,5.23,3.11,1.68,1.13,12.90%,7.70%,5.20%,0.28,1.48,0.302,66.80%,4.38,5.19,-0.81,sa504204
Andrew Granier,Athletics (AA),25,126.1,6.63,5.41,1.22,1.07,15.90%,13.00%,2.90%,0.263,1.64,0.297,68.70%,4.56,5.21,-0.65,sa599479
Jacob Pettit,Orioles (AA),27,110,5.07,3.03,1.68,1.31,12.70%,7.60%,5.10%,0.299,1.55,0.319,61.60%,6.14,5.24,0.9,sa550144
Michael Smith,Marlins (AA),24,65.1,7.85,4.27,1.84,1.52,20.60%,11.20%,9.40%,0.215,1.27,0.236,71.20%,4.27,5.24,-0.97,sa659259
Robert Carson,Dodgers (AA),25,17,7.41,3.71,2,1.59,19.40%,9.70%,9.70%,0.234,1.29,0.255,85.10%,2.12,5.25,-3.13,2570
Ryan Fraser,Mets (AA),25,25.1,5.33,3.91,1.36,1.07,13.00%,9.60%,3.50%,0.294,1.62,0.321,59.30%,6.39,5.25,1.15,sa549217
Joshua Turley,Tigers (AA),23,50,5.04,2.88,1.75,1.44,13.30%,7.60%,5.70%,0.272,1.38,0.283,81.30%,3.78,5.27,-1.49,sa503159
Nick Goody,Yankees (AA),22,16,10.69,5.63,1.9,1.69,24.40%,12.80%,11.50%,0.294,1.88,0.37,69.80%,6.75,5.29,1.46,sa599241
Casey Mccarthy,Marlins (AA),24,9.1,5.79,1.93,3,1.93,16.20%,5.40%,10.80%,0.229,1.07,0.222,100.00%,1.93,5.33,-3.4,sa658656
Tyler Sample,Pirates (AA),25,34.2,7.27,7.79,0.93,0.52,16.70%,17.90%,-1.20%,0.259,1.88,0.314,58.30%,6.49,5.35,1.15,sa454449
Micah Owings,Marlins (AA),31,8.1,10.8,3.24,3.33,2.16,25.00%,7.50%,17.50%,0.333,1.8,0.417,83.30%,5.4,5.35,0.05,4253
Luis Paulino,Phillies (AA),25,10,5.4,1.8,3,1.8,15.40%,5.10%,10.30%,0.162,0.8,0.138,96.20%,1.8,5.35,-3.55,sa503316
Alex Burgos,Tigers (AA),23,1,18,9,2,0,40.00%,20.00%,20.00%,0,1,0,100.00%,0,5.35,-5.35,sa548431
Julio Rodriguez,Cubs (AA),23,14.2,6.14,7.98,0.77,0.61,15.20%,19.70%,-4.60%,0.17,1.5,0.191,58.30%,5.52,5.37,0.15,sa454988
Lendy Castillo,Cubs (AA),25,41,9,8.56,1.05,0.88,21.40%,20.30%,1.00%,0.211,1.73,0.262,75.30%,3.95,5.38,-1.43,11562
Will Startup,Tigers (AA),29,49.1,5.66,3.83,1.48,1.28,13.60%,9.20%,4.40%,0.289,1.62,0.313,69.70%,5.47,5.4,0.07,sa290704
Eric Eadington,Dodgers (AA),26,8,9,7.88,1.14,1.13,22.20%,19.40%,2.80%,0.207,1.63,0.25,86.20%,3.38,5.44,-2.06,sa578236
Blake Schwartz,Nationals (AA),24,38.1,5.4,3.76,1.44,1.41,12.60%,8.70%,3.80%,0.323,1.83,0.348,50.30%,7.04,5.44,1.6,sa579541
Carlos Alvarado,Giants (AA),24,15.1,6.46,2.93,2.2,1.76,16.40%,7.50%,9.00%,0.274,1.43,0.292,61.80%,5.87,5.44,0.43,sa505053
Gabriel Alfaro,Nationals (AA),31,13.1,6.08,6.75,0.9,0.68,12.30%,13.70%,-1.40%,0.371,2.48,0.423,52.20%,11.48,5.45,6.02,sa294420
Michael Olmsted,Red Sox (AA),27,32.1,10.3,6.68,1.54,1.11,23.60%,15.30%,8.30%,0.228,1.64,0.291,71.20%,4.45,5.46,-1,sa390636
Tony Davis,Blue Jays (AA),26,23.2,6.46,8.37,0.77,0.38,15.60%,20.20%,-4.60%,0.271,1.9,0.328,68.00%,5.7,5.51,0.19,sa501675
Jeffrey Enloe,Padres (AA),24,1.2,5.4,10.8,0.5,0,10.00%,20.00%,-10.00%,0.375,3,0.429,60.00%,10.8,5.52,5.28,sa738705
Chris Bootcheck,Phillies (AA),35,35.2,6.06,3.28,1.85,1.51,14.90%,8.10%,6.80%,0.317,1.65,0.348,70.90%,5.55,5.54,0.01,1842
Nick Mccully,White Sox (AA),25,96.1,3.27,4.11,0.8,1.12,8.10%,10.10%,-2.10%,0.292,1.63,0.297,65.60%,5.79,5.54,0.25,sa501576
Zach Kroenke,Nationals (AA),30,83,4.77,3.47,1.38,1.41,11.30%,8.20%,3.10%,0.333,1.82,0.353,58.60%,6.72,5.56,1.16,4383
Andrew Carignan,Giants (AA),27,17,8.47,10.06,0.84,0.53,21.30%,25.30%,-4.00%,0.107,1.47,0.128,72.00%,4.24,5.59,-1.35,2431
B.J. Hermsen,Twins (AA),24,4,0,4.5,0,0,0.00%,8.30%,-8.30%,0.429,2.75,0.429,33.30%,13.5,5.6,7.9,sa454729
Hoby Milner,Phillies (AA),23,143.1,5.4,3.52,1.54,1.57,14.00%,9.10%,4.90%,0.261,1.41,0.27,78.00%,4.21,5.62,-1.41,sa503539
Tyler Ybarra,Blue Jays (AA),24,53,7.3,5.09,1.43,1.36,19.10%,13.30%,5.80%,0.22,1.36,0.243,74.10%,4.42,5.62,-1.2,sa503961
Austin Voth,Nationals (AA),22,19.1,8.84,4.19,2.11,1.86,21.80%,10.30%,11.50%,0.286,1.6,0.333,68.20%,6.52,5.63,0.89,sa621465
Fabio Castillo,- - -,25,35.2,6.81,5.8,1.17,1.26,16.10%,13.70%,2.40%,0.278,1.77,0.313,64.90%,4.54,5.65,-1.1,sa329114
Kyle Hansen,White Sox (AA),23,7.2,7.04,7.04,1,1.17,18.20%,18.20%,0.00%,0.222,1.57,0.25,75.50%,4.7,5.67,-0.97,sa503395
Aaron West,Astros (AA),24,24.1,4.81,3.7,1.3,1.48,12.30%,9.40%,2.80%,0.234,1.32,0.234,66.90%,5.55,5.67,-0.12,sa658305
Fred Lewis,Yankees (AA),27,23.1,8.87,10.8,0.82,0.39,19.20%,23.30%,-4.20%,0.308,2.4,0.403,70.10%,6.56,5.67,0.89,sa549581
Hector Neris,Phillies (AA),25,19.1,5.59,4.66,1.2,1.4,15.80%,13.20%,2.60%,0.182,1.14,0.177,100.00%,1.86,5.68,-3.82,11804
Jorge De Leon,Astros (AA),26,20.2,7.84,3.05,2.57,2.18,20.20%,7.90%,12.40%,0.222,1.21,0.224,84.20%,3.92,5.68,-1.77,5397
Brooks Pinckard,Reds (AA),25,29,3.41,5.9,0.58,0.62,8.00%,13.80%,-5.80%,0.278,1.76,0.294,65.10%,6.21,5.7,0.5,sa546814
Felix Pena,Cubs (AA),24,27.2,8.46,5.53,1.53,1.63,20.60%,13.50%,7.10%,0.28,1.7,0.329,61.90%,7.48,5.72,1.76,sa506724
Tyler Pike,Mariners (AA),20,49,6.06,6.24,0.97,0.92,14.00%,14.40%,-0.40%,0.294,1.86,0.333,62.00%,7.35,5.74,1.61,sa657974
Ruben Alaniz,Astros (AA),23,29.1,4.6,7.98,0.58,0.61,11.10%,19.30%,-8.20%,0.25,1.81,0.275,62.50%,6.44,5.75,0.7,sa550438
Corey Baker,Cardinals (AA),24,14,4.5,2.57,1.75,1.93,11.10%,6.40%,4.80%,0.339,1.71,0.347,75.80%,5.79,5.76,0.02,sa598476
Chris Petrini,Orioles (AA),27,22.2,5.56,2.38,2.33,1.99,14.70%,6.30%,8.40%,0.292,1.41,0.3,64.00%,6.35,5.78,0.57,sa549511
Lay Batista,Braves (AA),24,7.2,2.35,8.22,0.29,0,5.30%,18.40%,-13.20%,0.267,1.96,0.286,56.30%,8.22,5.8,2.42,sa505283
Seth Blair,Cardinals (AA),25,73.2,5.86,6.23,0.94,1.1,14.10%,15.00%,-0.90%,0.278,1.75,0.308,67.50%,5.99,5.81,0.18,sa526934
Garrett Gould,Dodgers (AA),22,61.1,6.02,4.11,1.46,1.76,13.90%,9.50%,4.40%,0.305,1.78,0.324,60.10%,7.34,5.81,1.53,sa500824
Jordan Shipers,Mariners (AA),23,22,4.5,7.36,0.61,0.82,10.00%,16.40%,-6.40%,0.272,1.95,0.291,57.20%,6.55,5.82,0.72,sa549254
Matt Purke,Nationals (AA),23,31.1,6.32,5.17,1.22,1.44,14.70%,12.00%,2.70%,0.321,1.91,0.356,53.70%,8.04,5.84,2.2,sa500726
Tommy Collier,Tigers (AA),24,85.2,5.04,4.1,1.23,1.47,12.90%,10.50%,2.40%,0.261,1.46,0.269,62.20%,5.88,5.86,0.02,sa503829
Joel Pineiro,Cubs (AA),35,22.1,4.03,1.61,2.5,2.01,9.80%,3.90%,5.90%,0.299,1.48,0.293,70.40%,4.43,5.87,-1.44,1094
Mariano Llorens,Cardinals (AA),21,4.1,12.46,14.54,0.86,0,25.00%,29.20%,-4.20%,0.313,2.77,0.5,53.90%,12.46,5.89,6.57,sa658625
Johnnie Lowe,Brewers (AA),29,10.2,6.75,1.69,4,2.53,18.20%,4.60%,13.60%,0.286,1.31,0.29,91.80%,4.22,5.91,-1.69,sa388816
Braulio Ortiz,White Sox (AA),22,18,12.5,15,0.83,0,24.80%,29.70%,-5.00%,0.235,2.56,0.372,61.20%,9,5.91,3.09,sa603264
Colton Cain,Astros (AA),23,38.2,7.68,6.05,1.27,1.4,17.30%,13.60%,3.70%,0.321,1.99,0.375,71.10%,6.28,5.91,0.37,sa501545
Noel Arguelles,Royals (AA),24,61.2,6.42,6.42,1,1.31,14.80%,14.80%,0.00%,0.281,1.85,0.311,54.10%,7.15,5.93,1.23,sa536642
Austin Wright,Phillies (AA),24,48,7.13,8.25,0.86,0.94,16.60%,19.20%,-2.60%,0.223,1.77,0.255,69.60%,5.06,5.94,-0.88,sa455460
Raydel Sanchez,Dodgers (AA),24,65.1,3.58,3.44,1.04,1.52,9.00%,8.70%,0.40%,0.271,1.45,0.267,67.40%,5.79,5.96,-0.17,sa599564
Robert Gilliam,Nationals (AA),26,17.2,6.62,4.58,1.44,1.53,16.90%,11.70%,5.20%,0.227,1.36,0.24,73.40%,5.09,5.96,-0.86,sa501570
Yao-Hsun Yang,Pirates (AA),31,16.2,8.64,9.72,0.89,0.54,20.00%,22.50%,-2.50%,0.254,1.98,0.333,69.40%,6.48,5.99,0.49,sa320976
Edgar Olmos,Marlins (AA),24,26.1,5.47,4.44,1.23,1.71,14.20%,11.50%,2.70%,0.222,1.33,0.218,69.00%,4.44,6.03,-1.59,10174
Wil Browning,Blue Jays (AA),25,6.1,9.95,7.11,1.4,1.42,22.60%,16.10%,6.50%,0.24,1.74,0.294,56.60%,7.11,6.04,1.07,sa657837
Alex Sogard,- - -,26,62,5.95,4.35,1.37,1.89,15.20%,11.10%,4.10%,0.264,1.5,0.27,68.60%,4.94,6.04,-1.11,sa454563
Kyle Davies,Indians (AA),30,29.2,5.46,2.12,2.57,2.12,14.80%,5.70%,9.00%,0.248,1.18,0.239,69.90%,3.03,6.12,-3.09,3642
Guilder Rodriguez,Rangers (AA),30,1,0,9,0,0,0.00%,16.70%,-16.70%,0.4,3,0.4,66.70%,9,6.12,2.88,3412
Jared Schlehuber,Royals (AA),25,1,0,9,0,0,0.00%,12.50%,-12.50%,0.714,6,0.714,16.70%,45,6.12,38.88,sa659239
Ryan Bradley,Giants (AA),25,10.2,4.22,5.91,0.71,0.84,9.40%,13.20%,-3.80%,0.341,2.06,0.368,70.80%,6.75,6.17,0.58,sa549830
Patrick Brady,Mariners (AA),26,1,0,9,0,0,0.00%,33.30%,-33.30%,0,1,0,100.00%,0,6.19,-6.19,sa550346
Andrew Kittredge,Mariners (AA),24,4,6.75,13.5,0.5,0,12.00%,24.00%,-12.00%,0.316,3,0.375,66.70%,6.75,6.19,0.56,sa577676
R.J. Seidel,Rockies (AA),26,12.1,6.57,4.38,1.5,2.19,15.00%,10.00%,5.00%,0.296,1.78,0.31,44.90%,6.57,6.28,0.29,sa327894
Collin Balester,Pirates (AA),28,11,8.18,7.36,1.11,1.64,18.90%,17.00%,1.90%,0.227,1.73,0.25,61.70%,6.55,6.35,0.19,6883
Austin Kirk,Cubs (AA),24,22.1,4.84,4.03,1.2,2.01,12.20%,10.20%,2.00%,0.25,1.43,0.239,64.00%,4.84,6.37,-1.53,sa501263
Ryan Demmin,Phillies (AA),26,18,4.5,3.5,1.29,2,10.70%,8.30%,2.40%,0.312,1.72,0.313,43.30%,10,6.41,3.59,sa551725
Brad Meyers,Nationals (AA),28,24,4.13,4.88,0.85,1.5,9.10%,10.70%,-1.70%,0.368,2.17,0.385,66.10%,7.13,6.48,0.65,sa389750
Ian Thomas,Braves (AA),27,3.1,10.8,5.4,2,2.7,26.70%,13.30%,13.30%,0.308,1.8,0.375,87.00%,5.4,6.49,-1.09,13881
Anthony Ferrara,Cardinals (AA),24,30,5.4,3,1.8,2.4,14.10%,7.80%,6.30%,0.259,1.33,0.244,84.40%,4.8,6.59,-1.79,sa454787
Jose Monegro,Rangers (AA),24,4,9,4.5,2,2.25,19.10%,9.50%,9.50%,0.333,2,0.385,26.30%,15.75,6.62,9.13,sa503000
Joe Church,Padres (AA),24,2,13.5,0,3,4.5,30.00%,0.00%,30.00%,0.4,2,0.5,76.90%,9,6.62,2.38,sa599528
Evan Crawford,White Sox (AA),27,18.1,6.87,9.82,0.7,0.49,14.60%,20.80%,-6.30%,0.286,2.18,0.346,69.50%,5.4,6.62,-1.22,7249
Bryce Bandilla,Giants (AA),24,15.1,5.87,8.8,0.67,1.17,13.90%,20.80%,-6.90%,0.321,2.15,0.364,57.70%,8.8,6.88,1.93,sa455525
Joe Saunders,Rangers (AA),33,9.1,5.79,1.93,3,2.89,14.60%,4.90%,9.80%,0.29,1.39,0.276,71.40%,5.79,6.98,-1.19,4366
Trey Haley,Indians (AA),24,16.2,8.1,7.02,1.15,2.16,19.00%,16.50%,2.50%,0.288,1.92,0.319,72.00%,7.02,7.01,0.01,sa456039
Conner Crumbliss,Athletics (AA),27,1,9,18,0.5,0,12.50%,25.00%,-12.50%,0.5,5,0.6,80.00%,9,7.12,1.88,sa502365
Mat Latos,Reds (AA),26,4,6.75,4.5,1.5,2.25,13.00%,8.70%,4.40%,0.35,2.25,0.375,58.10%,6.75,7.19,-0.44,3815
Lee Hyde,Reds (AA),29,4,6.75,6.75,1,2.25,17.70%,17.70%,0.00%,0.214,1.5,0.2,65.20%,6.75,7.19,-0.44,sa326720
Kevin Perez,Royals (AA),20,4.1,4.15,6.23,0.67,2.08,10.00%,15.00%,-5.00%,0.353,2.08,0.357,92.10%,4.15,7.27,-3.12,sa738154
Francisco Valera,Indians (AA),24,12.2,4.97,4.26,1.17,2.13,11.10%,9.50%,1.60%,0.352,1.97,0.364,75.60%,7.11,7.46,-0.35,sa502889
Nick Avila,Tigers (AA),25,33.2,5.35,3.74,1.43,2.67,12.30%,8.60%,3.70%,0.322,1.81,0.319,64.00%,6.15,7.54,-1.39,sa503415
Bruce Kern,Rockies (AA),26,0.2,0,13.5,0,0,0.00%,20.00%,-20.00%,0.25,3,0.25,0.00%,0,7.62,-7.62,sa526391
Aaron Crow,Royals (AA),27,3,3,3,1,3,9.10%,9.10%,0.00%,0.3,1.33,0.25,100.00%,3,7.79,-4.79,10149
Ronan Pacheco,Braves (AA),25,8.1,3.24,15.12,0.21,0,6.70%,31.10%,-24.40%,0.233,2.52,0.259,54.60%,10.8,7.87,2.93,sa503627
Joel Effertz,Marlins (AA),23,2,4.5,18,0.25,0,10.00%,40.00%,-30.00%,0.167,2.5,0.2,100.00%,0,8.19,-8.19,sa503214
Wandy Rodriguez,Pirates (AA),35,8.2,7.27,6.23,1.17,3.12,15.90%,13.60%,2.30%,0.29,1.96,0.286,46.90%,10.38,8.32,2.07,2586
Sergio Santos,Blue Jays (AA),30,2,13.5,4.5,3,4.5,27.30%,9.10%,18.20%,0.4,2.5,0.5,27.80%,18,8.35,9.65,4734
Jay Johnson,Phillies (AA),24,12.2,7.82,9.95,0.79,2.13,16.20%,20.60%,-4.40%,0.289,2.29,0.316,41.00%,13.5,8.49,5.01,sa502141
Mike Minor,Braves (AA),26,9,7,0,7,5,18.00%,0.00%,18.00%,0.359,1.56,0.333,85.70%,8,8.85,-0.85,10021
Brandon Erbe,Rockies (AA),26,4.1,12.46,16.62,0.75,2.08,23.10%,30.80%,-7.70%,0.333,3.23,0.455,47.60%,16.62,8.89,7.73,sa294339
Jaime Garcia,Cardinals (AA),27,2,9,4.5,2,4.5,25.00%,12.50%,12.50%,0.429,2,0.5,76.90%,9,9.12,-0.12,8137
Nick Maronde,- - -,24,15.1,11.15,9.98,1.12,3.52,22.40%,20.00%,2.40%,0.368,2.74,0.442,56.60%,12.91,9.18,3.74,12530
Kyle Finnegan,Athletics (AA),22,5.1,10.13,1.69,6,5.06,24.00%,4.00%,20.00%,0.435,2.06,0.5,64.10%,11.81,9.31,2.51,sa708446
Steven Sides,Indians (AA),25,1,0,18,0,0,0.00%,50.00%,-50.00%,0,2,0,100.00%,0,9.35,-9.35,sa598757
Michael Fulmer,Mets (AA),21,3.1,2.7,8.1,0.33,2.7,5.30%,15.80%,-10.50%,0.375,2.7,0.357,39.50%,16.2,9.35,6.85,sa597764
Bruce Chen,Royals (AA),37,3,9,0,3,6,18.80%,0.00%,18.80%,0.5,2.67,0.546,100.00%,6,9.79,-3.79,769
Andy Vasquez,Pirates (AA),26,4.1,4.15,4.15,1,4.15,10.00%,10.00%,0.00%,0.278,1.62,0.214,71.40%,8.31,9.82,-1.51,sa457107
Matt Newman,Blue Jays (AA),25,2,4.5,4.5,1,4.5,12.50%,12.50%,0.00%,0.143,1,0,100.00%,4.5,10.35,-5.85,sa577013
Skyler Stromsmoe,Giants (AA),30,1.1,6.75,20.25,0.33,0,12.50%,37.50%,-25.00%,0,2.25,0,50.00%,13.5,10.85,2.65,sa389666
Stephen Pryor,Mariners (AA),24,3.2,7.36,7.36,1,4.91,16.70%,16.70%,0.00%,0.333,2.18,0.3,38.50%,14.73,11.1,3.63,10663
Luis Cessa,Mets (AA),22,3.2,7.36,4.91,1.5,4.91,14.30%,9.50%,4.80%,0.389,2.45,0.385,69.40%,12.27,11.26,1.01,sa506912
Kyle Weiland,Astros (AA),27,5,5.4,7.2,0.75,7.2,10.00%,13.30%,-3.30%,0.462,3.2,0.421,76.90%,14.4,14.72,-0.32,7874
Kyle Kraus,Red Sox (AA),24,1.2,0,10.8,0,5.4,0.00%,15.40%,-15.40%,0.636,5.4,0.6,65.80%,21.6,14.76,6.85,sa621633
