Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,playerid
Kevin Pucetas,Rangers (A),29,40.2,5.75,3.98,1.44,0.66,14.60%,10.10%,4.50%,0.245,1.38,0.278,81.00%,3.32,4.96,-1.64,sa327994
Jose Flores,Mariners (A),21,100.2,4.47,3.22,1.39,0.8,11.30%,8.20%,3.20%,0.27,1.42,0.29,67.90%,4.29,4.96,-0.67,sa546479
Chris Flexen,Mets (A),20,69,6,4.83,1.24,0.65,14.50%,11.60%,2.80%,0.271,1.62,0.31,68.80%,4.83,4.98,-0.15,sa658306
Victor Diaz,Brewers (A),20,87,6.83,4.24,1.61,1.03,17.70%,11.00%,6.70%,0.221,1.31,0.248,64.10%,4.86,4.98,-0.12,sa659749
Adaric Kelly,Blue Jays (A),21,32,5.34,4.78,1.12,0.56,12.60%,11.30%,1.30%,0.298,1.75,0.336,60.50%,6.19,4.98,1.2,sa549783
Bryan Verbitsky,Padres (A),22,8,9,5.63,1.6,1.13,18.20%,11.40%,6.80%,0.41,2.63,0.5,40.80%,13.5,4.98,8.52,sa707775
Luis Dejesus,Indians (A),22,13.1,9.45,1.35,7,2.03,21.90%,3.10%,18.80%,0.361,1.8,0.432,62.50%,8.1,4.98,3.12,sa598171
Stuart Pudenz,Athletics (A),23,22.1,7.25,6.85,1.06,0.4,15.90%,15.00%,0.90%,0.266,1.88,0.32,58.70%,6.04,5.01,1.04,sa658237
Radhames Quezada,Reds (A),23,19.2,8.24,8.24,1,0,19.60%,19.60%,0.00%,0.229,1.73,0.308,73.70%,2.75,5.01,-2.26,sa506279
Austin Urban,Orioles (A),21,60.2,5.64,4.75,1.19,0.59,13.70%,11.60%,2.20%,0.271,1.6,0.308,72.60%,4.01,5.02,-1.01,sa549753
Cruz Pereira,Mariners (A),23,11.2,3.86,3.09,1.25,0.77,9.10%,7.30%,1.80%,0.3,1.63,0.318,48.40%,7.71,5.03,2.69,sa504807
Hunter Adkins,Athletics (A),23,57.1,5.81,3.14,1.85,1.1,14.30%,7.80%,6.60%,0.252,1.38,0.274,53.30%,5.02,5.04,-0.01,sa658401
Eswarlin Jimenez,Angels (A),22,17.1,9.35,4.15,2.25,1.56,19.60%,8.70%,10.90%,0.405,2.42,0.492,50.30%,9.87,5.04,4.82,sa505273
Ranfi Casimiro,Phillies (A),41,122.2,6.75,4.77,1.42,0.88,16.40%,11.60%,4.80%,0.26,1.57,0.299,62.70%,4.92,5.05,-0.13,sa603017
Robert Orlan,Nationals (A),23,14.1,13.19,4.4,3,1.88,30.90%,10.30%,20.60%,0.283,1.67,0.389,72.10%,6.28,5.05,1.23,sa503562
Matt Sims,Braves (A),22,17.1,4.67,3.12,1.5,1.04,12.20%,8.10%,4.10%,0.294,1.5,0.316,73.30%,4.67,5.09,-0.41,sa829587
Ryan Wertenberger,Marlins (A),24,53,7.13,3.23,2.21,1.36,17.80%,8.10%,9.80%,0.278,1.49,0.313,65.40%,4.42,5.1,-0.68,sa739658
Zach Jemiola,Rockies (A),20,142.1,5.82,2.91,2,1.14,14.70%,7.40%,7.40%,0.289,1.48,0.319,63.70%,5.06,5.1,-0.04,sa658131
Adrian De Horta,Padres (A),19,47.1,6.85,7.23,0.95,0.38,15.90%,16.80%,-0.90%,0.265,1.84,0.32,67.70%,5.32,5.11,0.21,sa737857
Benjamin Wells,Cubs (A),21,36.1,4.95,6.19,0.8,0.25,13.20%,16.50%,-3.30%,0.203,1.38,0.235,81.80%,2.23,5.14,-2.91,sa548384
Kerry Doane,Indians (A),23,16.1,5.51,3.86,1.43,1.1,14.10%,9.90%,4.20%,0.25,1.41,0.269,49.50%,6.06,5.14,0.92,sa738322
Derrick Penilla,Twins (A),22,22.1,8.87,4.03,2.2,1.61,22.50%,10.20%,12.20%,0.284,1.57,0.339,64.60%,5.64,5.19,0.46,sa738117
Michael Flores,Braves (A),21,18.1,6.38,4.91,1.3,0.98,14.90%,11.50%,3.50%,0.286,1.75,0.323,54.80%,6.87,5.22,1.65,sa598481
Nick Vander Tuig,Giants (A),22,9.2,5.59,4.66,1.2,0.93,12.20%,10.20%,2.00%,0.386,2.28,0.432,43.70%,11.17,5.24,5.93,sa550096
Aaron Griffin,Rays (A),23,38.2,6.75,3.26,2.07,1.4,16.30%,7.90%,8.40%,0.296,1.6,0.331,63.00%,5.82,5.24,0.58,sa737913
James Baune,Dodgers (A),22,18.2,6.75,1.45,4.67,1.93,17.50%,3.80%,13.80%,0.351,1.61,0.39,77.90%,5.3,5.25,0.05,sa738706
Navery Moore,Braves (A),23,6,12,0,8,3,33.30%,0.00%,33.30%,0.292,1.17,0.357,95.20%,4.5,5.25,-0.75,sa455506
Kenny Swab,Royals (A),25,8.1,2.16,5.4,0.4,0,5.40%,13.50%,-8.10%,0.258,1.56,0.276,64.30%,5.4,5.27,0.13,sa503721
Kyle Finnegan,Athletics (A),22,119.2,4.14,3.91,1.06,0.9,11.00%,10.40%,0.60%,0.224,1.26,0.231,73.80%,3.69,5.27,-1.59,sa708446
Myles Smith,Red Sox (A),22,103.2,6.34,5.38,1.18,0.78,15.20%,12.90%,2.30%,0.294,1.77,0.339,64.60%,5.82,5.27,0.54,sa658284
Ramon Del Orbe,Marlins (A),22,40.2,7.08,4.65,1.52,0.89,17.10%,11.20%,5.90%,0.306,1.72,0.363,73.90%,5.09,5.28,-0.19,sa506863
Luis Heredia,Pirates (A),19,89,4.35,3.34,1.3,0.91,11.20%,8.60%,2.60%,0.254,1.35,0.268,64.10%,4.15,5.32,-1.17,sa599061
Dixon Anderson,Nationals (A),24,24,4.88,3.75,1.3,0.75,11.60%,8.90%,2.70%,0.276,1.54,0.301,57.60%,6.38,5.34,1.04,sa548321
Matt Hockenberry,Phillies (A),22,13.2,3.95,5.93,0.67,0,8.20%,12.30%,-4.10%,0.344,2.2,0.382,51.50%,9.22,5.34,3.88,sa829157
Jamie Callahan,Red Sox (A),19,108.2,7.37,5.47,1.35,0.99,17.10%,12.70%,4.40%,0.305,1.87,0.359,59.10%,6.96,5.34,1.61,sa657965
Jorge Rodriguez,Rays (A),22,39.2,6.81,3.4,2,1.36,16.00%,8.00%,8.00%,0.304,1.66,0.341,60.10%,6.35,5.38,0.98,sa597264
Jake Roberts,Diamondbacks (A),23,12.2,7.82,6.39,1.22,0.71,20.40%,16.70%,3.70%,0.163,1.26,0.194,66.30%,2.84,5.38,-2.54,sa826328
Clint Sharp,Angels (A),23,91.1,5.32,3.15,1.69,1.28,13.40%,8.00%,5.50%,0.269,1.42,0.286,63.70%,5.03,5.4,-0.38,sa602690
Blake Logan,Marlins (A),22,13.2,5.93,5.27,1.13,0.66,13.90%,12.30%,1.50%,0.218,1.46,0.244,38.80%,5.93,5.42,0.51,sa658236
Junior Mendez,Athletics (A),21,105.2,5.2,2.3,2.26,1.36,13.40%,5.90%,7.40%,0.257,1.27,0.268,69.80%,4.77,5.43,-0.66,sa738197
Tyler Wood,Padres (A),22,14.1,6.28,1.26,5,1.88,15.40%,3.10%,12.30%,0.29,1.4,0.306,53.60%,7.53,5.44,2.1,sa829773
Sergio Gomez,Red Sox (A),30,77.1,6.63,5.7,1.16,0.93,15.70%,13.50%,2.20%,0.283,1.77,0.325,60.60%,6.75,5.47,1.28,sa549541
Walker Weickel,Padres (A),20,72.2,4.83,4.21,1.15,0.99,11.20%,9.70%,1.40%,0.304,1.76,0.328,56.20%,6.32,5.49,0.82,sa657871
Scott Williams,Rangers (A),20,17,7.41,8.47,0.88,0.53,15.90%,18.20%,-2.30%,0.292,2.18,0.351,53.40%,9,5.53,3.47,sa829019
Keivi Rojas,Phillies (A),21,22.2,6.75,5.16,1.31,1.19,16.80%,12.90%,4.00%,0.216,1.41,0.235,75.50%,3.18,5.53,-2.35,sa596319
Crawford Simmons,Royals (A),23,42.2,7.38,4.43,1.67,1.48,18.20%,10.90%,7.30%,0.275,1.59,0.31,60.10%,6.75,5.56,1.19,sa501711
Alejandro Arteaga,Phillies (A),20,39,5.77,2.54,2.27,1.62,12.90%,5.70%,7.20%,0.379,2.05,0.413,49.20%,9.23,5.56,3.67,sa602272
Kylin Turnbull,Nationals (A),24,5,5.4,1.8,3,1.8,14.30%,4.80%,9.50%,0.3,1.4,0.313,71.40%,3.6,5.59,-1.99,sa549817
Luis Ortiz,Rangers (A),18,7,5.14,3.86,1.33,1.29,13.80%,10.30%,3.50%,0.154,1,0.143,100.00%,1.29,5.59,-4.3,sa828677
Alberto Tirado,Blue Jays (A),19,40,9,8.78,1.03,0.68,19.80%,19.30%,0.50%,0.281,2.1,0.359,68.80%,6.3,5.61,0.69,sa659315
Francisco Villa,Dodgers (A),22,10.1,6.97,2.61,2.67,1.74,14.80%,5.60%,9.30%,0.36,2.03,0.4,57.30%,6.97,5.61,1.35,sa599910
Andrew Benak,Yankees (A),24,11.1,9.53,5.56,1.71,1.59,24.00%,14.00%,10.00%,0.326,1.85,0.414,65.90%,7.15,5.62,1.53,sa658370
Alexis Paredes,Indians (A),22,68.1,6.45,4.21,1.53,1.32,15.10%,9.90%,5.30%,0.304,1.74,0.339,65.80%,6.19,5.62,0.57,sa547917
Frank Viola,Blue Jays (A),30,23.1,5.01,5.79,0.87,0.39,12.20%,14.00%,-1.90%,0.279,1.67,0.319,80.30%,3.86,5.63,-1.77,sa294919
German Taveras,Red Sox (A),21,28.1,6.04,4.13,1.46,1.27,15.00%,10.20%,4.70%,0.25,1.45,0.27,74.90%,4.13,5.67,-1.54,sa599887
Luis Cabrera,Rays (A),23,30,7.2,5.4,1.33,1.2,18.50%,13.90%,4.60%,0.229,1.43,0.259,74.30%,4.5,5.72,-1.22,sa507727
Hunter Wood,Rays (A),20,24.1,7.77,4.44,1.75,1.48,19.60%,11.20%,8.40%,0.239,1.4,0.269,76.40%,4.07,5.75,-1.68,sa658913
Austin Fairchild,Royals (A),20,7.1,8.59,11.05,0.78,0,20.00%,25.70%,-5.70%,0.08,1.5,0.111,16.70%,11.05,5.77,5.28,sa658279
Chadwick Bell,Rangers (A),25,26.1,4.78,2.39,2,1.71,12.40%,6.20%,6.20%,0.302,1.48,0.31,81.30%,4.1,5.79,-1.69,sa392168
David Ledbetter,Rangers (A),22,75.1,6.21,2.27,2.74,1.79,15.60%,5.70%,9.90%,0.311,1.53,0.335,66.00%,5.38,5.79,-0.41,sa737643
Hunter Carnevale,Mets (A),25,18.2,7.23,4.82,1.5,1.45,16.70%,11.10%,5.60%,0.279,1.71,0.312,62.50%,6.27,5.84,0.43,sa549348
Kyle Helisek,Cardinals (A),24,24.2,4.01,5.11,0.79,1.09,9.40%,12.00%,-2.60%,0.301,1.82,0.315,63.70%,5.84,5.88,-0.04,sa621585
Rony Bautista,Yankees (A),22,11.1,7.94,8.74,0.91,0.79,17.90%,19.60%,-1.80%,0.267,2.03,0.324,74.10%,4.76,5.88,-1.12,sa550732
Lee Sosa,Athletics (A),22,19,7.11,6.63,1.07,0.95,15.30%,14.30%,1.00%,0.309,2.05,0.359,51.00%,9,5.96,3.04,sa658770
Jeff Thompson,Tigers (A),22,8,11.25,10.13,1.11,1.13,24.40%,22.00%,2.40%,0.313,2.38,0.429,68.20%,6.75,5.98,0.77,sa707780
Mario Delgado,Orioles (A),34,33,6.82,2.73,2.5,1.91,17.10%,6.90%,10.30%,0.248,1.3,0.257,63.50%,4.09,6.01,-1.92,sa200472
Ben Eckels,Diamondbacks (A),20,19,6.16,7.11,0.87,0.95,14.00%,16.10%,-2.20%,0.312,2.05,0.355,72.60%,6.16,6.01,0.15,sa658176
Cesar Lopez,Braves (A),23,7,5.14,3.86,1.33,1.29,12.10%,9.10%,3.00%,0.276,1.57,0.292,84.90%,3.86,6.01,-2.16,sa604216
Ryan Harvey,Rangers (A),23,7,10.29,11.57,0.89,0,21.10%,23.70%,-2.60%,0.259,2.29,0.368,44.40%,10.29,6.01,4.27,sa658403
Jose Brito,White Sox (A),23,70,4.37,4.89,0.89,1.03,10.60%,11.80%,-1.20%,0.264,1.59,0.277,63.70%,5.4,6.03,-0.63,sa550720
Ramire Cleto,Mariners (A),21,14,4.5,5.14,0.88,1.29,10.00%,11.40%,-1.40%,0.339,2.07,0.359,53.40%,9,6.06,2.94,sa597229
Blake Mcmullen,Athletics (A),23,15.2,6.32,4.6,1.38,1.72,14.70%,10.70%,4.00%,0.313,1.85,0.34,56.50%,8.04,6.1,1.94,sa738593
Austin Platt,Diamondbacks (A),22,29.2,6.67,5.16,1.29,1.52,15.60%,12.10%,3.60%,0.295,1.79,0.326,62.50%,6.67,6.11,0.56,sa599263
Max Fried,Padres (A),20,5.2,3.18,3.18,1,1.59,8.30%,8.30%,0.00%,0.318,1.59,0.316,79.00%,4.76,6.13,-1.37,sa657860
Miguel Rosario,Pirates (A),21,7.1,7.36,4.91,1.5,1.23,16.70%,11.10%,5.60%,0.233,1.5,0.261,69.00%,6.14,6.18,-0.04,sa659903
Chase Wellbrock,Blue Jays (A),22,7,6.43,1.29,5,2.57,17.20%,3.50%,13.80%,0.25,1.14,0.238,76.90%,5.14,6.2,-1.06,sa829630
James Campbell,Dodgers (A),22,18.1,1.96,6.38,0.31,0.49,4.40%,14.30%,-9.90%,0.316,2.02,0.324,71.80%,4.91,6.21,-1.3,sa658193
Tommy Burns,Mariners (A),20,26.1,8.2,6.15,1.33,1.37,17.80%,13.30%,4.40%,0.295,1.94,0.345,45.60%,10.59,6.26,4.34,sa658988
Omar Luis,Yankees (A),21,41,5.49,6.59,0.83,0.88,12.70%,15.20%,-2.50%,0.255,1.73,0.28,67.20%,5.71,6.27,-0.56,sa740520
Carlos Salazar,Braves (A),19,35.2,6.81,9.59,0.71,0.5,14.10%,19.80%,-5.70%,0.313,2.38,0.372,51.00%,10.6,6.33,4.26,sa737688
Matt Kimbrel,Braves (A),24,20.2,6.1,6.97,0.88,1.31,12.80%,14.70%,-1.80%,0.366,2.42,0.408,69.90%,7.4,6.44,0.96,sa599497
Storm Throne,White Sox (A),23,7,5.14,5.14,1,1.29,11.40%,11.40%,0.00%,0.3,1.86,0.32,39.70%,11.57,6.44,5.13,sa658618
Benjamin Carhart,Cubs (A),24,2,0,9,0,0,0.00%,25.00%,-25.00%,0,1,0,100.00%,0,6.48,-6.48,sa549450
Mario Alcantara,Red Sox (A),21,43.1,4.98,7.06,0.71,1.04,10.70%,15.20%,-4.50%,0.321,2.17,0.348,56.70%,8.31,6.54,1.77,sa549183
Steven Graeter,Rockies (A),24,1,0,9,0,0,0.00%,11.10%,-11.10%,0.5,5,0.5,20.00%,0,6.59,-6.59,sa660832
Tanner Mendonca,White Sox (A),22,4,13.5,15.75,0.86,0,27.30%,31.80%,-4.60%,0.143,2.25,0.25,80.00%,4.5,6.59,-2.09,sa738143
Andry Ubiera,Braves (A),21,19,7.58,7.11,1.07,1.42,17.20%,16.10%,1.10%,0.276,1.89,0.316,50.30%,9.95,6.64,3.31,sa597023
Nick Cunningham,Orioles (A),23,35.2,3.79,3.79,1,1.51,8.10%,8.10%,0.00%,0.358,2.07,0.368,48.90%,10.09,6.7,3.39,sa738551
Luis Pollorena,Rangers (A),23,3.2,4.91,2.45,2,2.45,11.10%,5.60%,5.60%,0.353,1.91,0.357,71.40%,4.91,6.86,-1.95,sa738291
Jordan Mills,Astros (A),22,7.2,10.57,5.87,1.8,2.35,26.50%,14.70%,11.80%,0.214,1.43,0.235,76.10%,5.87,6.88,-1.01,sa738394
Race Parmenter,Braves (A),23,6.2,6.75,2.7,2.5,2.7,14.70%,5.90%,8.80%,0.375,2.1,0.4,62.50%,8.1,6.89,1.21,sa824819
Ellis Jimenez,Red Sox (A),22,6.1,7.11,7.11,1,1.42,15.60%,15.60%,0.00%,0.385,2.37,0.45,48.00%,12.79,6.9,5.89,sa548101
Felix Jorge,Twins (A),20,39,5.31,4.62,1.15,2.08,12.20%,10.60%,1.60%,0.343,1.97,0.358,58.70%,9,7,2,sa597424
Randy Rosario,Twins (A),20,11.2,3.09,6.17,0.5,1.54,7.40%,14.80%,-7.40%,0.326,1.97,0.325,69.30%,5.4,7.08,-1.68,sa597117
D.J. Slaton,Rays (A),21,23.2,7.61,4.94,1.54,2.28,16.80%,10.90%,5.90%,0.359,2.11,0.403,56.10%,9.51,7.12,2.39,sa738725
Jose Martinez,Diamondbacks (A),20,6,4.5,6,0.75,1.5,10.30%,13.80%,-3.50%,0.333,2,0.35,69.00%,6,7.15,-1.15,sa657500
Tyler Hollstegge,Athletics (A),23,12,6.75,8.25,0.82,1.5,13.60%,16.70%,-3.00%,0.333,2.42,0.372,55.20%,11.25,7.15,4.1,sa658580
Dominique Vattuone,Athletics (A),23,7.1,6.14,9.82,0.63,1.23,13.90%,22.20%,-8.30%,0.214,1.91,0.227,71.40%,6.14,7.17,-1.03,sa738621
Trevor Bayless,Athletics (A),22,41.1,4.79,6.31,0.76,1.74,11.50%,15.10%,-3.70%,0.244,1.65,0.239,71.90%,5.23,7.26,-2.03,sa579648
Ronnie Richardson,Padres (A),24,5,1.8,12.6,0.14,0,4.00%,28.00%,-24.00%,0.278,2.4,0.294,75.00%,5.4,7.28,-1.88,sa501646
Nick Lee,Nationals (A),23,8.1,6.48,9.72,0.67,1.08,13.30%,20.00%,-6.70%,0.314,2.4,0.357,71.40%,7.56,7.31,0.25,sa550027
Brian Ruiz,Indians (A),21,1,9,18,0.5,0,14.30%,28.60%,-14.30%,0.4,4,0.5,75.00%,9,7.48,1.52,sa600283
Daniel Palo,Rockies (A),23,6.2,6.75,9.45,0.71,1.35,14.30%,20.00%,-5.70%,0.259,2.1,0.286,51.50%,10.8,7.64,3.16,sa738358
Spencer Trygg,Angels (A),24,4,9,6.75,1.33,2.25,21.10%,15.80%,5.30%,0.2,1.5,0.2,89.30%,4.5,7.73,-3.23,sa739557
Jairo Labourt,Blue Jays (A),20,14,7.07,12.86,0.55,0.64,14.90%,27.00%,-12.20%,0.294,2.5,0.359,68.30%,6.43,7.77,-1.34,sa598267
Brett Gerritse,Yankees (A),23,4.2,11.57,3.86,3,3.86,28.60%,9.50%,19.10%,0.263,1.5,0.273,100.00%,3.86,7.87,-4.01,sa501679
Christopher Johnson,Giants (A),22,2,0,9,0,0,0.00%,18.20%,-18.20%,0.375,2.5,0.375,66.70%,9,8.09,0.91,sa658336
Robby Rowland,Pirates (A),22,11.2,7.71,10.03,0.77,1.54,15.40%,20.00%,-4.60%,0.327,2.49,0.378,75.30%,7.71,8.21,-0.5,sa548199
Ryan Mathews,Athletics (A),24,4.1,0,4.15,0,2.08,0.00%,11.10%,-11.10%,0.133,0.92,0.071,55.60%,6.23,8.56,-2.33,sa658637
Alec Mehrten,Rockies (A),23,2,4.5,0,1,4.5,11.10%,0.00%,11.10%,0.333,1.5,0.286,100.00%,4.5,9.09,-4.59,sa658614
Alex Carreras,Marlins (A),24,1,0,18,0,0,0.00%,33.30%,-33.30%,0.25,3,0.25,66.70%,9,9.59,-0.59,sa631899
Matt Weaver,Braves (A),24,6.2,6.75,9.45,0.71,2.7,11.10%,15.60%,-4.40%,0.432,3.45,0.467,61.30%,12.15,9.59,2.56,sa501548
Luke Putkonen,Tigers (A),28,2.2,0,6.75,0,3.38,0.00%,14.30%,-14.30%,0.333,2.25,0.273,43.50%,13.5,10.61,2.89,6736
Scott Firth,Rockies (A),23,3.1,0,13.5,0,2.7,0.00%,26.30%,-26.30%,0.286,2.7,0.231,39.50%,13.5,11.99,1.51,sa503079
Alberto Diaz,Cubs (A),23,2.2,3.38,13.5,0.25,3.38,6.30%,25.00%,-18.80%,0.417,3.38,0.4,26.30%,23.63,12.11,11.52,sa551825
Rigoberto Garcia,Mariners (A),20,0.2,0,13.5,0,0,0.00%,12.50%,-12.50%,0.667,7.5,0.667,0.00%,81.01,12.49,68.52,sa597030
Paul Schwendel,Rangers (A),24,5,10.8,9,1.2,5.4,21.40%,17.90%,3.60%,0.364,2.6,0.385,51.00%,14.4,12.59,1.81,sa621512
Carlos Lopez,Nationals (A),24,1,0,27,0,0,0.00%,60.00%,-60.00%,0,3,0,100.00%,0,12.59,-12.59,sa658191
Blake Brown,Braves (A),23,0.1,0,27,0,0,0.00%,50.00%,-50.00%,0,3,0,100.00%,0,12.59,-12.59,sa503700
Adam Landecker,Pirates (A),23,1.1,0,0,0,6.75,0.00%,0.00%,0.00%,0.2,0.75,0,100.00%,6.75,13.34,-6.59,sa738699
Todd Eaton,Royals (A),22,1.2,5.4,10.8,0.5,5.4,10.00%,20.00%,-10.00%,0.375,3,0.333,27.80%,16.2,13.79,2.41,sa829711
Sean Brady,Indians (A),20,2.2,6.75,6.75,1,6.75,12.50%,12.50%,0.00%,0.429,3,0.4,38.50%,13.5,13.99,-0.48,sa737808
Alex Gonzalez,Astros (A),22,1,9,0,1,9,16.70%,0.00%,16.70%,0.5,3,0.5,0.00%,27,14.48,12.52,sa502796
George Roberts,Diamondbacks (A),24,1,0,9,0,9,0.00%,20.00%,-20.00%,0.25,2,0,0.00%,18,19.48,-1.48,sa738426
Jake Stone,Cardinals (A),23,0.1,0,27,0,0,0.00%,33.30%,-33.30%,0,3,0,100.00%,0,21.49,-21.49,sa738381
Cody Ferrell,Indians (A),24,0.2,0,54.01,0,0,0.00%,66.70%,-66.70%,0,6,0,75.00%,13.5,21.49,-7.99,sa740281
Jose Zambrano,Tigers (A),20,0.1,0,0,0,27,0.00%,0.00%,0.00%,0.5,3,0,100.00%,27,42.49,-15.49,sa655915
Scott Frazier,Cubs (A),22,0.1,0,135.01,0,0,0.00%,55.60%,-55.60%,0.667,21,0.667,0.00%,162.02,57.49,104.53,sa548439
Daniel Bard,Rangers (A),29,0.2,13.5,121.51,0.11,0,5.60%,50.00%,-44.40%,0,13.5,0,18.80%,175.52,72.59,102.92,7115
